,Time,1,2,3
S/N,,227659,227659,227659
Type,,Tinytag Ultra H°C/%RH,Tinytag Ultra H°C/%RH,csv file
Description,,GH South wall,GH South wall,GH South wall
Property,,Temperature,Humidity,Dew Point
347,2020-02-07 02:09:00,12.0 °C,56.7 %RH,3.7 °C
348,2020-02-07 02:24:00,12.0 °C,56.7 %RH,3.7 °C
349,2020-02-07 02:39:00,12.0 °C,56.7 %RH,3.7 °C
350,2020-02-07 02:54:00,12.0 °C,56.7 %RH,3.7 °C
351,2020-02-07 03:09:00,12.0 °C,56.7 %RH,3.7 °C
352,2020-02-07 03:24:00,12.0 °C,56.7 %RH,3.7 °C
353,2020-02-07 03:39:00,12.0 °C,56.7 %RH,3.7 °C
354,2020-02-07 03:54:00,11.7 °C,56.7 %RH,3.4 °C
355,2020-02-07 04:09:00,11.7 °C,56.3 %RH,3.3 °C
356,2020-02-07 04:24:00,11.7 °C,56.3 %RH,3.3 °C
357,2020-02-07 04:39:00,11.7 °C,56.3 %RH,3.3 °C
358,2020-02-07 04:54:00,11.7 °C,56.3 %RH,3.3 °C
359,2020-02-07 05:09:00,11.7 °C,56.3 %RH,3.3 °C
360,2020-02-07 05:24:00,11.7 °C,56.3 %RH,3.3 °C
361,2020-02-07 05:39:00,11.7 °C,56.3 %RH,3.3 °C
362,2020-02-07 05:54:00,11.7 °C,56.3 %RH,3.3 °C
363,2020-02-07 06:09:00,11.5 °C,56.3 %RH,3.0 °C
364,2020-02-07 06:24:00,11.5 °C,56.3 %RH,3.0 °C
365,2020-02-07 06:39:00,11.5 °C,56.3 %RH,3.0 °C
366,2020-02-07 06:54:00,11.5 °C,56.3 %RH,3.0 °C
367,2020-02-07 07:09:00,11.5 °C,56.3 %RH,3.0 °C
368,2020-02-07 07:24:00,11.5 °C,56.3 %RH,3.0 °C
369,2020-02-07 07:39:00,11.5 °C,56.3 %RH,3.0 °C
370,2020-02-07 07:54:00,11.5 °C,56.3 %RH,3.0 °C
371,2020-02-07 08:09:00,11.5 °C,55.8 %RH,2.9 °C
372,2020-02-07 08:24:00,11.5 °C,55.8 %RH,2.9 °C
373,2020-02-07 08:39:00,11.5 °C,55.8 %RH,2.9 °C
374,2020-02-07 08:54:00,11.5 °C,55.8 %RH,2.9 °C
375,2020-02-07 09:09:00,11.5 °C,55.8 %RH,2.9 °C
376,2020-02-07 09:24:00,11.5 °C,55.8 %RH,2.9 °C
377,2020-02-07 09:39:00,11.5 °C,55.8 %RH,2.9 °C
378,2020-02-07 09:54:00,11.5 °C,55.8 %RH,2.9 °C
379,2020-02-07 10:09:00,11.5 °C,55.8 %RH,2.9 °C
380,2020-02-07 10:24:00,11.5 °C,55.8 %RH,2.9 °C
381,2020-02-07 10:39:00,11.2 °C,56.3 %RH,2.8 °C
382,2020-02-07 10:54:00,11.5 °C,56.3 %RH,3.0 °C
383,2020-02-07 11:09:00,11.5 °C,56.3 %RH,3.0 °C
384,2020-02-07 11:24:00,11.5 °C,56.3 %RH,3.0 °C
385,2020-02-07 11:39:00,11.5 °C,56.3 %RH,3.0 °C
386,2020-02-07 11:54:00,11.5 °C,56.3 %RH,3.0 °C
387,2020-02-07 12:09:00,11.7 °C,56.3 %RH,3.3 °C
388,2020-02-07 12:24:00,11.7 °C,56.3 %RH,3.3 °C
389,2020-02-07 12:39:00,11.7 °C,56.3 %RH,3.3 °C
390,2020-02-07 12:54:00,11.7 °C,56.3 %RH,3.3 °C
391,2020-02-07 13:09:00,11.7 °C,56.3 %RH,3.3 °C
392,2020-02-07 13:24:00,11.7 °C,56.3 %RH,3.3 °C
393,2020-02-07 13:39:00,11.7 °C,56.3 %RH,3.3 °C
394,2020-02-07 13:54:00,11.7 °C,56.3 %RH,3.3 °C
395,2020-02-07 14:09:00,11.7 °C,56.3 %RH,3.3 °C
396,2020-02-07 14:24:00,11.7 °C,56.3 %RH,3.3 °C
397,2020-02-07 14:39:00,12.0 °C,56.3 %RH,3.6 °C
398,2020-02-07 14:54:00,12.0 °C,56.3 %RH,3.6 °C
399,2020-02-07 15:09:00,12.0 °C,56.3 %RH,3.6 °C
400,2020-02-07 15:24:00,12.0 °C,56.3 %RH,3.6 °C
401,2020-02-07 15:39:00,12.0 °C,56.3 %RH,3.6 °C
402,2020-02-07 15:54:00,12.0 °C,56.3 %RH,3.6 °C
403,2020-02-07 16:09:00,12.3 °C,56.3 %RH,3.8 °C
404,2020-02-07 16:24:00,12.3 °C,56.3 %RH,3.8 °C
405,2020-02-07 16:39:00,12.3 °C,56.3 %RH,3.8 °C
406,2020-02-07 16:54:00,12.0 °C,56.7 %RH,3.7 °C
407,2020-02-07 17:09:00,12.0 °C,56.7 %RH,3.7 °C
408,2020-02-07 17:24:00,12.0 °C,56.7 %RH,3.7 °C
409,2020-02-07 17:39:00,12.3 °C,56.7 %RH,3.9 °C
410,2020-02-07 17:54:00,12.3 °C,56.7 %RH,3.9 °C
411,2020-02-07 18:09:00,12.3 °C,56.7 %RH,3.9 °C
412,2020-02-07 18:24:00,12.3 °C,57.1 %RH,4.0 °C
413,2020-02-07 18:39:00,12.3 °C,57.1 %RH,4.0 °C
414,2020-02-07 18:54:00,12.3 °C,57.1 %RH,4.0 °C
415,2020-02-07 19:09:00,12.3 °C,57.1 %RH,4.0 °C
416,2020-02-07 19:24:00,12.3 °C,57.1 %RH,4.0 °C
417,2020-02-07 19:39:00,12.3 °C,57.1 %RH,4.0 °C
418,2020-02-07 19:54:00,12.3 °C,57.5 %RH,4.1 °C
419,2020-02-07 20:09:00,12.3 °C,57.5 %RH,4.1 °C
420,2020-02-07 20:24:00,12.3 °C,57.9 %RH,4.2 °C
421,2020-02-07 20:39:00,12.3 °C,57.9 %RH,4.2 °C
422,2020-02-07 20:54:00,12.3 °C,57.9 %RH,4.2 °C
423,2020-02-07 21:09:00,12.3 °C,57.9 %RH,4.2 °C
424,2020-02-07 21:24:00,12.3 °C,57.9 %RH,4.2 °C
425,2020-02-07 21:39:00,12.3 °C,57.9 %RH,4.2 °C
426,2020-02-07 21:54:00,12.3 °C,57.9 %RH,4.2 °C
427,2020-02-07 22:09:00,12.3 °C,57.9 %RH,4.2 °C
428,2020-02-07 22:24:00,12.6 °C,58.4 %RH,4.6 °C
429,2020-02-07 22:39:00,12.3 °C,58.4 %RH,4.3 °C
430,2020-02-07 22:54:00,12.3 °C,58.4 %RH,4.3 °C
431,2020-02-07 23:09:00,12.3 °C,58.4 %RH,4.3 °C
432,2020-02-07 23:24:00,12.6 °C,58.4 %RH,4.6 °C
433,2020-02-07 23:39:00,12.6 °C,58.4 %RH,4.6 °C
434,2020-02-07 23:54:00,12.6 °C,58.8 %RH,4.7 °C
435,2020-02-08 00:09:00,12.3 °C,58.8 %RH,4.4 °C
436,2020-02-08 00:24:00,12.3 °C,58.8 %RH,4.4 °C
437,2020-02-08 00:39:00,12.3 °C,58.8 %RH,4.4 °C
438,2020-02-08 00:54:00,12.6 °C,59.2 %RH,4.8 °C
439,2020-02-08 01:09:00,12.6 °C,59.2 %RH,4.8 °C
440,2020-02-08 01:24:00,12.6 °C,59.2 %RH,4.8 °C
441,2020-02-08 01:39:00,12.3 °C,59.2 %RH,4.5 °C
442,2020-02-08 01:54:00,12.6 °C,59.2 %RH,4.8 °C
443,2020-02-08 02:09:00,12.6 °C,59.6 %RH,4.9 °C
444,2020-02-08 02:24:00,12.6 °C,59.6 %RH,4.9 °C
445,2020-02-08 02:39:00,12.6 °C,59.6 %RH,4.9 °C
446,2020-02-08 02:54:00,12.6 °C,59.6 %RH,4.9 °C
447,2020-02-08 03:09:00,12.6 °C,60.1 %RH,5.0 °C
448,2020-02-08 03:24:00,12.6 °C,60.1 %RH,5.0 °C
449,2020-02-08 03:39:00,12.6 °C,59.6 %RH,4.9 °C
450,2020-02-08 03:54:00,12.6 °C,59.6 %RH,4.9 °C
451,2020-02-08 04:09:00,12.6 °C,60.1 %RH,5.0 °C
452,2020-02-08 04:24:00,12.8 °C,60.1 %RH,5.3 °C
453,2020-02-08 04:39:00,12.6 °C,60.1 %RH,5.0 °C
454,2020-02-08 04:54:00,12.6 °C,60.5 %RH,5.1 °C
455,2020-02-08 05:09:00,12.6 °C,60.5 %RH,5.1 °C
456,2020-02-08 05:24:00,12.8 °C,60.5 %RH,5.4 °C
457,2020-02-08 05:39:00,12.8 °C,60.5 %RH,5.4 °C
458,2020-02-08 05:54:00,12.8 °C,60.5 %RH,5.4 °C
459,2020-02-08 06:09:00,12.8 °C,60.5 %RH,5.4 °C
460,2020-02-08 06:24:00,12.8 °C,60.5 %RH,5.4 °C
461,2020-02-08 06:39:00,12.8 °C,60.5 %RH,5.4 °C
462,2020-02-08 06:54:00,12.8 °C,60.5 %RH,5.4 °C
463,2020-02-08 07:09:00,12.8 °C,60.5 %RH,5.4 °C
464,2020-02-08 07:24:00,12.8 °C,60.5 %RH,5.4 °C
465,2020-02-08 07:39:00,12.8 °C,60.5 %RH,5.4 °C
466,2020-02-08 07:54:00,12.8 °C,60.5 %RH,5.4 °C
467,2020-02-08 08:09:00,12.8 °C,60.5 %RH,5.4 °C
468,2020-02-08 08:24:00,12.8 °C,60.5 %RH,5.4 °C
469,2020-02-08 08:39:00,12.8 °C,60.5 %RH,5.4 °C
470,2020-02-08 08:54:00,12.8 °C,60.5 %RH,5.4 °C
471,2020-02-08 09:09:00,12.8 °C,60.5 %RH,5.4 °C
472,2020-02-08 09:24:00,12.6 °C,60.5 %RH,5.1 °C
473,2020-02-08 09:39:00,12.6 °C,60.5 %RH,5.1 °C
474,2020-02-08 09:54:00,12.6 °C,60.5 %RH,5.1 °C
475,2020-02-08 10:09:00,12.6 °C,60.5 %RH,5.1 °C
476,2020-02-08 10:24:00,12.6 °C,60.5 %RH,5.1 °C
477,2020-02-08 10:39:00,12.6 °C,60.1 %RH,5.0 °C
478,2020-02-08 10:54:00,12.8 °C,60.1 %RH,5.3 °C
479,2020-02-08 11:09:00,12.8 °C,60.1 %RH,5.3 °C
480,2020-02-08 11:24:00,12.8 °C,60.1 %RH,5.3 °C
481,2020-02-08 11:39:00,12.8 °C,60.1 %RH,5.3 °C
482,2020-02-08 11:54:00,12.8 °C,60.1 %RH,5.3 °C
483,2020-02-08 12:09:00,12.6 °C,60.1 %RH,5.0 °C
484,2020-02-08 12:24:00,12.8 °C,59.6 %RH,5.2 °C
485,2020-02-08 12:39:00,13.1 °C,60.1 %RH,5.5 °C
486,2020-02-08 12:54:00,12.8 °C,60.1 %RH,5.3 °C
487,2020-02-08 13:09:00,12.8 °C,60.1 %RH,5.3 °C
488,2020-02-08 13:24:00,12.8 °C,59.6 %RH,5.2 °C
489,2020-02-08 13:39:00,12.8 °C,59.6 %RH,5.2 °C
490,2020-02-08 13:54:00,13.1 °C,59.6 %RH,5.4 °C
491,2020-02-08 14:09:00,13.1 °C,59.2 %RH,5.3 °C
492,2020-02-08 14:24:00,12.8 °C,59.2 %RH,5.1 °C
493,2020-02-08 14:39:00,12.8 °C,59.2 %RH,5.1 °C
494,2020-02-08 14:54:00,12.6 °C,59.2 %RH,4.8 °C
495,2020-02-08 15:09:00,13.1 °C,58.8 %RH,5.2 °C
496,2020-02-08 15:24:00,13.1 °C,58.8 %RH,5.2 °C
497,2020-02-08 15:39:00,12.8 °C,58.8 %RH,5.0 °C
498,2020-02-08 15:54:00,12.8 °C,58.8 %RH,5.0 °C
499,2020-02-08 16:09:00,12.8 °C,58.4 %RH,4.9 °C
500,2020-02-08 16:24:00,13.1 °C,58.4 %RH,5.1 °C
501,2020-02-08 16:39:00,13.1 °C,58.4 %RH,5.1 °C
502,2020-02-08 16:54:00,12.8 °C,58.4 %RH,4.9 °C
503,2020-02-08 17:09:00,12.8 °C,58.4 %RH,4.9 °C
504,2020-02-08 17:24:00,12.8 °C,58.4 %RH,4.9 °C
505,2020-02-08 17:39:00,12.8 °C,58.4 %RH,4.9 °C
506,2020-02-08 17:54:00,12.8 °C,58.4 %RH,4.9 °C
507,2020-02-08 18:09:00,12.8 °C,58.4 %RH,4.9 °C
508,2020-02-08 18:24:00,12.8 °C,58.4 %RH,4.9 °C
509,2020-02-08 18:39:00,12.8 °C,58.4 %RH,4.9 °C
510,2020-02-08 18:54:00,12.8 °C,58.4 %RH,4.9 °C
511,2020-02-08 19:09:00,12.8 °C,58.4 %RH,4.9 °C
512,2020-02-08 19:24:00,12.8 °C,58.4 %RH,4.9 °C
513,2020-02-08 19:39:00,12.8 °C,58.4 %RH,4.9 °C
514,2020-02-08 19:54:00,12.8 °C,58.4 %RH,4.9 °C
515,2020-02-08 20:09:00,12.8 °C,58.4 %RH,4.9 °C
516,2020-02-08 20:24:00,12.8 °C,58.4 %RH,4.9 °C
517,2020-02-08 20:39:00,12.6 °C,58.4 %RH,4.6 °C
518,2020-02-08 20:54:00,12.6 °C,58.4 %RH,4.6 °C
519,2020-02-08 21:09:00,12.6 °C,58.4 %RH,4.6 °C
520,2020-02-08 21:24:00,12.6 °C,58.4 %RH,4.6 °C
521,2020-02-08 21:39:00,12.6 °C,58.4 %RH,4.6 °C
522,2020-02-08 21:54:00,12.6 °C,58.4 %RH,4.6 °C
523,2020-02-08 22:09:00,12.6 °C,58.4 %RH,4.6 °C
524,2020-02-08 22:24:00,12.6 °C,58.4 %RH,4.6 °C
525,2020-02-08 22:39:00,12.6 °C,58.4 %RH,4.6 °C
526,2020-02-08 22:54:00,12.6 °C,58.4 %RH,4.6 °C
527,2020-02-08 23:09:00,12.6 °C,58.4 %RH,4.6 °C
528,2020-02-08 23:24:00,12.6 °C,58.4 %RH,4.6 °C
529,2020-02-08 23:39:00,12.6 °C,58.4 %RH,4.6 °C
530,2020-02-08 23:54:00,12.6 °C,58.4 %RH,4.6 °C
531,2020-02-09 00:09:00,12.6 °C,58.4 %RH,4.6 °C
532,2020-02-09 00:24:00,12.6 °C,58.4 %RH,4.6 °C
533,2020-02-09 00:39:00,12.8 °C,58.4 %RH,4.9 °C
534,2020-02-09 00:54:00,12.8 °C,58.4 %RH,4.9 °C
535,2020-02-09 01:09:00,12.6 °C,58.4 %RH,4.6 °C
536,2020-02-09 01:24:00,12.6 °C,58.4 %RH,4.6 °C
537,2020-02-09 01:39:00,12.6 °C,58.4 %RH,4.6 °C
538,2020-02-09 01:54:00,12.6 °C,58.4 %RH,4.6 °C
539,2020-02-09 02:09:00,12.6 °C,58.4 %RH,4.6 °C
540,2020-02-09 02:24:00,12.6 °C,58.4 %RH,4.6 °C
541,2020-02-09 02:39:00,12.8 °C,58.4 %RH,4.9 °C
542,2020-02-09 02:54:00,12.6 °C,58.4 %RH,4.6 °C
543,2020-02-09 03:09:00,12.8 °C,58.4 %RH,4.9 °C
544,2020-02-09 03:24:00,12.6 °C,58.4 %RH,4.6 °C
545,2020-02-09 03:39:00,12.6 °C,58.4 %RH,4.6 °C
546,2020-02-09 03:54:00,12.6 °C,58.4 %RH,4.6 °C
547,2020-02-09 04:09:00,12.6 °C,58.4 %RH,4.6 °C
548,2020-02-09 04:24:00,12.6 °C,58.4 %RH,4.6 °C
549,2020-02-09 04:39:00,12.8 °C,58.4 %RH,4.9 °C
550,2020-02-09 04:54:00,12.8 °C,58.8 %RH,5.0 °C
551,2020-02-09 05:09:00,12.8 °C,58.8 %RH,5.0 °C
552,2020-02-09 05:24:00,12.8 °C,58.8 %RH,5.0 °C
553,2020-02-09 05:39:00,12.6 °C,58.8 %RH,4.7 °C
554,2020-02-09 05:54:00,12.6 °C,58.8 %RH,4.7 °C
555,2020-02-09 06:09:00,12.6 °C,59.2 %RH,4.8 °C
556,2020-02-09 06:24:00,12.8 °C,59.2 %RH,5.1 °C
557,2020-02-09 06:39:00,12.8 °C,59.2 %RH,5.1 °C
558,2020-02-09 06:54:00,12.8 °C,59.2 %RH,5.1 °C
559,2020-02-09 07:09:00,12.8 °C,59.6 %RH,5.2 °C
560,2020-02-09 07:24:00,12.6 °C,59.6 %RH,4.9 °C
561,2020-02-09 07:39:00,12.8 °C,59.6 %RH,5.2 °C
562,2020-02-09 07:54:00,13.1 °C,60.1 %RH,5.5 °C
563,2020-02-09 08:09:00,13.1 °C,59.6 %RH,5.4 °C
564,2020-02-09 08:24:00,12.8 °C,60.1 %RH,5.3 °C
565,2020-02-09 08:39:00,12.8 °C,60.1 %RH,5.3 °C
566,2020-02-09 08:54:00,13.1 °C,60.5 %RH,5.6 °C
567,2020-02-09 09:09:00,12.8 °C,60.5 %RH,5.4 °C
568,2020-02-09 09:24:00,12.8 °C,60.5 %RH,5.4 °C
569,2020-02-09 09:39:00,13.1 °C,60.5 %RH,5.6 °C
570,2020-02-09 09:54:00,12.8 °C,60.9 %RH,5.5 °C
571,2020-02-09 10:09:00,12.8 °C,60.9 %RH,5.5 °C
572,2020-02-09 10:24:00,13.1 °C,61.3 %RH,5.8 °C
573,2020-02-09 10:39:00,12.8 °C,61.3 %RH,5.6 °C
574,2020-02-09 10:54:00,13.1 °C,61.7 %RH,5.9 °C
575,2020-02-09 11:09:00,12.8 °C,62.2 %RH,5.8 °C
576,2020-02-09 11:24:00,13.1 °C,61.7 %RH,5.9 °C
577,2020-02-09 11:39:00,13.1 °C,62.2 %RH,6.0 °C
578,2020-02-09 11:54:00,13.1 °C,62.2 %RH,6.0 °C
579,2020-02-09 12:09:00,13.4 °C,62.2 %RH,6.3 °C
580,2020-02-09 12:24:00,13.1 °C,62.6 %RH,6.1 °C
581,2020-02-09 12:39:00,12.8 °C,62.6 %RH,5.9 °C
582,2020-02-09 12:54:00,13.4 °C,62.6 %RH,6.4 °C
583,2020-02-09 13:09:00,13.1 °C,63.0 %RH,6.2 °C
584,2020-02-09 13:24:00,13.4 °C,63.4 %RH,6.6 °C
585,2020-02-09 13:39:00,13.1 °C,63.4 %RH,6.3 °C
586,2020-02-09 13:54:00,13.4 °C,63.9 %RH,6.7 °C
587,2020-02-09 14:09:00,13.4 °C,63.9 %RH,6.7 °C
588,2020-02-09 14:24:00,13.4 °C,63.9 %RH,6.7 °C
589,2020-02-09 14:39:00,13.4 °C,64.3 %RH,6.8 °C
590,2020-02-09 14:54:00,13.4 °C,64.3 %RH,6.8 °C
591,2020-02-09 15:09:00,13.1 °C,64.7 %RH,6.6 °C
592,2020-02-09 15:24:00,13.4 °C,64.7 %RH,6.9 °C
593,2020-02-09 15:39:00,13.4 °C,64.7 %RH,6.9 °C
594,2020-02-09 15:54:00,13.4 °C,65.1 %RH,7.0 °C
595,2020-02-09 16:09:00,13.4 °C,65.1 %RH,7.0 °C
596,2020-02-09 16:24:00,13.7 °C,65.1 %RH,7.2 °C
597,2020-02-09 16:39:00,13.4 °C,65.1 %RH,7.0 °C
598,2020-02-09 16:54:00,13.4 °C,64.7 %RH,6.9 °C
599,2020-02-09 17:09:00,13.4 °C,64.7 %RH,6.9 °C
600,2020-02-09 17:24:00,13.4 °C,64.7 %RH,6.9 °C
601,2020-02-09 17:39:00,13.7 °C,64.7 %RH,7.1 °C
602,2020-02-09 17:54:00,13.4 °C,64.3 %RH,6.8 °C
603,2020-02-09 18:09:00,13.4 °C,64.3 %RH,6.8 °C
604,2020-02-09 18:24:00,13.4 °C,64.3 %RH,6.8 °C
605,2020-02-09 18:39:00,13.4 °C,64.3 %RH,6.8 °C
606,2020-02-09 18:54:00,13.4 °C,64.3 %RH,6.8 °C
607,2020-02-09 19:09:00,13.1 °C,63.9 %RH,6.4 °C
608,2020-02-09 19:24:00,13.4 °C,63.4 %RH,6.6 °C
609,2020-02-09 19:39:00,13.4 °C,63.9 %RH,6.7 °C
610,2020-02-09 19:54:00,13.4 °C,63.9 %RH,6.7 °C
611,2020-02-09 20:09:00,13.1 °C,63.9 %RH,6.4 °C
612,2020-02-09 20:24:00,13.1 °C,63.4 %RH,6.3 °C
613,2020-02-09 20:39:00,13.1 °C,63.4 %RH,6.3 °C
614,2020-02-09 20:54:00,13.4 °C,63.0 %RH,6.5 °C
615,2020-02-09 21:09:00,13.1 °C,63.0 %RH,6.2 °C
616,2020-02-09 21:24:00,13.1 °C,63.0 %RH,6.2 °C
617,2020-02-09 21:39:00,13.1 °C,63.0 %RH,6.2 °C
618,2020-02-09 21:54:00,13.4 °C,62.6 %RH,6.4 °C
619,2020-02-09 22:09:00,13.1 °C,62.6 %RH,6.1 °C
620,2020-02-09 22:24:00,13.1 °C,62.6 %RH,6.1 °C
621,2020-02-09 22:39:00,13.4 °C,62.6 %RH,6.4 °C
622,2020-02-09 22:54:00,12.8 °C,62.2 %RH,5.8 °C
623,2020-02-09 23:09:00,13.1 °C,62.2 %RH,6.0 °C
624,2020-02-09 23:24:00,13.1 °C,62.2 %RH,6.0 °C
625,2020-02-09 23:39:00,13.1 °C,61.7 %RH,5.9 °C
626,2020-02-09 23:54:00,13.4 °C,62.2 %RH,6.3 °C
627,2020-02-10 00:09:00,13.1 °C,61.7 %RH,5.9 °C
628,2020-02-10 00:24:00,13.1 °C,61.7 %RH,5.9 °C
629,2020-02-10 00:39:00,13.1 °C,61.3 %RH,5.8 °C
630,2020-02-10 00:54:00,12.8 °C,61.3 %RH,5.6 °C
631,2020-02-10 01:09:00,12.8 °C,61.3 %RH,5.6 °C
632,2020-02-10 01:24:00,13.1 °C,61.3 %RH,5.8 °C
633,2020-02-10 01:39:00,13.1 °C,61.3 %RH,5.8 °C
634,2020-02-10 01:54:00,13.1 °C,61.3 %RH,5.8 °C
635,2020-02-10 02:09:00,13.1 °C,60.9 %RH,5.7 °C
636,2020-02-10 02:24:00,12.8 °C,60.9 %RH,5.5 °C
637,2020-02-10 02:39:00,12.8 °C,60.9 %RH,5.5 °C
638,2020-02-10 02:54:00,12.8 °C,60.9 %RH,5.5 °C
639,2020-02-10 03:09:00,12.8 °C,60.9 %RH,5.5 °C
640,2020-02-10 03:24:00,13.1 °C,60.5 %RH,5.6 °C
641,2020-02-10 03:39:00,13.1 °C,60.5 %RH,5.6 °C
642,2020-02-10 03:54:00,12.8 °C,60.5 %RH,5.4 °C
643,2020-02-10 04:09:00,12.8 °C,60.5 %RH,5.4 °C
644,2020-02-10 04:24:00,12.6 °C,60.5 %RH,5.1 °C
645,2020-02-10 04:39:00,12.8 °C,60.5 %RH,5.4 °C
646,2020-02-10 04:54:00,12.8 °C,60.1 %RH,5.3 °C
647,2020-02-10 05:09:00,12.8 °C,60.1 %RH,5.3 °C
648,2020-02-10 05:24:00,12.6 °C,60.1 %RH,5.0 °C
649,2020-02-10 05:39:00,12.6 °C,59.6 %RH,4.9 °C
650,2020-02-10 05:54:00,12.6 °C,59.6 %RH,4.9 °C
651,2020-02-10 06:09:00,12.6 °C,59.2 %RH,4.8 °C
652,2020-02-10 06:24:00,12.6 °C,59.2 %RH,4.8 °C
653,2020-02-10 06:39:00,12.6 °C,58.8 %RH,4.7 °C
654,2020-02-10 06:54:00,12.6 °C,58.8 %RH,4.7 °C
655,2020-02-10 07:09:00,12.3 °C,58.8 %RH,4.4 °C
656,2020-02-10 07:24:00,12.6 °C,58.4 %RH,4.6 °C
657,2020-02-10 07:39:00,12.6 °C,58.4 %RH,4.6 °C
658,2020-02-10 07:54:00,12.6 °C,58.4 %RH,4.6 °C
659,2020-02-10 08:09:00,12.6 °C,58.4 %RH,4.6 °C
660,2020-02-10 08:24:00,12.6 °C,58.4 %RH,4.6 °C
661,2020-02-10 08:39:00,12.3 °C,57.9 %RH,4.2 °C
662,2020-02-10 08:54:00,12.3 °C,57.9 %RH,4.2 °C
663,2020-02-10 09:09:00,12.3 °C,57.9 %RH,4.2 °C
664,2020-02-10 09:24:00,12.3 °C,57.9 %RH,4.2 °C
665,2020-02-10 09:39:00,12.6 °C,57.9 %RH,4.5 °C
666,2020-02-10 09:54:00,12.3 °C,57.9 %RH,4.2 °C
667,2020-02-10 10:09:00,12.3 °C,57.9 %RH,4.2 °C
668,2020-02-10 10:24:00,12.6 °C,57.9 %RH,4.5 °C
669,2020-02-10 10:39:00,12.6 °C,57.5 %RH,4.4 °C
670,2020-02-10 10:54:00,12.3 °C,57.9 %RH,4.2 °C
671,2020-02-10 11:09:00,12.3 °C,57.9 %RH,4.2 °C
672,2020-02-10 11:24:00,12.3 °C,57.1 %RH,4.0 °C
673,2020-02-10 11:39:00,12.3 °C,57.1 %RH,4.0 °C
674,2020-02-10 11:54:00,12.3 °C,57.1 %RH,4.0 °C
675,2020-02-10 12:09:00,12.6 °C,57.1 %RH,4.3 °C
676,2020-02-10 12:24:00,12.6 °C,56.7 %RH,4.2 °C
677,2020-02-10 12:39:00,12.6 °C,56.7 %RH,4.2 °C
678,2020-02-10 12:54:00,12.6 °C,56.7 %RH,4.2 °C
679,2020-02-10 13:09:00,12.6 °C,56.7 %RH,4.2 °C
680,2020-02-10 13:24:00,12.3 °C,57.1 %RH,4.0 °C
681,2020-02-10 13:39:00,12.3 °C,57.1 %RH,4.0 °C
682,2020-02-10 13:54:00,12.6 °C,57.1 %RH,4.3 °C
683,2020-02-10 14:09:00,12.6 °C,57.1 %RH,4.3 °C
684,2020-02-10 14:24:00,12.6 °C,57.5 %RH,4.4 °C
685,2020-02-10 14:39:00,12.6 °C,57.5 %RH,4.4 °C
686,2020-02-10 14:54:00,12.6 °C,57.5 %RH,4.4 °C
687,2020-02-10 15:09:00,12.6 °C,57.5 %RH,4.4 °C
688,2020-02-10 15:24:00,12.6 °C,57.1 %RH,4.3 °C
689,2020-02-10 15:39:00,12.6 °C,57.1 %RH,4.3 °C
690,2020-02-10 15:54:00,12.6 °C,57.1 %RH,4.3 °C
691,2020-02-10 16:09:00,12.6 °C,57.5 %RH,4.4 °C
692,2020-02-10 16:24:00,12.6 °C,57.5 %RH,4.4 °C
693,2020-02-10 16:39:00,12.3 °C,57.5 %RH,4.1 °C
694,2020-02-10 16:54:00,12.6 °C,57.5 %RH,4.4 °C
695,2020-02-10 17:09:00,12.6 °C,57.5 %RH,4.4 °C
696,2020-02-10 17:24:00,12.6 °C,57.5 %RH,4.4 °C
697,2020-02-10 17:39:00,12.6 °C,57.5 %RH,4.4 °C
698,2020-02-10 17:54:00,12.3 °C,57.1 %RH,4.0 °C
699,2020-02-10 18:09:00,12.6 °C,57.5 %RH,4.4 °C
700,2020-02-10 18:24:00,12.6 °C,57.5 %RH,4.4 °C
701,2020-02-10 18:39:00,12.6 °C,57.5 %RH,4.4 °C
702,2020-02-10 18:54:00,12.3 °C,57.5 %RH,4.1 °C
703,2020-02-10 19:09:00,12.3 °C,57.5 %RH,4.1 °C
704,2020-02-10 19:24:00,12.6 °C,57.5 %RH,4.4 °C
705,2020-02-10 19:39:00,12.6 °C,57.5 %RH,4.4 °C
706,2020-02-10 19:54:00,12.6 °C,57.5 %RH,4.4 °C
707,2020-02-10 20:09:00,12.3 °C,57.1 %RH,4.0 °C
708,2020-02-10 20:24:00,12.3 °C,57.1 %RH,4.0 °C
709,2020-02-10 20:39:00,12.3 °C,57.1 %RH,4.0 °C
710,2020-02-10 20:54:00,12.3 °C,56.7 %RH,3.9 °C
711,2020-02-10 21:09:00,12.3 °C,57.1 %RH,4.0 °C
712,2020-02-10 21:24:00,12.0 °C,56.7 %RH,3.7 °C
713,2020-02-10 21:39:00,12.3 °C,56.7 %RH,3.9 °C
714,2020-02-10 21:54:00,12.0 °C,56.7 %RH,3.7 °C
715,2020-02-10 22:09:00,12.3 °C,56.3 %RH,3.8 °C
716,2020-02-10 22:24:00,12.0 °C,56.3 %RH,3.6 °C
717,2020-02-10 22:39:00,12.3 °C,56.3 %RH,3.8 °C
718,2020-02-10 22:54:00,11.7 °C,56.3 %RH,3.3 °C
719,2020-02-10 23:09:00,12.3 °C,56.3 %RH,3.8 °C
720,2020-02-10 23:24:00,11.7 °C,56.3 %RH,3.3 °C
721,2020-02-10 23:39:00,12.0 °C,56.3 %RH,3.6 °C
