,Time,1,2,3
S/N,,240424,240424,240424
Type,,Tinytag Ultra H°C/%RH,Tinytag Ultra H°C/%RH,csv file
Description,,Strongroom West Wall,Strongroom West Wall,Strongroom West Wall
Property,,Temperature,Humidity,Dew Point
1951,2020-05-18 23:37:00,17.7 °C,51.1 %RH,7.5 °C
1952,2020-05-18 23:52:00,18.0 °C,50.6 %RH,7.6 °C
1953,2020-05-19 00:07:00,17.7 °C,51.1 %RH,7.5 °C
1954,2020-05-19 00:22:00,17.7 °C,50.6 %RH,7.3 °C
1955,2020-05-19 00:37:00,17.7 °C,51.1 %RH,7.5 °C
1956,2020-05-19 00:52:00,17.7 °C,51.1 %RH,7.5 °C
1957,2020-05-19 01:07:00,18.0 °C,50.6 %RH,7.6 °C
1958,2020-05-19 01:22:00,17.7 °C,51.1 %RH,7.5 °C
1959,2020-05-19 01:37:00,17.7 °C,50.6 %RH,7.3 °C
1960,2020-05-19 01:52:00,17.7 °C,51.1 %RH,7.5 °C
1961,2020-05-19 02:07:00,17.7 °C,51.1 %RH,7.5 °C
1962,2020-05-19 02:22:00,17.4 °C,51.1 %RH,7.2 °C
1963,2020-05-19 02:37:00,17.7 °C,51.1 %RH,7.5 °C
1964,2020-05-19 02:52:00,17.4 °C,50.6 %RH,7.1 °C
1965,2020-05-19 03:07:00,17.7 °C,51.1 %RH,7.5 °C
1966,2020-05-19 03:22:00,17.7 °C,51.1 %RH,7.5 °C
1967,2020-05-19 03:37:00,17.4 °C,51.1 %RH,7.2 °C
1968,2020-05-19 03:52:00,17.4 °C,51.1 %RH,7.2 °C
1969,2020-05-19 04:07:00,17.4 °C,50.6 %RH,7.1 °C
1970,2020-05-19 04:22:00,17.7 °C,51.1 %RH,7.5 °C
1971,2020-05-19 04:37:00,17.4 °C,51.1 %RH,7.2 °C
1972,2020-05-19 04:52:00,17.4 °C,51.1 %RH,7.2 °C
1973,2020-05-19 05:07:00,17.4 °C,51.1 %RH,7.2 °C
1974,2020-05-19 05:22:00,17.4 °C,51.1 %RH,7.2 °C
1975,2020-05-19 05:37:00,17.7 °C,51.1 %RH,7.5 °C
1976,2020-05-19 05:52:00,17.4 °C,51.1 %RH,7.2 °C
1977,2020-05-19 06:07:00,17.4 °C,50.6 %RH,7.1 °C
1978,2020-05-19 06:22:00,17.7 °C,51.1 %RH,7.5 °C
1979,2020-05-19 06:37:00,17.4 °C,51.1 %RH,7.2 °C
1980,2020-05-19 06:52:00,17.7 °C,51.1 %RH,7.5 °C
1981,2020-05-19 07:07:00,17.7 °C,51.1 %RH,7.5 °C
1982,2020-05-19 07:22:00,17.7 °C,51.1 %RH,7.5 °C
1983,2020-05-19 07:37:00,17.4 °C,50.6 %RH,7.1 °C
1984,2020-05-19 07:52:00,17.7 °C,51.1 %RH,7.5 °C
1985,2020-05-19 08:07:00,17.4 °C,51.1 %RH,7.2 °C
1986,2020-05-19 08:22:00,18.0 °C,50.6 %RH,7.6 °C
1987,2020-05-19 08:37:00,17.7 °C,51.1 %RH,7.5 °C
1988,2020-05-19 08:52:00,17.4 °C,51.5 %RH,7.3 °C
1989,2020-05-19 09:07:00,17.4 °C,51.1 %RH,7.2 °C
1990,2020-05-19 09:22:00,17.4 °C,51.5 %RH,7.3 °C
1991,2020-05-19 09:37:00,17.4 °C,50.6 %RH,7.1 °C
1992,2020-05-19 09:52:00,17.7 °C,51.1 %RH,7.5 °C
1993,2020-05-19 10:07:00,17.4 °C,51.5 %RH,7.3 °C
1994,2020-05-19 10:22:00,17.7 °C,51.1 %RH,7.5 °C
1995,2020-05-19 10:37:00,17.4 °C,51.1 %RH,7.2 °C
1996,2020-05-19 10:52:00,17.7 °C,51.1 %RH,7.5 °C
1997,2020-05-19 11:07:00,17.4 °C,50.6 %RH,7.1 °C
1998,2020-05-19 11:22:00,17.4 °C,51.1 %RH,7.2 °C
1999,2020-05-19 11:37:00,17.7 °C,51.1 %RH,7.5 °C
2000,2020-05-19 11:52:00,17.7 °C,51.1 %RH,7.5 °C
2001,2020-05-19 12:07:00,17.7 °C,51.1 %RH,7.5 °C
2002,2020-05-19 12:22:00,17.4 °C,51.1 %RH,7.2 °C
2003,2020-05-19 12:37:00,17.4 °C,51.1 %RH,7.2 °C
2004,2020-05-19 12:52:00,17.7 °C,51.1 %RH,7.5 °C
2005,2020-05-19 13:07:00,17.7 °C,51.1 %RH,7.5 °C
2006,2020-05-19 13:22:00,17.7 °C,51.1 %RH,7.5 °C
2007,2020-05-19 13:37:00,17.7 °C,51.1 %RH,7.5 °C
2008,2020-05-19 13:52:00,17.4 °C,51.1 %RH,7.2 °C
2009,2020-05-19 14:07:00,17.7 °C,51.1 %RH,7.5 °C
2010,2020-05-19 14:22:00,17.7 °C,51.1 %RH,7.5 °C
2011,2020-05-19 14:37:00,17.4 °C,51.1 %RH,7.2 °C
2012,2020-05-19 14:52:00,17.7 °C,51.1 %RH,7.5 °C
2013,2020-05-19 15:07:00,17.7 °C,51.1 %RH,7.5 °C
2014,2020-05-19 15:22:00,17.4 °C,51.1 %RH,7.2 °C
2015,2020-05-19 15:37:00,17.4 °C,51.5 %RH,7.3 °C
2016,2020-05-19 15:52:00,17.4 °C,51.1 %RH,7.2 °C
2017,2020-05-19 16:07:00,17.4 °C,51.1 %RH,7.2 °C
2018,2020-05-19 16:22:00,17.4 °C,51.1 %RH,7.2 °C
2019,2020-05-19 16:37:00,17.7 °C,51.1 %RH,7.5 °C
2020,2020-05-19 16:52:00,17.4 °C,51.1 %RH,7.2 °C
2021,2020-05-19 17:07:00,17.4 °C,51.1 %RH,7.2 °C
2022,2020-05-19 17:22:00,17.7 °C,51.1 %RH,7.5 °C
2023,2020-05-19 17:37:00,17.7 °C,51.1 %RH,7.5 °C
2024,2020-05-19 17:52:00,17.7 °C,51.1 %RH,7.5 °C
2025,2020-05-19 18:07:00,17.7 °C,51.1 %RH,7.5 °C
2026,2020-05-19 18:22:00,17.4 °C,51.5 %RH,7.3 °C
2027,2020-05-19 18:37:00,17.7 °C,51.1 %RH,7.5 °C
2028,2020-05-19 18:52:00,17.4 °C,50.6 %RH,7.1 °C
2029,2020-05-19 19:07:00,17.7 °C,51.5 %RH,7.6 °C
2030,2020-05-19 19:22:00,17.7 °C,51.1 %RH,7.5 °C
2031,2020-05-19 19:37:00,17.4 °C,50.6 %RH,7.1 °C
2032,2020-05-19 19:52:00,17.4 °C,51.1 %RH,7.2 °C
2033,2020-05-19 20:07:00,17.4 °C,51.1 %RH,7.2 °C
2034,2020-05-19 20:22:00,17.4 °C,51.1 %RH,7.2 °C
2035,2020-05-19 20:37:00,17.4 °C,51.1 %RH,7.2 °C
2036,2020-05-19 20:52:00,17.4 °C,51.1 %RH,7.2 °C
2037,2020-05-19 21:07:00,17.7 °C,51.1 %RH,7.5 °C
2038,2020-05-19 21:22:00,17.7 °C,51.5 %RH,7.6 °C
2039,2020-05-19 21:37:00,17.7 °C,51.1 %RH,7.5 °C
2040,2020-05-19 21:52:00,17.4 °C,50.6 %RH,7.1 °C
2041,2020-05-19 22:07:00,17.4 °C,51.5 %RH,7.3 °C
2042,2020-05-19 22:22:00,17.4 °C,51.5 %RH,7.3 °C
2043,2020-05-19 22:37:00,17.7 °C,51.1 %RH,7.5 °C
2044,2020-05-19 22:52:00,17.7 °C,51.1 %RH,7.5 °C
2045,2020-05-19 23:07:00,17.4 °C,51.5 %RH,7.3 °C
2046,2020-05-19 23:22:00,17.7 °C,51.1 %RH,7.5 °C
2047,2020-05-19 23:37:00,17.7 °C,51.9 %RH,7.7 °C
2048,2020-05-19 23:52:00,17.4 °C,51.1 %RH,7.2 °C
2049,2020-05-20 00:07:00,17.4 °C,51.1 %RH,7.2 °C
2050,2020-05-20 00:22:00,17.4 °C,51.9 %RH,7.4 °C
2051,2020-05-20 00:37:00,17.4 °C,51.1 %RH,7.2 °C
2052,2020-05-20 00:52:00,17.4 °C,50.6 %RH,7.1 °C
2053,2020-05-20 01:07:00,17.7 °C,51.5 %RH,7.6 °C
2054,2020-05-20 01:22:00,17.7 °C,51.1 %RH,7.5 °C
2055,2020-05-20 01:37:00,17.4 °C,51.9 %RH,7.4 °C
2056,2020-05-20 01:52:00,17.4 °C,51.1 %RH,7.2 °C
2057,2020-05-20 02:07:00,17.4 °C,51.1 %RH,7.2 °C
2058,2020-05-20 02:22:00,17.7 °C,51.5 %RH,7.6 °C
2059,2020-05-20 02:37:00,17.7 °C,51.1 %RH,7.5 °C
2060,2020-05-20 02:52:00,17.4 °C,51.9 %RH,7.4 °C
2061,2020-05-20 03:07:00,17.4 °C,51.1 %RH,7.2 °C
2062,2020-05-20 03:22:00,17.4 °C,51.9 %RH,7.4 °C
2063,2020-05-20 03:37:00,17.4 °C,51.5 %RH,7.3 °C
2064,2020-05-20 03:52:00,17.4 °C,51.1 %RH,7.2 °C
2065,2020-05-20 04:07:00,17.4 °C,51.9 %RH,7.4 °C
2066,2020-05-20 04:22:00,17.7 °C,51.1 %RH,7.5 °C
2067,2020-05-20 04:37:00,17.4 °C,51.9 %RH,7.4 °C
2068,2020-05-20 04:52:00,17.4 °C,51.5 %RH,7.3 °C
2069,2020-05-20 05:07:00,17.7 °C,51.5 %RH,7.6 °C
2070,2020-05-20 05:22:00,17.4 °C,51.1 %RH,7.2 °C
2071,2020-05-20 05:37:00,17.4 °C,51.9 %RH,7.4 °C
2072,2020-05-20 05:52:00,17.4 °C,51.5 %RH,7.3 °C
2073,2020-05-20 06:07:00,17.4 °C,51.9 %RH,7.4 °C
2074,2020-05-20 06:22:00,17.4 °C,51.5 %RH,7.3 °C
2075,2020-05-20 06:37:00,17.4 °C,51.9 %RH,7.4 °C
2076,2020-05-20 06:52:00,17.4 °C,51.1 %RH,7.2 °C
2077,2020-05-20 07:07:00,17.4 °C,51.9 %RH,7.4 °C
2078,2020-05-20 07:22:00,17.7 °C,51.1 %RH,7.5 °C
2079,2020-05-20 07:37:00,17.4 °C,51.9 %RH,7.4 °C
2080,2020-05-20 07:52:00,17.4 °C,51.1 %RH,7.2 °C
2081,2020-05-20 08:07:00,17.7 °C,51.5 %RH,7.6 °C
2082,2020-05-20 08:22:00,17.4 °C,51.5 %RH,7.3 °C
2083,2020-05-20 08:37:00,17.7 °C,51.1 %RH,7.5 °C
2084,2020-05-20 08:52:00,17.7 °C,51.5 %RH,7.6 °C
2085,2020-05-20 09:07:00,17.7 °C,51.1 %RH,7.5 °C
2086,2020-05-20 09:22:00,17.4 °C,51.5 %RH,7.3 °C
2087,2020-05-20 09:37:00,17.7 °C,51.1 %RH,7.5 °C
2088,2020-05-20 09:52:00,17.4 °C,51.9 %RH,7.4 °C
2089,2020-05-20 10:07:00,17.4 °C,51.1 %RH,7.2 °C
2090,2020-05-20 10:22:00,17.7 °C,51.1 %RH,7.5 °C
2091,2020-05-20 10:37:00,17.4 °C,51.9 %RH,7.4 °C
2092,2020-05-20 10:52:00,17.4 °C,51.1 %RH,7.2 °C
2093,2020-05-20 11:07:00,17.4 °C,51.1 %RH,7.2 °C
2094,2020-05-20 11:22:00,17.4 °C,51.9 %RH,7.4 °C
2095,2020-05-20 11:37:00,17.4 °C,51.5 %RH,7.3 °C
2096,2020-05-20 11:52:00,17.4 °C,51.5 %RH,7.3 °C
2097,2020-05-20 12:07:00,17.4 °C,51.9 %RH,7.4 °C
2098,2020-05-20 12:22:00,17.7 °C,51.5 %RH,7.6 °C
2099,2020-05-20 12:37:00,17.4 °C,51.5 %RH,7.3 °C
2100,2020-05-20 12:52:00,17.4 °C,51.5 %RH,7.3 °C
2101,2020-05-20 13:07:00,17.4 °C,51.5 %RH,7.3 °C
2102,2020-05-20 13:22:00,17.4 °C,51.9 %RH,7.4 °C
2103,2020-05-20 13:37:00,17.7 °C,51.5 %RH,7.6 °C
2104,2020-05-20 13:52:00,17.7 °C,51.5 %RH,7.6 °C
2105,2020-05-20 14:07:00,17.7 °C,51.5 %RH,7.6 °C
2106,2020-05-20 14:22:00,17.7 °C,51.5 %RH,7.6 °C
2107,2020-05-20 14:37:00,17.4 °C,51.5 %RH,7.3 °C
2108,2020-05-20 14:52:00,17.4 °C,51.9 %RH,7.4 °C
2109,2020-05-20 15:07:00,17.7 °C,51.5 %RH,7.6 °C
2110,2020-05-20 15:22:00,17.7 °C,51.5 %RH,7.6 °C
2111,2020-05-20 15:37:00,17.7 °C,51.5 %RH,7.6 °C
2112,2020-05-20 15:52:00,17.7 °C,51.5 %RH,7.6 °C
2113,2020-05-20 16:07:00,17.4 °C,51.5 %RH,7.3 °C
2114,2020-05-20 16:22:00,17.1 °C,51.5 %RH,7.0 °C
2115,2020-05-20 16:37:00,17.7 °C,52.4 %RH,7.8 °C
2116,2020-05-20 16:52:00,17.4 °C,51.9 %RH,7.4 °C
2117,2020-05-20 17:07:00,17.1 °C,51.5 %RH,7.0 °C
2118,2020-05-20 17:22:00,17.4 °C,51.9 %RH,7.4 °C
2119,2020-05-20 17:37:00,17.4 °C,51.9 %RH,7.4 °C
2120,2020-05-20 17:52:00,17.4 °C,51.9 %RH,7.4 °C
2121,2020-05-20 18:07:00,17.4 °C,52.4 %RH,7.6 °C
2122,2020-05-20 18:22:00,17.7 °C,51.9 %RH,7.7 °C
2123,2020-05-20 18:37:00,17.4 °C,51.9 %RH,7.4 °C
2124,2020-05-20 18:52:00,17.1 °C,51.5 %RH,7.0 °C
2125,2020-05-20 19:07:00,17.4 °C,51.5 %RH,7.3 °C
2126,2020-05-20 19:22:00,17.7 °C,51.5 %RH,7.6 °C
2127,2020-05-20 19:37:00,17.7 °C,51.5 %RH,7.6 °C
2128,2020-05-20 19:52:00,17.7 °C,51.5 %RH,7.6 °C
2129,2020-05-20 20:07:00,17.4 °C,51.5 %RH,7.3 °C
2130,2020-05-20 20:22:00,17.4 °C,51.5 %RH,7.3 °C
2131,2020-05-20 20:37:00,17.4 °C,51.5 %RH,7.3 °C
2132,2020-05-20 20:52:00,17.4 °C,51.5 %RH,7.3 °C
2133,2020-05-20 21:07:00,17.4 °C,51.1 %RH,7.2 °C
2134,2020-05-20 21:22:00,17.1 °C,51.1 %RH,6.9 °C
2135,2020-05-20 21:37:00,17.4 °C,51.1 %RH,7.2 °C
2136,2020-05-20 21:52:00,17.4 °C,51.1 %RH,7.2 °C
2137,2020-05-20 22:07:00,17.7 °C,51.1 %RH,7.5 °C
2138,2020-05-20 22:22:00,17.4 °C,51.1 %RH,7.2 °C
2139,2020-05-20 22:37:00,17.4 °C,51.1 %RH,7.2 °C
2140,2020-05-20 22:52:00,17.4 °C,51.1 %RH,7.2 °C
2141,2020-05-20 23:07:00,17.4 °C,51.1 %RH,7.2 °C
2142,2020-05-20 23:22:00,17.1 °C,51.1 %RH,6.9 °C
2143,2020-05-20 23:37:00,17.1 °C,51.1 %RH,6.9 °C
2144,2020-05-20 23:52:00,17.1 °C,51.1 %RH,6.9 °C
2145,2020-05-21 00:07:00,17.1 °C,51.1 %RH,6.9 °C
2146,2020-05-21 00:22:00,17.4 °C,51.1 %RH,7.2 °C
2147,2020-05-21 00:37:00,17.4 °C,51.1 %RH,7.2 °C
2148,2020-05-21 00:52:00,17.4 °C,50.6 %RH,7.1 °C
2149,2020-05-21 01:07:00,17.4 °C,53.2 %RH,7.8 °C
2150,2020-05-21 01:22:00,17.1 °C,51.5 %RH,7.0 °C
2151,2020-05-21 01:37:00,17.1 °C,51.1 %RH,6.9 °C
2152,2020-05-21 01:52:00,17.4 °C,50.6 %RH,7.1 °C
2153,2020-05-21 02:07:00,17.4 °C,51.5 %RH,7.3 °C
2154,2020-05-21 02:22:00,17.1 °C,52.4 %RH,7.3 °C
2155,2020-05-21 02:37:00,17.4 °C,51.9 %RH,7.4 °C
2156,2020-05-21 02:52:00,17.4 °C,51.1 %RH,7.2 °C
2157,2020-05-21 03:07:00,17.1 °C,51.1 %RH,6.9 °C
2158,2020-05-21 03:22:00,17.4 °C,50.6 %RH,7.1 °C
2159,2020-05-21 03:37:00,17.4 °C,51.5 %RH,7.3 °C
2160,2020-05-21 03:52:00,17.1 °C,51.1 %RH,6.9 °C
2161,2020-05-21 04:07:00,17.1 °C,51.1 %RH,6.9 °C
2162,2020-05-21 04:22:00,17.1 °C,52.8 %RH,7.4 °C
2163,2020-05-21 04:37:00,17.4 °C,51.9 %RH,7.4 °C
2164,2020-05-21 04:52:00,17.4 °C,51.5 %RH,7.3 °C
2165,2020-05-21 05:07:00,17.1 °C,51.1 %RH,6.9 °C
2166,2020-05-21 05:22:00,17.1 °C,53.2 %RH,7.5 °C
2167,2020-05-21 05:37:00,17.1 °C,52.4 %RH,7.3 °C
2168,2020-05-21 05:52:00,17.1 °C,51.5 %RH,7.0 °C
2169,2020-05-21 06:07:00,17.4 °C,51.1 %RH,7.2 °C
2170,2020-05-21 06:22:00,17.1 °C,53.2 %RH,7.5 °C
2171,2020-05-21 06:37:00,17.4 °C,51.9 %RH,7.4 °C
2172,2020-05-21 06:52:00,17.1 °C,51.5 %RH,7.0 °C
2173,2020-05-21 07:07:00,17.4 °C,51.5 %RH,7.3 °C
2174,2020-05-21 07:22:00,17.1 °C,51.1 %RH,6.9 °C
2175,2020-05-21 07:37:00,17.1 °C,51.1 %RH,6.9 °C
2176,2020-05-21 07:52:00,17.4 °C,53.6 %RH,7.9 °C
2177,2020-05-21 08:07:00,17.4 °C,52.8 %RH,7.7 °C
2178,2020-05-21 08:22:00,17.1 °C,53.2 %RH,7.5 °C
2179,2020-05-21 08:37:00,17.4 °C,53.2 %RH,7.8 °C
2180,2020-05-21 08:52:00,17.1 °C,52.4 %RH,7.3 °C
2181,2020-05-21 09:07:00,17.1 °C,53.2 %RH,7.5 °C
2182,2020-05-21 09:22:00,17.7 °C,52.8 %RH,8.0 °C
2183,2020-05-21 09:37:00,17.1 °C,52.4 %RH,7.3 °C
2184,2020-05-21 09:52:00,17.1 °C,53.6 %RH,7.6 °C
2185,2020-05-21 10:07:00,17.4 °C,53.2 %RH,7.8 °C
2186,2020-05-21 10:22:00,17.4 °C,52.4 %RH,7.6 °C
2187,2020-05-21 10:37:00,17.1 °C,52.4 %RH,7.3 °C
2188,2020-05-21 10:52:00,17.4 °C,53.2 %RH,7.8 °C
2189,2020-05-21 11:07:00,17.1 °C,52.8 %RH,7.4 °C
2190,2020-05-21 11:22:00,17.4 °C,52.4 %RH,7.6 °C
2191,2020-05-21 11:37:00,17.1 °C,52.4 %RH,7.3 °C
2192,2020-05-21 11:52:00,17.1 °C,53.6 %RH,7.6 °C
2193,2020-05-21 12:07:00,17.4 °C,52.8 %RH,7.7 °C
2194,2020-05-21 12:22:00,17.4 °C,52.8 %RH,7.7 °C
2195,2020-05-21 12:37:00,17.4 °C,52.4 %RH,7.6 °C
2196,2020-05-21 12:52:00,17.4 °C,52.4 %RH,7.6 °C
2197,2020-05-21 13:07:00,17.1 °C,53.2 %RH,7.5 °C
2198,2020-05-21 13:22:00,17.4 °C,52.8 %RH,7.7 °C
2199,2020-05-21 13:37:00,17.4 °C,52.8 %RH,7.7 °C
2200,2020-05-21 13:52:00,17.4 °C,52.8 %RH,7.7 °C
2201,2020-05-21 14:07:00,17.4 °C,52.8 %RH,7.7 °C
2202,2020-05-21 14:22:00,17.4 °C,52.8 %RH,7.7 °C
2203,2020-05-21 14:37:00,17.7 °C,52.8 %RH,8.0 °C
2204,2020-05-21 14:52:00,17.4 °C,52.8 %RH,7.7 °C
2205,2020-05-21 15:07:00,17.4 °C,52.8 %RH,7.7 °C
2206,2020-05-21 15:22:00,17.4 °C,52.8 %RH,7.7 °C
2207,2020-05-21 15:37:00,17.4 °C,52.8 %RH,7.7 °C
2208,2020-05-21 15:52:00,17.4 °C,52.8 %RH,7.7 °C
2209,2020-05-21 16:07:00,17.4 °C,52.8 %RH,7.7 °C
2210,2020-05-21 16:22:00,17.1 °C,52.8 %RH,7.4 °C
2211,2020-05-21 16:37:00,17.1 °C,52.8 %RH,7.4 °C
2212,2020-05-21 16:52:00,17.1 °C,52.8 %RH,7.4 °C
2213,2020-05-21 17:07:00,17.1 °C,52.8 %RH,7.4 °C
2214,2020-05-21 17:22:00,17.1 °C,52.8 %RH,7.4 °C
2215,2020-05-21 17:37:00,17.1 °C,52.8 %RH,7.4 °C
2216,2020-05-21 17:52:00,17.1 °C,52.8 %RH,7.4 °C
2217,2020-05-21 18:07:00,17.1 °C,52.8 %RH,7.4 °C
2218,2020-05-21 18:22:00,17.4 °C,52.8 %RH,7.7 °C
2219,2020-05-21 18:37:00,17.1 °C,52.8 %RH,7.4 °C
2220,2020-05-21 18:52:00,17.4 °C,52.8 %RH,7.7 °C
2221,2020-05-21 19:07:00,17.4 °C,52.8 %RH,7.7 °C
2222,2020-05-21 19:22:00,17.4 °C,52.8 %RH,7.7 °C
2223,2020-05-21 19:37:00,17.1 °C,52.4 %RH,7.3 °C
2224,2020-05-21 19:52:00,17.1 °C,52.4 %RH,7.3 °C
2225,2020-05-21 20:07:00,17.1 °C,52.4 %RH,7.3 °C
2226,2020-05-21 20:22:00,17.1 °C,51.9 %RH,7.2 °C
2227,2020-05-21 20:37:00,17.1 °C,51.9 %RH,7.2 °C
2228,2020-05-21 20:52:00,17.1 °C,51.9 %RH,7.2 °C
2229,2020-05-21 21:07:00,17.4 °C,51.9 %RH,7.4 °C
2230,2020-05-21 21:22:00,17.4 °C,51.9 %RH,7.4 °C
2231,2020-05-21 21:37:00,17.1 °C,51.5 %RH,7.0 °C
2232,2020-05-21 21:52:00,17.1 °C,51.5 %RH,7.0 °C
2233,2020-05-21 22:07:00,17.1 °C,51.5 %RH,7.0 °C
2234,2020-05-21 22:22:00,17.1 °C,51.5 %RH,7.0 °C
2235,2020-05-21 22:37:00,17.1 °C,51.5 %RH,7.0 °C
2236,2020-05-21 22:52:00,17.4 °C,51.5 %RH,7.3 °C
2237,2020-05-21 23:07:00,17.4 °C,51.1 %RH,7.2 °C
2238,2020-05-21 23:22:00,17.1 °C,51.1 %RH,6.9 °C
2239,2020-05-21 23:37:00,17.1 °C,51.1 %RH,6.9 °C
2240,2020-05-21 23:52:00,17.1 °C,51.1 %RH,6.9 °C
2241,2020-05-22 00:07:00,17.1 °C,51.1 %RH,6.9 °C
2242,2020-05-22 00:22:00,17.1 °C,51.1 %RH,6.9 °C
2243,2020-05-22 00:37:00,17.1 °C,51.1 %RH,6.9 °C
2244,2020-05-22 00:52:00,17.1 °C,51.1 %RH,6.9 °C
2245,2020-05-22 01:07:00,17.1 °C,51.1 %RH,6.9 °C
2246,2020-05-22 01:22:00,17.1 °C,50.6 %RH,6.8 °C
2247,2020-05-22 01:37:00,17.1 °C,50.6 %RH,6.8 °C
2248,2020-05-22 01:52:00,17.4 °C,51.1 %RH,7.2 °C
2249,2020-05-22 02:07:00,17.1 °C,51.1 %RH,6.9 °C
2250,2020-05-22 02:22:00,17.1 °C,51.1 %RH,6.9 °C
2251,2020-05-22 02:37:00,17.1 °C,51.1 %RH,6.9 °C
2252,2020-05-22 02:52:00,17.4 °C,51.1 %RH,7.2 °C
2253,2020-05-22 03:07:00,17.1 °C,51.1 %RH,6.9 °C
2254,2020-05-22 03:22:00,17.4 °C,51.1 %RH,7.2 °C
2255,2020-05-22 03:37:00,17.1 °C,51.1 %RH,6.9 °C
2256,2020-05-22 03:52:00,17.1 °C,51.5 %RH,7.0 °C
2257,2020-05-22 04:07:00,17.4 °C,51.5 %RH,7.3 °C
2258,2020-05-22 04:22:00,17.4 °C,51.5 %RH,7.3 °C
2259,2020-05-22 04:37:00,17.1 °C,51.1 %RH,6.9 °C
2260,2020-05-22 04:52:00,17.1 °C,51.1 %RH,6.9 °C
2261,2020-05-22 05:07:00,17.1 °C,51.1 %RH,6.9 °C
2262,2020-05-22 05:22:00,17.1 °C,51.1 %RH,6.9 °C
2263,2020-05-22 05:37:00,17.1 °C,51.1 %RH,6.9 °C
2264,2020-05-22 05:52:00,17.1 °C,52.8 %RH,7.4 °C
2265,2020-05-22 06:07:00,17.1 °C,51.5 %RH,7.0 °C
2266,2020-05-22 06:22:00,17.1 °C,51.5 %RH,7.0 °C
2267,2020-05-22 06:37:00,17.1 °C,51.1 %RH,6.9 °C
2268,2020-05-22 06:52:00,17.1 °C,51.1 %RH,6.9 °C
2269,2020-05-22 07:07:00,17.1 °C,51.1 %RH,6.9 °C
2270,2020-05-22 07:22:00,17.1 °C,51.1 %RH,6.9 °C
2271,2020-05-22 07:37:00,16.8 °C,53.2 %RH,7.2 °C
2272,2020-05-22 07:52:00,17.1 °C,51.9 %RH,7.2 °C
2273,2020-05-22 08:07:00,17.1 °C,51.5 %RH,7.0 °C
2274,2020-05-22 08:22:00,17.1 °C,51.5 %RH,7.0 °C
2275,2020-05-22 08:37:00,17.1 °C,51.1 %RH,6.9 °C
2276,2020-05-22 08:52:00,17.1 °C,53.2 %RH,7.5 °C
2277,2020-05-22 09:07:00,17.1 °C,52.8 %RH,7.4 °C
2278,2020-05-22 09:22:00,17.1 °C,51.9 %RH,7.2 °C
2279,2020-05-22 09:37:00,17.1 °C,51.5 %RH,7.0 °C
2280,2020-05-22 09:52:00,17.1 °C,51.5 %RH,7.0 °C
2281,2020-05-22 10:07:00,17.1 °C,51.5 %RH,7.0 °C
2282,2020-05-22 10:22:00,17.1 °C,53.6 %RH,7.6 °C
2283,2020-05-22 10:37:00,17.1 °C,52.4 %RH,7.3 °C
2284,2020-05-22 10:52:00,17.4 °C,51.9 %RH,7.4 °C
2285,2020-05-22 11:07:00,17.1 °C,51.5 %RH,7.0 °C
2286,2020-05-22 11:22:00,17.1 °C,51.5 %RH,7.0 °C
2287,2020-05-22 11:37:00,17.1 °C,51.5 %RH,7.0 °C
2288,2020-05-22 11:52:00,17.1 °C,51.5 %RH,7.0 °C
2289,2020-05-22 12:07:00,17.1 °C,51.5 %RH,7.0 °C
2290,2020-05-22 12:22:00,17.1 °C,53.2 %RH,7.5 °C
2291,2020-05-22 12:37:00,17.1 °C,52.8 %RH,7.4 °C
2292,2020-05-22 12:52:00,17.1 °C,52.4 %RH,7.3 °C
2293,2020-05-22 13:07:00,17.1 °C,51.9 %RH,7.2 °C
2294,2020-05-22 13:22:00,17.4 °C,51.9 %RH,7.4 °C
2295,2020-05-22 13:37:00,17.1 °C,51.9 %RH,7.2 °C
2296,2020-05-22 13:52:00,17.1 °C,51.5 %RH,7.0 °C
2297,2020-05-22 14:07:00,17.1 °C,51.5 %RH,7.0 °C
2298,2020-05-22 14:22:00,17.1 °C,51.5 %RH,7.0 °C
2299,2020-05-22 14:37:00,17.1 °C,51.5 %RH,7.0 °C
2300,2020-05-22 14:52:00,16.8 °C,51.5 %RH,6.8 °C
2301,2020-05-22 15:07:00,17.1 °C,51.5 %RH,7.0 °C
2302,2020-05-22 15:22:00,17.1 °C,51.5 %RH,7.0 °C
2303,2020-05-22 15:37:00,17.1 °C,53.6 %RH,7.6 °C
2304,2020-05-22 15:52:00,17.1 °C,52.8 %RH,7.4 °C
2305,2020-05-22 16:07:00,17.1 °C,52.4 %RH,7.3 °C
2306,2020-05-22 16:22:00,17.1 °C,51.9 %RH,7.2 °C
2307,2020-05-22 16:37:00,17.4 °C,51.9 %RH,7.4 °C
2308,2020-05-22 16:52:00,17.1 °C,51.5 %RH,7.0 °C
2309,2020-05-22 17:07:00,17.1 °C,51.5 %RH,7.0 °C
2310,2020-05-22 17:22:00,17.1 °C,51.5 %RH,7.0 °C
2311,2020-05-22 17:37:00,17.1 °C,51.5 %RH,7.0 °C
2312,2020-05-22 17:52:00,17.1 °C,53.6 %RH,7.6 °C
2313,2020-05-22 18:07:00,16.8 °C,52.8 %RH,7.1 °C
2314,2020-05-22 18:22:00,17.1 °C,51.9 %RH,7.2 °C
2315,2020-05-22 18:37:00,17.4 °C,51.9 %RH,7.4 °C
