,Time,1,2,3
44,2020-07-22 08:30:00,25.8 °C,40.7 %RH,11.4 °C
45,2020-07-22 09:00:00,26.1 °C,40.2 %RH,11.6 °C
46,2020-07-22 09:30:00,26.5 °C,39.8 %RH,11.7 °C
47,2020-07-22 10:00:00,26.5 °C,39.8 %RH,11.7 °C
48,2020-07-22 10:30:00,26.5 °C,40.2 %RH,11.9 °C
49,2020-07-22 11:00:00,26.5 °C,40.2 %RH,11.9 °C
50,2020-07-22 11:30:00,26.5 °C,39.8 %RH,11.7 °C
51,2020-07-22 12:00:00,26.5 °C,39.8 %RH,11.7 °C
52,2020-07-22 12:30:00,26.9 °C,39.8 %RH,12.0 °C
53,2020-07-22 13:00:00,27.2 °C,39.8 %RH,12.4 °C
54,2020-07-22 13:30:00,26.9 °C,39.8 %RH,12.0 °C
55,2020-07-22 14:00:00,26.9 °C,39.8 %RH,12.0 °C
56,2020-07-22 14:30:00,26.9 °C,39.4 %RH,11.9 °C
57,2020-07-22 15:00:00,27.2 °C,39.4 %RH,12.2 °C
58,2020-07-22 15:30:00,27.2 °C,39.4 %RH,12.2 °C
59,2020-07-22 16:00:00,27.6 °C,39.4 %RH,12.5 °C
60,2020-07-22 16:30:00,27.6 °C,39.4 %RH,12.5 °C
61,2020-07-22 17:00:00,27.6 °C,39.4 %RH,12.5 °C
62,2020-07-22 17:30:00,27.2 °C,39.4 %RH,12.2 °C
63,2020-07-22 18:00:00,27.6 °C,39.4 %RH,12.5 °C
64,2020-07-22 18:30:00,27.6 °C,39.4 %RH,12.5 °C
65,2020-07-22 19:00:00,27.6 °C,39.8 %RH,12.7 °C
66,2020-07-22 19:30:00,27.6 °C,39.8 %RH,12.7 °C
67,2020-07-22 20:00:00,27.6 °C,39.8 %RH,12.7 °C
68,2020-07-22 20:30:00,27.2 °C,40.2 %RH,12.5 °C
69,2020-07-22 21:00:00,27.2 °C,40.2 %RH,12.5 °C
70,2020-07-22 21:30:00,26.9 °C,40.2 %RH,12.2 °C
71,2020-07-22 22:00:00,27.2 °C,40.2 %RH,12.5 °C
72,2020-07-22 22:30:00,26.9 °C,40.2 %RH,12.2 °C
73,2020-07-22 23:00:00,26.9 °C,40.2 %RH,12.2 °C
74,2020-07-22 23:30:00,26.9 °C,40.2 %RH,12.2 °C
75,2020-07-23 00:00:00,26.9 °C,40.2 %RH,12.2 °C
76,2020-07-23 00:30:00,27.2 °C,40.2 %RH,12.5 °C
77,2020-07-23 01:00:00,26.5 °C,40.7 %RH,12.0 °C
78,2020-07-23 01:30:00,26.5 °C,40.7 %RH,12.0 °C
79,2020-07-23 02:00:00,26.5 °C,40.7 %RH,12.0 °C
80,2020-07-23 02:30:00,26.9 °C,41.1 %RH,12.5 °C
81,2020-07-23 03:00:00,26.9 °C,41.1 %RH,12.5 °C
82,2020-07-23 03:30:00,26.9 °C,41.1 %RH,12.5 °C
83,2020-07-23 04:00:00,26.5 °C,41.1 %RH,12.2 °C
84,2020-07-23 04:30:00,26.1 °C,41.5 %RH,12.0 °C
85,2020-07-23 05:00:00,26.1 °C,41.5 %RH,12.0 °C
86,2020-07-23 05:30:00,26.1 °C,41.5 %RH,12.0 °C
87,2020-07-23 06:00:00,26.1 °C,41.5 %RH,12.0 °C
88,2020-07-23 06:30:00,26.5 °C,41.5 %RH,12.4 °C
89,2020-07-23 07:00:00,26.5 °C,41.1 %RH,12.2 °C
90,2020-07-23 07:30:00,26.1 °C,41.1 %RH,11.9 °C
91,2020-07-23 08:00:00,26.1 °C,41.5 %RH,12.0 °C
92,2020-07-23 08:30:00,26.1 °C,41.5 %RH,12.0 °C
93,2020-07-23 09:00:00,26.9 °C,41.5 %RH,12.7 °C
94,2020-07-23 09:30:00,26.9 °C,41.5 %RH,12.7 °C
95,2020-07-23 10:00:00,26.9 °C,41.5 %RH,12.7 °C
96,2020-07-23 10:30:00,26.9 °C,41.5 %RH,12.7 °C
97,2020-07-23 11:00:00,26.9 °C,41.5 %RH,12.7 °C
98,2020-07-23 11:30:00,27.2 °C,41.1 %RH,12.8 °C
99,2020-07-23 12:00:00,26.9 °C,40.7 %RH,12.4 °C
100,2020-07-23 12:30:00,26.9 °C,41.1 %RH,12.5 °C
101,2020-07-23 13:00:00,27.2 °C,40.7 %RH,12.7 °C
102,2020-07-23 13:30:00,27.2 °C,39.8 %RH,12.4 °C
103,2020-07-23 14:00:00,27.6 °C,39.0 %RH,12.4 °C
104,2020-07-23 14:30:00,27.2 °C,39.0 %RH,12.0 °C
105,2020-07-23 15:00:00,27.2 °C,39.0 %RH,12.0 °C
106,2020-07-23 15:30:00,27.2 °C,39.4 %RH,12.2 °C
107,2020-07-23 16:00:00,27.6 °C,39.4 %RH,12.5 °C
108,2020-07-23 16:30:00,27.6 °C,39.4 %RH,12.5 °C
109,2020-07-23 17:00:00,27.6 °C,39.0 %RH,12.4 °C
110,2020-07-23 17:30:00,27.6 °C,39.4 %RH,12.5 °C
111,2020-07-23 18:00:00,27.9 °C,39.4 %RH,12.9 °C
112,2020-07-23 18:30:00,27.6 °C,39.4 %RH,12.5 °C
113,2020-07-23 19:00:00,27.6 °C,39.4 %RH,12.5 °C
114,2020-07-23 19:30:00,27.2 °C,39.8 %RH,12.4 °C
115,2020-07-23 20:00:00,27.6 °C,40.7 %RH,13.0 °C
116,2020-07-23 20:30:00,27.2 °C,41.1 %RH,12.8 °C
117,2020-07-23 21:00:00,27.6 °C,41.1 %RH,13.2 °C
118,2020-07-23 21:30:00,27.6 °C,41.5 %RH,13.3 °C
119,2020-07-23 22:00:00,27.6 °C,41.9 %RH,13.5 °C
120,2020-07-23 22:30:00,27.2 °C,42.3 %RH,13.3 °C
121,2020-07-23 23:00:00,27.6 °C,42.8 %RH,13.8 °C
122,2020-07-23 23:30:00,27.2 °C,42.8 %RH,13.5 °C
123,2020-07-24 00:00:00,27.2 °C,43.2 %RH,13.6 °C
124,2020-07-24 00:30:00,27.6 °C,43.2 %RH,13.9 °C
125,2020-07-24 01:00:00,27.2 °C,43.6 %RH,13.8 °C
126,2020-07-24 01:30:00,27.2 °C,43.6 %RH,13.8 °C
127,2020-07-24 02:00:00,27.2 °C,43.2 %RH,13.6 °C
128,2020-07-24 02:30:00,27.2 °C,43.2 %RH,13.6 °C
129,2020-07-24 03:00:00,27.2 °C,43.2 %RH,13.6 °C
130,2020-07-24 03:30:00,26.5 °C,43.6 %RH,13.1 °C
131,2020-07-24 04:00:00,27.2 °C,43.6 %RH,13.8 °C
132,2020-07-24 04:30:00,26.9 °C,43.6 %RH,13.4 °C
133,2020-07-24 05:00:00,26.9 °C,43.6 %RH,13.4 °C
134,2020-07-24 05:30:00,26.9 °C,43.6 %RH,13.4 °C
135,2020-07-24 06:00:00,27.2 °C,44.0 %RH,13.9 °C
136,2020-07-24 06:30:00,26.5 °C,44.0 %RH,13.3 °C
137,2020-07-24 07:00:00,26.9 °C,44.0 %RH,13.6 °C
138,2020-07-24 07:30:00,26.9 °C,44.0 %RH,13.6 °C
139,2020-07-24 08:00:00,27.2 °C,44.4 %RH,14.1 °C
140,2020-07-24 08:30:00,26.5 °C,44.4 %RH,13.4 °C
141,2020-07-24 09:00:00,26.9 °C,44.9 %RH,13.9 °C
142,2020-07-24 09:30:00,26.9 °C,44.9 %RH,13.9 °C
143,2020-07-24 10:00:00,27.2 °C,44.4 %RH,14.1 °C
144,2020-07-24 10:30:00,27.2 °C,44.4 %RH,14.1 °C
145,2020-07-24 11:00:00,27.2 °C,44.4 %RH,14.1 °C
146,2020-07-24 11:30:00,27.6 °C,44.4 %RH,14.4 °C
147,2020-07-24 12:00:00,27.2 °C,44.0 %RH,13.9 °C
148,2020-07-24 12:30:00,27.6 °C,44.0 %RH,14.2 °C
149,2020-07-24 13:00:00,27.9 °C,44.0 %RH,14.6 °C
150,2020-07-24 13:30:00,27.9 °C,43.6 %RH,14.4 °C
151,2020-07-24 14:00:00,27.6 °C,43.6 %RH,14.1 °C
152,2020-07-24 14:30:00,28.3 °C,43.6 %RH,14.8 °C
153,2020-07-24 15:00:00,27.9 °C,43.2 %RH,14.3 °C
154,2020-07-24 15:30:00,27.9 °C,43.2 %RH,14.3 °C
155,2020-07-24 16:00:00,27.9 °C,43.6 %RH,14.4 °C
156,2020-07-24 16:30:00,28.3 °C,43.6 %RH,14.8 °C
157,2020-07-24 17:00:00,28.3 °C,43.6 %RH,14.8 °C
158,2020-07-24 17:30:00,27.9 °C,44.0 %RH,14.6 °C
159,2020-07-24 18:00:00,27.9 °C,44.0 %RH,14.6 °C
160,2020-07-24 18:30:00,28.3 °C,44.0 %RH,14.9 °C
161,2020-07-24 19:00:00,28.3 °C,44.4 %RH,15.1 °C
162,2020-07-24 19:30:00,27.9 °C,44.4 %RH,14.7 °C
163,2020-07-24 20:00:00,27.9 °C,44.4 %RH,14.7 °C
164,2020-07-24 20:30:00,27.9 °C,44.4 %RH,14.7 °C
165,2020-07-24 21:00:00,27.9 °C,44.4 %RH,14.7 °C
166,2020-07-24 21:30:00,27.9 °C,44.4 %RH,14.7 °C
167,2020-07-24 22:00:00,27.6 °C,44.9 %RH,14.5 °C
168,2020-07-24 22:30:00,27.6 °C,44.9 %RH,14.5 °C
169,2020-07-24 23:00:00,27.6 °C,44.9 %RH,14.5 °C
170,2020-07-24 23:30:00,27.6 °C,44.9 %RH,14.5 °C
171,2020-07-25 00:00:00,27.6 °C,45.3 %RH,14.7 °C
172,2020-07-25 00:30:00,27.6 °C,45.3 %RH,14.7 °C
173,2020-07-25 01:00:00,27.2 °C,45.3 %RH,14.3 °C
174,2020-07-25 01:30:00,27.2 °C,45.3 %RH,14.3 °C
175,2020-07-25 02:00:00,27.2 °C,45.7 %RH,14.5 °C
176,2020-07-25 02:30:00,27.6 °C,45.7 %RH,14.8 °C
177,2020-07-25 03:00:00,27.2 °C,45.7 %RH,14.5 °C
178,2020-07-25 03:30:00,27.2 °C,45.3 %RH,14.3 °C
179,2020-07-25 04:00:00,26.9 °C,45.7 %RH,14.2 °C
180,2020-07-25 04:30:00,27.2 °C,45.7 %RH,14.5 °C
181,2020-07-25 05:00:00,27.2 °C,45.7 %RH,14.5 °C
182,2020-07-25 05:30:00,27.2 °C,45.7 %RH,14.5 °C
183,2020-07-25 06:00:00,27.2 °C,45.7 %RH,14.5 °C
184,2020-07-25 06:30:00,26.9 °C,45.7 %RH,14.2 °C
185,2020-07-25 07:00:00,26.9 °C,46.1 %RH,14.3 °C
186,2020-07-25 07:30:00,27.2 °C,46.1 %RH,14.6 °C
187,2020-07-25 08:00:00,27.2 °C,46.1 %RH,14.6 °C
188,2020-07-25 08:30:00,27.2 °C,46.5 %RH,14.8 °C
189,2020-07-25 09:00:00,26.9 °C,46.5 %RH,14.4 °C
190,2020-07-25 09:30:00,27.2 °C,47.0 %RH,14.9 °C
191,2020-07-25 10:00:00,27.2 °C,47.4 %RH,15.0 °C
192,2020-07-25 10:30:00,27.6 °C,47.4 %RH,15.4 °C
193,2020-07-25 11:00:00,27.6 °C,47.4 %RH,15.4 °C
194,2020-07-25 11:30:00,27.6 °C,47.4 %RH,15.4 °C
195,2020-07-25 12:00:00,27.6 °C,47.4 %RH,15.4 °C
196,2020-07-25 12:30:00,27.6 °C,47.4 %RH,15.4 °C
197,2020-07-25 13:00:00,27.6 °C,47.4 %RH,15.4 °C
198,2020-07-25 13:30:00,27.6 °C,47.4 %RH,15.4 °C
199,2020-07-25 14:00:00,27.6 °C,47.4 %RH,15.4 °C
200,2020-07-25 14:30:00,27.6 °C,47.4 %RH,15.4 °C
201,2020-07-25 15:00:00,27.2 °C,47.8 %RH,15.2 °C
202,2020-07-25 15:30:00,27.6 °C,47.4 %RH,15.4 °C
203,2020-07-25 16:00:00,27.6 °C,47.8 %RH,15.5 °C
204,2020-07-25 16:30:00,27.2 °C,47.4 %RH,15.0 °C
205,2020-07-25 17:00:00,27.2 °C,47.4 %RH,15.0 °C
206,2020-07-25 17:30:00,27.2 °C,47.4 %RH,15.0 °C
207,2020-07-25 18:00:00,27.2 °C,47.4 %RH,15.0 °C
208,2020-07-25 18:30:00,27.6 °C,47.4 %RH,15.4 °C
209,2020-07-25 19:00:00,27.6 °C,47.4 %RH,15.4 °C
210,2020-07-25 19:30:00,27.2 °C,47.4 %RH,15.0 °C
211,2020-07-25 20:00:00,27.2 °C,47.4 %RH,15.0 °C
212,2020-07-25 20:30:00,26.9 °C,47.4 %RH,14.7 °C
213,2020-07-25 21:00:00,26.9 °C,47.4 %RH,14.7 °C
214,2020-07-25 21:30:00,26.9 °C,47.4 %RH,14.7 °C
215,2020-07-25 22:00:00,26.9 °C,47.4 %RH,14.7 °C
216,2020-07-25 22:30:00,26.9 °C,47.4 %RH,14.7 °C
217,2020-07-25 23:00:00,26.9 °C,47.8 %RH,14.9 °C
218,2020-07-25 23:30:00,26.5 °C,47.8 %RH,14.5 °C
219,2020-07-26 00:00:00,26.5 °C,47.4 %RH,14.4 °C
220,2020-07-26 00:30:00,26.5 °C,47.4 %RH,14.4 °C
221,2020-07-26 01:00:00,26.5 °C,47.4 %RH,14.4 °C
222,2020-07-26 01:30:00,26.1 °C,47.4 %RH,14.1 °C
223,2020-07-26 02:00:00,26.1 °C,47.4 %RH,14.1 °C
224,2020-07-26 02:30:00,26.1 °C,47.4 %RH,14.1 °C
225,2020-07-26 03:00:00,26.5 °C,47.0 %RH,14.3 °C
226,2020-07-26 03:30:00,26.1 °C,47.0 %RH,13.9 °C
227,2020-07-26 04:00:00,26.1 °C,47.0 %RH,13.9 °C
228,2020-07-26 04:30:00,26.1 °C,46.5 %RH,13.8 °C
229,2020-07-26 05:00:00,26.1 °C,46.5 %RH,13.8 °C
230,2020-07-26 05:30:00,25.4 °C,46.5 %RH,13.1 °C
231,2020-07-26 06:00:00,25.4 °C,46.5 %RH,13.1 °C
232,2020-07-26 06:30:00,26.1 °C,46.5 %RH,13.8 °C
233,2020-07-26 07:00:00,25.8 °C,46.5 %RH,13.5 °C
234,2020-07-26 07:30:00,25.8 °C,46.5 %RH,13.5 °C
235,2020-07-26 08:00:00,26.1 °C,46.5 %RH,13.8 °C
236,2020-07-26 08:30:00,26.1 °C,46.5 %RH,13.8 °C
237,2020-07-26 09:00:00,26.1 °C,46.5 %RH,13.8 °C
238,2020-07-26 09:30:00,26.1 °C,46.5 %RH,13.8 °C
239,2020-07-26 10:00:00,26.1 °C,46.5 %RH,13.8 °C
240,2020-07-26 10:30:00,26.1 °C,46.5 %RH,13.8 °C
241,2020-07-26 11:00:00,26.9 °C,46.5 %RH,14.4 °C
242,2020-07-26 11:30:00,26.5 °C,46.5 %RH,14.1 °C
243,2020-07-26 12:00:00,27.2 °C,46.1 %RH,14.6 °C
244,2020-07-26 12:30:00,26.9 °C,45.7 %RH,14.2 °C
245,2020-07-26 13:00:00,27.2 °C,46.1 %RH,14.6 °C
246,2020-07-26 13:30:00,27.2 °C,46.1 %RH,14.6 °C
247,2020-07-26 14:00:00,26.9 °C,45.7 %RH,14.2 °C
248,2020-07-26 14:30:00,26.9 °C,45.3 %RH,14.0 °C
249,2020-07-26 15:00:00,26.9 °C,45.3 %RH,14.0 °C
250,2020-07-26 15:30:00,26.9 °C,45.7 %RH,14.2 °C
251,2020-07-26 16:00:00,27.2 °C,45.7 %RH,14.5 °C
252,2020-07-26 16:30:00,27.2 °C,45.7 %RH,14.5 °C
253,2020-07-26 17:00:00,26.9 °C,45.7 %RH,14.2 °C
254,2020-07-26 17:30:00,26.9 °C,45.7 %RH,14.2 °C
255,2020-07-26 18:00:00,26.9 °C,45.7 %RH,14.2 °C
256,2020-07-26 18:30:00,26.9 °C,45.7 %RH,14.2 °C
257,2020-07-26 19:00:00,27.2 °C,45.7 %RH,14.5 °C
258,2020-07-26 19:30:00,27.2 °C,45.7 %RH,14.5 °C
259,2020-07-26 20:00:00,27.2 °C,45.7 %RH,14.5 °C
260,2020-07-26 20:30:00,27.2 °C,45.7 %RH,14.5 °C
261,2020-07-26 21:00:00,27.2 °C,45.7 %RH,14.5 °C
262,2020-07-26 21:30:00,26.5 °C,45.7 %RH,13.8 °C
263,2020-07-26 22:00:00,26.5 °C,45.7 %RH,13.8 °C
264,2020-07-26 22:30:00,27.2 °C,45.7 %RH,14.5 °C
265,2020-07-26 23:00:00,27.2 °C,45.7 %RH,14.5 °C
266,2020-07-26 23:30:00,26.9 °C,45.7 %RH,14.2 °C
267,2020-07-27 00:00:00,26.5 °C,45.7 %RH,13.8 °C
268,2020-07-27 00:30:00,26.5 °C,45.7 %RH,13.8 °C
269,2020-07-27 01:00:00,26.5 °C,45.7 %RH,13.8 °C
270,2020-07-27 01:30:00,26.5 °C,45.7 %RH,13.8 °C
271,2020-07-27 02:00:00,26.5 °C,46.1 %RH,14.0 °C
272,2020-07-27 02:30:00,26.9 °C,46.1 %RH,14.3 °C
273,2020-07-27 03:00:00,26.5 °C,46.1 %RH,14.0 °C
274,2020-07-27 03:30:00,26.5 °C,46.1 %RH,14.0 °C
275,2020-07-27 04:00:00,26.9 °C,46.1 %RH,14.3 °C
276,2020-07-27 04:30:00,26.9 °C,46.1 %RH,14.3 °C
277,2020-07-27 05:00:00,26.9 °C,46.1 %RH,14.3 °C
278,2020-07-27 05:30:00,26.5 °C,46.1 %RH,14.0 °C
279,2020-07-27 06:00:00,26.5 °C,46.1 %RH,14.0 °C
280,2020-07-27 06:30:00,26.5 °C,46.5 %RH,14.1 °C
281,2020-07-27 07:00:00,26.5 °C,46.5 %RH,14.1 °C
282,2020-07-27 07:30:00,26.5 °C,46.5 %RH,14.1 °C
283,2020-07-27 08:00:00,26.9 °C,46.5 %RH,14.4 °C
284,2020-07-27 08:30:00,26.9 °C,46.5 %RH,14.4 °C
285,2020-07-27 09:00:00,26.9 °C,46.5 %RH,14.4 °C
286,2020-07-27 09:30:00,26.5 °C,47.0 %RH,14.3 °C
287,2020-07-27 10:00:00,26.5 °C,47.0 %RH,14.3 °C
288,2020-07-27 10:30:00,26.5 °C,47.4 %RH,14.4 °C
289,2020-07-27 11:00:00,26.9 °C,47.4 %RH,14.7 °C
290,2020-07-27 11:30:00,26.5 °C,47.0 %RH,14.3 °C
291,2020-07-27 12:00:00,26.9 °C,47.4 %RH,14.7 °C
292,2020-07-27 12:30:00,26.9 °C,47.4 %RH,14.7 °C
293,2020-07-27 13:00:00,27.2 °C,47.4 %RH,15.0 °C
294,2020-07-27 13:30:00,26.5 °C,47.4 %RH,14.4 °C
295,2020-07-27 14:00:00,26.9 °C,47.8 %RH,14.9 °C
296,2020-07-27 14:30:00,26.9 °C,47.8 %RH,14.9 °C
297,2020-07-27 15:00:00,26.9 °C,47.4 %RH,14.7 °C
298,2020-07-27 15:30:00,26.5 °C,47.4 %RH,14.4 °C
299,2020-07-27 16:00:00,26.9 °C,47.8 %RH,14.9 °C
300,2020-07-27 16:30:00,27.2 °C,47.8 %RH,15.2 °C
301,2020-07-27 17:00:00,26.9 °C,47.8 %RH,14.9 °C
302,2020-07-27 17:30:00,27.2 °C,48.2 %RH,15.3 °C
303,2020-07-27 18:00:00,27.2 °C,48.2 %RH,15.3 °C
304,2020-07-27 18:30:00,27.2 °C,48.2 %RH,15.3 °C
305,2020-07-27 19:00:00,27.2 °C,48.2 %RH,15.3 °C
306,2020-07-27 19:30:00,27.2 °C,48.2 %RH,15.3 °C
307,2020-07-27 20:00:00,26.9 °C,48.2 %RH,15.0 °C
308,2020-07-27 20:30:00,27.2 °C,48.2 %RH,15.3 °C
309,2020-07-27 21:00:00,27.2 °C,48.7 %RH,15.5 °C
310,2020-07-27 21:30:00,27.2 °C,48.7 %RH,15.5 °C
311,2020-07-27 22:00:00,27.2 °C,48.2 %RH,15.3 °C
312,2020-07-27 22:30:00,26.9 °C,48.2 %RH,15.0 °C
313,2020-07-27 23:00:00,26.9 °C,47.8 %RH,14.9 °C
314,2020-07-27 23:30:00,26.9 °C,47.8 %RH,14.9 °C
315,2020-07-28 00:00:00,26.9 °C,47.4 %RH,14.7 °C
316,2020-07-28 00:30:00,26.9 °C,46.5 %RH,14.4 °C
317,2020-07-28 01:00:00,26.5 °C,46.5 %RH,14.1 °C
318,2020-07-28 01:30:00,26.5 °C,46.1 %RH,14.0 °C
319,2020-07-28 02:00:00,26.9 °C,46.1 %RH,14.3 °C
320,2020-07-28 02:30:00,26.5 °C,45.7 %RH,13.8 °C
321,2020-07-28 03:00:00,26.1 °C,45.7 %RH,13.5 °C
322,2020-07-28 03:30:00,26.5 °C,45.7 %RH,13.8 °C
323,2020-07-28 04:00:00,26.5 °C,45.7 %RH,13.8 °C
324,2020-07-28 04:30:00,26.1 °C,45.7 %RH,13.5 °C
325,2020-07-28 05:00:00,26.1 °C,45.3 %RH,13.4 °C
326,2020-07-28 05:30:00,26.1 °C,45.3 %RH,13.4 °C
327,2020-07-28 06:00:00,26.5 °C,45.7 %RH,13.8 °C
328,2020-07-28 06:30:00,26.5 °C,45.3 %RH,13.7 °C
329,2020-07-28 07:00:00,26.1 °C,44.9 %RH,13.2 °C
330,2020-07-28 07:30:00,26.5 °C,45.3 %RH,13.7 °C
331,2020-07-28 08:00:00,26.9 °C,44.4 %RH,13.7 °C
332,2020-07-28 08:30:00,26.5 °C,44.4 %RH,13.4 °C
333,2020-07-28 09:00:00,26.9 °C,43.2 %RH,13.3 °C
334,2020-07-28 09:30:00,26.9 °C,43.6 %RH,13.4 °C
335,2020-07-28 10:00:00,26.5 °C,43.6 %RH,13.1 °C
336,2020-07-28 10:30:00,26.5 °C,43.2 %RH,13.0 °C
337,2020-07-28 11:00:00,26.5 °C,43.2 %RH,13.0 °C
338,2020-07-28 11:30:00,26.1 °C,41.1 %RH,11.9 °C
339,2020-07-28 12:00:00,26.5 °C,41.1 %RH,12.2 °C
340,2020-07-28 12:30:00,26.9 °C,41.5 %RH,12.7 °C
341,2020-07-28 13:00:00,26.9 °C,41.5 %RH,12.7 °C
342,2020-07-28 13:30:00,26.9 °C,41.5 %RH,12.7 °C
343,2020-07-28 14:00:00,26.9 °C,41.5 %RH,12.7 °C
344,2020-07-28 14:30:00,26.9 °C,40.7 %RH,12.4 °C
345,2020-07-28 15:00:00,26.5 °C,39.8 %RH,11.7 °C
346,2020-07-28 15:30:00,26.9 °C,39.8 %RH,12.0 °C
347,2020-07-28 16:00:00,26.5 °C,39.8 %RH,11.7 °C
348,2020-07-28 16:30:00,27.2 °C,39.8 %RH,12.4 °C
349,2020-07-28 17:00:00,26.9 °C,39.8 %RH,12.0 °C
350,2020-07-28 17:30:00,27.2 °C,39.8 %RH,12.4 °C
351,2020-07-28 18:00:00,26.5 °C,39.8 %RH,11.7 °C
352,2020-07-28 18:30:00,26.5 °C,39.8 %RH,11.7 °C
353,2020-07-28 19:00:00,26.9 °C,40.2 %RH,12.2 °C
354,2020-07-28 19:30:00,27.2 °C,39.8 %RH,12.4 °C
355,2020-07-28 20:00:00,27.2 °C,39.8 %RH,12.4 °C
356,2020-07-28 20:30:00,26.5 °C,39.8 %RH,11.7 °C
357,2020-07-28 21:00:00,26.9 °C,39.8 %RH,12.0 °C
358,2020-07-28 21:30:00,26.5 °C,39.8 %RH,11.7 °C
359,2020-07-28 22:00:00,26.9 °C,39.8 %RH,12.0 °C
360,2020-07-28 22:30:00,26.5 °C,39.8 %RH,11.7 °C
361,2020-07-28 23:00:00,26.5 °C,39.8 %RH,11.7 °C
362,2020-07-28 23:30:00,26.5 °C,39.8 %RH,11.7 °C
363,2020-07-29 00:00:00,26.5 °C,39.8 %RH,11.7 °C
364,2020-07-29 00:30:00,26.5 °C,39.8 %RH,11.7 °C
365,2020-07-29 01:00:00,26.5 °C,39.8 %RH,11.7 °C
366,2020-07-29 01:30:00,25.8 °C,39.8 %RH,11.1 °C
367,2020-07-29 02:00:00,26.1 °C,39.8 %RH,11.4 °C
368,2020-07-29 02:30:00,25.8 °C,39.8 %RH,11.1 °C
369,2020-07-29 03:00:00,25.8 °C,40.2 %RH,11.2 °C
370,2020-07-29 03:30:00,25.8 °C,40.2 %RH,11.2 °C
371,2020-07-29 04:00:00,25.8 °C,40.2 %RH,11.2 °C
372,2020-07-29 04:30:00,25.8 °C,40.2 %RH,11.2 °C
373,2020-07-29 05:00:00,25.4 °C,40.2 %RH,10.9 °C
374,2020-07-29 05:30:00,25.8 °C,40.2 %RH,11.2 °C
375,2020-07-29 06:00:00,25.4 °C,40.2 %RH,10.9 °C
