,Time,1,2,3
44,2020-01-06 22:11:00,12.8 °C,60.9 %RH,5.5 °C
45,2020-01-06 22:26:00,12.8 °C,60.9 %RH,5.5 °C
46,2020-01-06 22:41:00,12.8 °C,60.9 %RH,5.5 °C
47,2020-01-06 22:56:00,12.6 °C,60.9 %RH,5.2 °C
48,2020-01-06 23:11:00,12.6 °C,60.9 %RH,5.2 °C
49,2020-01-06 23:26:00,12.8 °C,60.9 %RH,5.5 °C
50,2020-01-06 23:41:00,12.6 °C,60.9 %RH,5.2 °C
51,2020-01-06 23:56:00,12.6 °C,60.9 %RH,5.2 °C
52,2020-01-07 00:11:00,12.8 °C,60.9 %RH,5.5 °C
53,2020-01-07 00:26:00,12.8 °C,60.9 %RH,5.5 °C
54,2020-01-07 00:41:00,12.8 °C,60.9 %RH,5.5 °C
55,2020-01-07 00:56:00,12.8 °C,60.9 %RH,5.5 °C
56,2020-01-07 01:11:00,12.8 °C,60.9 %RH,5.5 °C
57,2020-01-07 01:26:00,12.6 °C,60.9 %RH,5.2 °C
58,2020-01-07 01:41:00,12.6 °C,60.9 %RH,5.2 °C
59,2020-01-07 01:56:00,12.6 °C,60.9 %RH,5.2 °C
60,2020-01-07 02:11:00,12.6 °C,60.9 %RH,5.2 °C
61,2020-01-07 02:26:00,12.6 °C,60.9 %RH,5.2 °C
62,2020-01-07 02:41:00,12.6 °C,60.9 %RH,5.2 °C
63,2020-01-07 02:56:00,12.6 °C,60.9 %RH,5.2 °C
64,2020-01-07 03:11:00,12.6 °C,60.5 %RH,5.1 °C
65,2020-01-07 03:26:00,12.6 °C,60.5 %RH,5.1 °C
66,2020-01-07 03:41:00,12.6 °C,60.5 %RH,5.1 °C
67,2020-01-07 03:56:00,12.6 °C,60.5 %RH,5.1 °C
68,2020-01-07 04:11:00,12.6 °C,60.5 %RH,5.1 °C
69,2020-01-07 04:26:00,12.6 °C,60.5 %RH,5.1 °C
70,2020-01-07 04:41:00,12.6 °C,60.5 %RH,5.1 °C
71,2020-01-07 04:56:00,12.3 °C,60.5 %RH,4.8 °C
72,2020-01-07 05:11:00,12.3 °C,60.5 %RH,4.8 °C
73,2020-01-07 05:26:00,12.3 °C,60.5 %RH,4.8 °C
74,2020-01-07 05:41:00,12.3 °C,60.5 %RH,4.8 °C
75,2020-01-07 05:56:00,12.6 °C,60.5 %RH,5.1 °C
76,2020-01-07 06:11:00,12.6 °C,60.5 %RH,5.1 °C
77,2020-01-07 06:26:00,12.6 °C,60.5 %RH,5.1 °C
78,2020-01-07 06:41:00,12.6 °C,60.5 %RH,5.1 °C
79,2020-01-07 06:56:00,12.3 °C,60.5 %RH,4.8 °C
80,2020-01-07 07:11:00,12.3 °C,60.5 %RH,4.8 °C
81,2020-01-07 07:26:00,12.3 °C,60.5 %RH,4.8 °C
82,2020-01-07 07:41:00,12.6 °C,60.5 %RH,5.1 °C
83,2020-01-07 07:56:00,12.6 °C,60.5 %RH,5.1 °C
84,2020-01-07 08:11:00,12.6 °C,60.5 %RH,5.1 °C
85,2020-01-07 08:26:00,12.6 °C,60.5 %RH,5.1 °C
86,2020-01-07 08:41:00,12.6 °C,60.9 %RH,5.2 °C
87,2020-01-07 08:56:00,12.6 °C,60.9 %RH,5.2 °C
88,2020-01-07 09:11:00,12.6 °C,60.9 %RH,5.2 °C
89,2020-01-07 09:26:00,12.6 °C,60.9 %RH,5.2 °C
90,2020-01-07 09:41:00,12.6 °C,60.9 %RH,5.2 °C
91,2020-01-07 09:56:00,12.3 °C,60.9 %RH,4.9 °C
92,2020-01-07 10:11:00,12.6 °C,61.3 %RH,5.3 °C
93,2020-01-07 10:26:00,12.6 °C,61.3 %RH,5.3 °C
94,2020-01-07 10:41:00,12.6 °C,61.3 %RH,5.3 °C
95,2020-01-07 10:56:00,12.6 °C,61.3 %RH,5.3 °C
96,2020-01-07 11:11:00,12.8 °C,61.3 %RH,5.6 °C
97,2020-01-07 11:26:00,12.8 °C,61.3 %RH,5.6 °C
98,2020-01-07 11:41:00,12.8 °C,61.3 %RH,5.6 °C
99,2020-01-07 11:56:00,12.8 °C,61.7 %RH,5.7 °C
100,2020-01-07 12:11:00,12.6 °C,61.7 %RH,5.4 °C
101,2020-01-07 12:26:00,12.8 °C,61.7 %RH,5.7 °C
102,2020-01-07 12:41:00,12.8 °C,61.7 %RH,5.7 °C
103,2020-01-07 12:56:00,13.1 °C,61.7 %RH,5.9 °C
104,2020-01-07 13:11:00,12.8 °C,61.7 %RH,5.7 °C
105,2020-01-07 13:26:00,12.8 °C,62.2 %RH,5.8 °C
106,2020-01-07 13:41:00,12.8 °C,61.7 %RH,5.7 °C
107,2020-01-07 13:56:00,12.8 °C,61.7 %RH,5.7 °C
108,2020-01-07 14:11:00,13.1 °C,61.7 %RH,5.9 °C
109,2020-01-07 14:26:00,13.1 °C,62.2 %RH,6.0 °C
110,2020-01-07 14:41:00,13.1 °C,62.2 %RH,6.0 °C
111,2020-01-07 14:56:00,13.1 °C,62.2 %RH,6.0 °C
112,2020-01-07 15:11:00,12.8 °C,62.2 %RH,5.8 °C
113,2020-01-07 15:26:00,12.8 °C,62.2 %RH,5.8 °C
114,2020-01-07 15:41:00,13.1 °C,62.6 %RH,6.1 °C
115,2020-01-07 15:56:00,13.1 °C,62.6 %RH,6.1 °C
116,2020-01-07 16:11:00,13.1 °C,62.6 %RH,6.1 °C
117,2020-01-07 16:26:00,13.4 °C,62.6 %RH,6.4 °C
118,2020-01-07 16:41:00,13.1 °C,62.6 %RH,6.1 °C
119,2020-01-07 16:56:00,13.1 °C,63.0 %RH,6.2 °C
120,2020-01-07 17:11:00,13.1 °C,63.0 %RH,6.2 °C
121,2020-01-07 17:26:00,13.4 °C,63.0 %RH,6.5 °C
122,2020-01-07 17:41:00,13.1 °C,63.4 %RH,6.3 °C
123,2020-01-07 17:56:00,13.4 °C,63.4 %RH,6.6 °C
124,2020-01-07 18:11:00,13.1 °C,63.9 %RH,6.4 °C
125,2020-01-07 18:26:00,13.4 °C,63.9 %RH,6.7 °C
126,2020-01-07 18:41:00,13.4 °C,63.9 %RH,6.7 °C
127,2020-01-07 18:56:00,13.4 °C,63.9 %RH,6.7 °C
128,2020-01-07 19:11:00,13.4 °C,63.9 %RH,6.7 °C
129,2020-01-07 19:26:00,13.4 °C,64.3 %RH,6.8 °C
130,2020-01-07 19:41:00,13.4 °C,64.3 %RH,6.8 °C
131,2020-01-07 19:56:00,13.4 °C,64.3 %RH,6.8 °C
132,2020-01-07 20:11:00,13.7 °C,64.3 %RH,7.0 °C
133,2020-01-07 20:26:00,13.7 °C,64.7 %RH,7.1 °C
134,2020-01-07 20:41:00,13.4 °C,64.7 %RH,6.9 °C
135,2020-01-07 20:56:00,13.4 °C,64.7 %RH,6.9 °C
136,2020-01-07 21:11:00,13.7 °C,64.7 %RH,7.1 °C
137,2020-01-07 21:26:00,13.7 °C,65.1 %RH,7.2 °C
138,2020-01-07 21:41:00,13.7 °C,65.1 %RH,7.2 °C
139,2020-01-07 21:56:00,13.4 °C,65.1 %RH,7.0 °C
140,2020-01-07 22:11:00,13.7 °C,65.1 %RH,7.2 °C
141,2020-01-07 22:26:00,13.7 °C,65.6 %RH,7.3 °C
142,2020-01-07 22:41:00,13.7 °C,65.6 %RH,7.3 °C
143,2020-01-07 22:56:00,13.7 °C,65.6 %RH,7.3 °C
144,2020-01-07 23:11:00,13.4 °C,65.6 %RH,7.1 °C
145,2020-01-07 23:26:00,13.7 °C,66.0 %RH,7.4 °C
146,2020-01-07 23:41:00,13.7 °C,66.0 %RH,7.4 °C
147,2020-01-07 23:56:00,13.7 °C,66.0 %RH,7.4 °C
148,2020-01-08 00:11:00,14.0 °C,65.6 %RH,7.6 °C
149,2020-01-08 00:26:00,13.7 °C,66.0 %RH,7.4 °C
150,2020-01-08 00:41:00,13.4 °C,66.0 %RH,7.2 °C
151,2020-01-08 00:56:00,13.7 °C,66.0 %RH,7.4 °C
152,2020-01-08 01:11:00,13.7 °C,66.0 %RH,7.4 °C
153,2020-01-08 01:26:00,13.7 °C,66.4 %RH,7.5 °C
154,2020-01-08 01:41:00,13.7 °C,66.4 %RH,7.5 °C
155,2020-01-08 01:56:00,13.7 °C,66.4 %RH,7.5 °C
156,2020-01-08 02:11:00,14.0 °C,66.4 %RH,7.8 °C
157,2020-01-08 02:26:00,14.0 °C,66.4 %RH,7.8 °C
158,2020-01-08 02:41:00,14.0 °C,66.4 %RH,7.8 °C
159,2020-01-08 02:56:00,14.0 °C,66.4 %RH,7.8 °C
160,2020-01-08 03:11:00,14.0 °C,66.4 %RH,7.8 °C
161,2020-01-08 03:26:00,14.0 °C,66.4 %RH,7.8 °C
162,2020-01-08 03:41:00,13.7 °C,66.4 %RH,7.5 °C
163,2020-01-08 03:56:00,13.7 °C,66.8 %RH,7.6 °C
164,2020-01-08 04:11:00,14.0 °C,66.8 %RH,7.9 °C
165,2020-01-08 04:26:00,14.0 °C,66.8 %RH,7.9 °C
166,2020-01-08 04:41:00,14.0 °C,66.8 %RH,7.9 °C
167,2020-01-08 04:56:00,13.7 °C,66.8 %RH,7.6 °C
168,2020-01-08 05:11:00,14.0 °C,66.8 %RH,7.9 °C
169,2020-01-08 05:26:00,14.0 °C,66.8 %RH,7.9 °C
170,2020-01-08 05:41:00,14.0 °C,66.8 %RH,7.9 °C
171,2020-01-08 05:56:00,14.0 °C,66.8 %RH,7.9 °C
172,2020-01-08 06:11:00,14.0 °C,66.8 %RH,7.9 °C
173,2020-01-08 06:26:00,14.0 °C,67.3 %RH,8.0 °C
174,2020-01-08 06:41:00,14.0 °C,67.3 %RH,8.0 °C
175,2020-01-08 06:56:00,14.0 °C,67.3 %RH,8.0 °C
176,2020-01-08 07:11:00,14.0 °C,67.3 %RH,8.0 °C
177,2020-01-08 07:26:00,14.0 °C,67.3 %RH,8.0 °C
178,2020-01-08 07:41:00,14.0 °C,66.8 %RH,7.9 °C
179,2020-01-08 07:56:00,14.0 °C,66.8 %RH,7.9 °C
180,2020-01-08 08:11:00,14.0 °C,66.8 %RH,7.9 °C
181,2020-01-08 08:26:00,14.0 °C,66.8 %RH,7.9 °C
182,2020-01-08 08:41:00,14.2 °C,66.8 %RH,8.2 °C
183,2020-01-08 08:56:00,14.0 °C,66.8 %RH,7.9 °C
184,2020-01-08 09:11:00,14.0 °C,66.8 %RH,7.9 °C
185,2020-01-08 09:26:00,14.0 °C,66.4 %RH,7.8 °C
186,2020-01-08 09:41:00,14.0 °C,66.4 %RH,7.8 °C
187,2020-01-08 09:56:00,14.0 °C,66.4 %RH,7.8 °C
188,2020-01-08 10:11:00,14.0 °C,66.4 %RH,7.8 °C
189,2020-01-08 10:26:00,14.0 °C,66.4 %RH,7.8 °C
190,2020-01-08 10:41:00,14.2 °C,66.4 %RH,8.1 °C
191,2020-01-08 10:56:00,13.7 °C,66.4 %RH,7.5 °C
192,2020-01-08 11:11:00,14.2 °C,66.4 %RH,8.1 °C
193,2020-01-08 11:26:00,14.0 °C,66.4 %RH,7.8 °C
194,2020-01-08 11:41:00,14.0 °C,66.0 %RH,7.7 °C
195,2020-01-08 11:56:00,14.0 °C,66.0 %RH,7.7 °C
196,2020-01-08 12:11:00,14.0 °C,66.0 %RH,7.7 °C
197,2020-01-08 12:26:00,14.2 °C,65.6 %RH,7.9 °C
198,2020-01-08 12:41:00,14.2 °C,65.6 %RH,7.9 °C
199,2020-01-08 12:56:00,14.0 °C,66.0 %RH,7.7 °C
200,2020-01-08 13:11:00,14.2 °C,66.0 %RH,8.0 °C
201,2020-01-08 13:26:00,14.2 °C,66.0 %RH,8.0 °C
202,2020-01-08 13:41:00,14.2 °C,66.0 %RH,8.0 °C
203,2020-01-08 13:56:00,14.2 °C,66.0 %RH,8.0 °C
204,2020-01-08 14:11:00,14.2 °C,65.6 %RH,7.9 °C
205,2020-01-08 14:26:00,14.0 °C,65.6 %RH,7.6 °C
206,2020-01-08 14:41:00,14.0 °C,65.6 %RH,7.6 °C
207,2020-01-08 14:56:00,14.0 °C,65.6 %RH,7.6 °C
208,2020-01-08 15:11:00,14.2 °C,65.6 %RH,7.9 °C
209,2020-01-08 15:26:00,14.2 °C,65.6 %RH,7.9 °C
210,2020-01-08 15:41:00,14.5 °C,65.6 %RH,8.1 °C
211,2020-01-08 15:56:00,14.2 °C,65.6 %RH,7.9 °C
212,2020-01-08 16:11:00,14.2 °C,65.6 %RH,7.9 °C
213,2020-01-08 16:26:00,14.2 °C,65.6 %RH,7.9 °C
214,2020-01-08 16:41:00,14.2 °C,65.6 %RH,7.9 °C
215,2020-01-08 16:56:00,14.2 °C,65.1 %RH,7.8 °C
216,2020-01-08 17:11:00,14.2 °C,65.1 %RH,7.8 °C
217,2020-01-08 17:26:00,14.2 °C,65.1 %RH,7.8 °C
218,2020-01-08 17:41:00,14.2 °C,65.1 %RH,7.8 °C
219,2020-01-08 17:56:00,14.2 °C,65.1 %RH,7.8 °C
220,2020-01-08 18:11:00,14.2 °C,65.1 %RH,7.8 °C
221,2020-01-08 18:26:00,14.2 °C,65.1 %RH,7.8 °C
222,2020-01-08 18:41:00,14.2 °C,65.1 %RH,7.8 °C
223,2020-01-08 18:56:00,14.2 °C,65.1 %RH,7.8 °C
224,2020-01-08 19:11:00,14.2 °C,65.1 %RH,7.8 °C
225,2020-01-08 19:26:00,14.2 °C,65.1 %RH,7.8 °C
226,2020-01-08 19:41:00,14.2 °C,65.1 %RH,7.8 °C
227,2020-01-08 19:56:00,14.2 °C,65.1 %RH,7.8 °C
228,2020-01-08 20:11:00,14.2 °C,65.1 %RH,7.8 °C
229,2020-01-08 20:26:00,14.2 °C,65.1 %RH,7.8 °C
230,2020-01-08 20:41:00,14.0 °C,65.1 %RH,7.5 °C
231,2020-01-08 20:56:00,14.0 °C,65.1 %RH,7.5 °C
232,2020-01-08 21:11:00,14.0 °C,65.1 %RH,7.5 °C
233,2020-01-08 21:26:00,14.2 °C,65.1 %RH,7.8 °C
234,2020-01-08 21:41:00,14.0 °C,65.1 %RH,7.5 °C
235,2020-01-08 21:56:00,14.0 °C,65.1 %RH,7.5 °C
236,2020-01-08 22:11:00,14.0 °C,65.1 %RH,7.5 °C
237,2020-01-08 22:26:00,14.0 °C,65.1 %RH,7.5 °C
238,2020-01-08 22:41:00,14.0 °C,65.1 %RH,7.5 °C
239,2020-01-08 22:56:00,14.0 °C,65.1 %RH,7.5 °C
240,2020-01-08 23:11:00,14.0 °C,65.1 %RH,7.5 °C
241,2020-01-08 23:26:00,14.0 °C,65.1 %RH,7.5 °C
242,2020-01-08 23:41:00,14.0 °C,65.1 %RH,7.5 °C
243,2020-01-08 23:56:00,14.0 °C,65.1 %RH,7.5 °C
244,2020-01-09 00:11:00,14.0 °C,65.1 %RH,7.5 °C
245,2020-01-09 00:26:00,14.0 °C,65.1 %RH,7.5 °C
246,2020-01-09 00:41:00,14.2 °C,65.1 %RH,7.8 °C
247,2020-01-09 00:56:00,14.2 °C,65.6 %RH,7.9 °C
248,2020-01-09 01:11:00,14.2 °C,65.6 %RH,7.9 °C
249,2020-01-09 01:26:00,14.0 °C,65.6 %RH,7.6 °C
250,2020-01-09 01:41:00,14.2 °C,65.6 %RH,7.9 °C
251,2020-01-09 01:56:00,14.0 °C,65.6 %RH,7.6 °C
252,2020-01-09 02:11:00,14.0 °C,65.6 %RH,7.6 °C
253,2020-01-09 02:26:00,14.0 °C,65.6 %RH,7.6 °C
254,2020-01-09 02:41:00,14.2 °C,66.0 %RH,8.0 °C
255,2020-01-09 02:56:00,14.2 °C,66.0 %RH,8.0 °C
256,2020-01-09 03:11:00,14.2 °C,66.0 %RH,8.0 °C
257,2020-01-09 03:26:00,14.0 °C,66.0 %RH,7.7 °C
258,2020-01-09 03:41:00,14.2 °C,65.6 %RH,7.9 °C
259,2020-01-09 03:56:00,14.2 °C,65.6 %RH,7.9 °C
260,2020-01-09 04:11:00,14.0 °C,66.0 %RH,7.7 °C
261,2020-01-09 04:26:00,14.0 °C,66.0 %RH,7.7 °C
262,2020-01-09 04:41:00,14.2 °C,66.0 %RH,8.0 °C
263,2020-01-09 04:56:00,14.2 °C,66.0 %RH,8.0 °C
264,2020-01-09 05:11:00,14.2 °C,66.4 %RH,8.1 °C
265,2020-01-09 05:26:00,14.2 °C,66.4 %RH,8.1 °C
266,2020-01-09 05:41:00,14.2 °C,66.4 %RH,8.1 °C
267,2020-01-09 05:56:00,14.5 °C,66.4 %RH,8.3 °C
268,2020-01-09 06:11:00,14.5 °C,66.4 %RH,8.3 °C
269,2020-01-09 06:26:00,14.5 °C,66.4 %RH,8.3 °C
270,2020-01-09 06:41:00,14.5 °C,66.4 %RH,8.3 °C
271,2020-01-09 06:56:00,14.5 °C,66.4 %RH,8.3 °C
272,2020-01-09 07:11:00,14.2 °C,66.4 %RH,8.1 °C
273,2020-01-09 07:26:00,14.2 °C,66.4 %RH,8.1 °C
274,2020-01-09 07:41:00,14.2 °C,66.4 %RH,8.1 °C
275,2020-01-09 07:56:00,14.2 °C,66.4 %RH,8.1 °C
276,2020-01-09 08:11:00,14.2 °C,66.4 %RH,8.1 °C
277,2020-01-09 08:26:00,14.2 °C,66.4 %RH,8.1 °C
278,2020-01-09 08:41:00,14.5 °C,66.4 %RH,8.3 °C
279,2020-01-09 08:56:00,14.5 °C,66.4 %RH,8.3 °C
280,2020-01-09 09:11:00,14.5 °C,66.4 %RH,8.3 °C
281,2020-01-09 09:26:00,14.5 °C,66.4 %RH,8.3 °C
282,2020-01-09 09:41:00,14.2 °C,66.4 %RH,8.1 °C
283,2020-01-09 09:56:00,14.2 °C,66.4 %RH,8.1 °C
284,2020-01-09 10:11:00,14.2 °C,66.4 %RH,8.1 °C
285,2020-01-09 10:26:00,14.2 °C,66.0 %RH,8.0 °C
286,2020-01-09 10:41:00,14.2 °C,66.0 %RH,8.0 °C
287,2020-01-09 10:56:00,14.2 °C,66.0 %RH,8.0 °C
288,2020-01-09 11:11:00,14.5 °C,65.6 %RH,8.1 °C
289,2020-01-09 11:26:00,14.5 °C,66.0 %RH,8.2 °C
290,2020-01-09 11:41:00,14.2 °C,66.0 %RH,8.0 °C
291,2020-01-09 11:56:00,14.2 °C,66.0 %RH,8.0 °C
292,2020-01-09 12:11:00,14.2 °C,66.0 %RH,8.0 °C
293,2020-01-09 12:26:00,14.5 °C,65.6 %RH,8.1 °C
294,2020-01-09 12:41:00,14.5 °C,65.6 %RH,8.1 °C
295,2020-01-09 12:56:00,14.5 °C,65.6 %RH,8.1 °C
296,2020-01-09 13:11:00,14.5 °C,65.6 %RH,8.1 °C
297,2020-01-09 13:26:00,14.5 °C,65.6 %RH,8.1 °C
298,2020-01-09 13:41:00,14.2 °C,65.6 %RH,7.9 °C
299,2020-01-09 13:56:00,14.5 °C,65.6 %RH,8.1 °C
300,2020-01-09 14:11:00,14.5 °C,65.6 %RH,8.1 °C
301,2020-01-09 14:26:00,14.5 °C,65.6 %RH,8.1 °C
302,2020-01-09 14:41:00,14.5 °C,65.6 %RH,8.1 °C
303,2020-01-09 14:56:00,14.5 °C,65.6 %RH,8.1 °C
304,2020-01-09 15:11:00,14.8 °C,65.6 %RH,8.4 °C
305,2020-01-09 15:26:00,14.8 °C,65.6 %RH,8.4 °C
306,2020-01-09 15:41:00,14.5 °C,65.6 %RH,8.1 °C
307,2020-01-09 15:56:00,14.5 °C,66.0 %RH,8.2 °C
308,2020-01-09 16:11:00,14.5 °C,66.0 %RH,8.2 °C
309,2020-01-09 16:26:00,14.5 °C,66.0 %RH,8.2 °C
310,2020-01-09 16:41:00,14.8 °C,66.0 %RH,8.5 °C
311,2020-01-09 16:56:00,14.8 °C,65.6 %RH,8.4 °C
312,2020-01-09 17:11:00,14.8 °C,65.6 %RH,8.4 °C
313,2020-01-09 17:26:00,14.8 °C,65.6 %RH,8.4 °C
314,2020-01-09 17:41:00,14.8 °C,65.6 %RH,8.4 °C
315,2020-01-09 17:56:00,14.8 °C,65.6 %RH,8.4 °C
316,2020-01-09 18:11:00,14.5 °C,66.0 %RH,8.2 °C
317,2020-01-09 18:26:00,14.8 °C,66.0 %RH,8.5 °C
318,2020-01-09 18:41:00,14.5 °C,66.0 %RH,8.2 °C
319,2020-01-09 18:56:00,14.5 °C,65.6 %RH,8.1 °C
320,2020-01-09 19:11:00,14.8 °C,65.6 %RH,8.4 °C
321,2020-01-09 19:26:00,14.5 °C,65.1 %RH,8.0 °C
322,2020-01-09 19:41:00,14.5 °C,65.1 %RH,8.0 °C
323,2020-01-09 19:56:00,14.5 °C,65.1 %RH,8.0 °C
324,2020-01-09 20:11:00,14.5 °C,65.1 %RH,8.0 °C
325,2020-01-09 20:26:00,14.5 °C,64.7 %RH,7.9 °C
326,2020-01-09 20:41:00,14.5 °C,65.1 %RH,8.0 °C
327,2020-01-09 20:56:00,14.5 °C,64.7 %RH,7.9 °C
328,2020-01-09 21:11:00,14.5 °C,64.7 %RH,7.9 °C
329,2020-01-09 21:26:00,14.5 °C,64.7 %RH,7.9 °C
330,2020-01-09 21:41:00,14.5 °C,64.7 %RH,7.9 °C
331,2020-01-09 21:56:00,14.2 °C,64.3 %RH,7.6 °C
332,2020-01-09 22:11:00,14.2 °C,64.3 %RH,7.6 °C
333,2020-01-09 22:26:00,14.0 °C,64.3 %RH,7.3 °C
334,2020-01-09 22:41:00,14.2 °C,63.9 %RH,7.5 °C
335,2020-01-09 22:56:00,14.2 °C,63.9 %RH,7.5 °C
336,2020-01-09 23:11:00,14.0 °C,63.9 %RH,7.2 °C
337,2020-01-09 23:26:00,14.0 °C,63.9 %RH,7.2 °C
338,2020-01-09 23:41:00,14.2 °C,63.9 %RH,7.5 °C
339,2020-01-09 23:56:00,14.2 °C,63.9 %RH,7.5 °C
340,2020-01-10 00:11:00,14.2 °C,63.4 %RH,7.4 °C
341,2020-01-10 00:26:00,14.0 °C,63.4 %RH,7.1 °C
342,2020-01-10 00:41:00,14.0 °C,63.4 %RH,7.1 °C
343,2020-01-10 00:56:00,14.0 °C,63.4 %RH,7.1 °C
344,2020-01-10 01:11:00,14.0 °C,63.0 %RH,7.0 °C
345,2020-01-10 01:26:00,14.0 °C,63.0 %RH,7.0 °C
346,2020-01-10 01:41:00,14.0 °C,63.0 %RH,7.0 °C
347,2020-01-10 01:56:00,13.7 °C,63.0 %RH,6.8 °C
348,2020-01-10 02:11:00,13.7 °C,63.0 %RH,6.8 °C
349,2020-01-10 02:26:00,14.0 °C,62.6 %RH,6.9 °C
350,2020-01-10 02:41:00,14.0 °C,62.6 %RH,6.9 °C
351,2020-01-10 02:56:00,13.7 °C,62.6 %RH,6.7 °C
352,2020-01-10 03:11:00,13.7 °C,62.6 %RH,6.7 °C
353,2020-01-10 03:26:00,13.7 °C,62.6 %RH,6.7 °C
354,2020-01-10 03:41:00,13.7 °C,62.6 %RH,6.7 °C
355,2020-01-10 03:56:00,13.7 °C,62.6 %RH,6.7 °C
356,2020-01-10 04:11:00,13.7 °C,62.2 %RH,6.6 °C
357,2020-01-10 04:26:00,13.7 °C,62.2 %RH,6.6 °C
358,2020-01-10 04:41:00,14.0 °C,62.2 %RH,6.8 °C
359,2020-01-10 04:56:00,13.7 °C,62.2 %RH,6.6 °C
360,2020-01-10 05:11:00,13.7 °C,62.2 %RH,6.6 °C
361,2020-01-10 05:26:00,13.4 °C,62.2 %RH,6.3 °C
362,2020-01-10 05:41:00,13.4 °C,61.7 %RH,6.2 °C
363,2020-01-10 05:56:00,13.4 °C,61.7 %RH,6.2 °C
364,2020-01-10 06:11:00,13.7 °C,61.7 %RH,6.5 °C
365,2020-01-10 06:26:00,13.7 °C,61.7 %RH,6.5 °C
366,2020-01-10 06:41:00,13.7 °C,62.2 %RH,6.6 °C
367,2020-01-10 06:56:00,13.4 °C,61.7 %RH,6.2 °C
368,2020-01-10 07:11:00,13.4 °C,61.7 %RH,6.2 °C
369,2020-01-10 07:26:00,13.4 °C,61.7 %RH,6.2 °C
370,2020-01-10 07:41:00,13.4 °C,61.7 %RH,6.2 °C
371,2020-01-10 07:56:00,13.4 °C,61.7 %RH,6.2 °C
372,2020-01-10 08:11:00,13.4 °C,61.7 %RH,6.2 °C
373,2020-01-10 08:26:00,13.4 °C,61.3 %RH,6.1 °C
374,2020-01-10 08:41:00,13.4 °C,61.3 %RH,6.1 °C
375,2020-01-10 08:56:00,13.4 °C,61.3 %RH,6.1 °C
