"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5","No.6"
"Date/Time","Date/Time","ch1","ch2","ch3","ch4","Cumulative Illuminance","Cumulative Amount of UV Light"
"","","lx","mW/cm2","°C","%","lxh","W/cm2h"
"2021-08-23 01:51:00","44431.0770833333","0.06","0.000","22.8","52.0","",""
"2021-08-23 02:06:00","44431.0875000000","0.05","0.000","22.8","53.0","",""
"2021-08-23 02:21:00","44431.0979166667","0.06","0.000","22.8","53.0","",""
"2021-08-23 02:36:00","44431.1083333333","0.06","0.000","22.7","52.0","",""
"2021-08-23 02:51:00","44431.1187500000","0.06","0.000","22.7","53.0","",""
"2021-08-23 03:06:00","44431.1291666667","0.06","0.000","22.7","53.0","",""
"2021-08-23 03:21:00","44431.1395833333","0.06","0.000","22.7","52.0","",""
"2021-08-23 03:36:00","44431.1500000000","0.06","0.000","22.7","53.0","",""
"2021-08-23 03:51:00","44431.1604166667","0.06","0.000","22.6","53.0","",""
"2021-08-23 04:06:00","44431.1708333333","0.06","0.000","22.6","52.0","",""
"2021-08-23 04:21:00","44431.1812500000","0.06","0.000","22.6","52.0","",""
"2021-08-23 04:36:00","44431.1916666667","0.06","0.000","22.6","53.0","",""
"2021-08-23 04:51:00","44431.2020833333","0.11","0.000","22.6","52.0","",""
"2021-08-23 05:06:00","44431.2125000000","0.36","0.000","22.6","52.0","",""
"2021-08-23 05:21:00","44431.2229166667","0.79","0.000","22.5","53.0","",""
"2021-08-23 05:36:00","44431.2333333333","1.82","0.000","22.5","53.0","",""
"2021-08-23 05:51:00","44431.2437500000","12.65","0.000","22.5","52.0","",""
"2021-08-23 06:06:00","44431.2541666667","77.60","0.000","22.5","53.0","",""
"2021-08-23 06:21:00","44431.2645833333","80.40","0.000","22.5","53.0","",""
"2021-08-23 06:36:00","44431.2750000000","83.52","0.000","22.5","53.0","",""
"2021-08-23 06:51:00","44431.2854166667","82.48","0.000","22.5","52.0","",""
"2021-08-23 07:06:00","44431.2958333333","86.52","0.000","22.5","53.0","",""
"2021-08-23 07:21:00","44431.3062500000","106.50","0.000","22.5","53.0","",""
"2021-08-23 07:36:00","44431.3166666667","102.80","0.000","22.6","53.0","",""
"2021-08-23 07:51:00","44431.3270833333","100.50","0.000","22.6","53.0","",""
"2021-08-23 08:06:00","44431.3375000000","103.40","0.000","22.6","53.0","",""
"2021-08-23 08:21:00","44431.3479166667","94.68","0.000","22.7","53.0","",""
"2021-08-23 08:36:00","44431.3583333333","96.84","0.000","22.7","53.0","",""
"2021-08-23 08:51:00","44431.3687500000","94.88","0.000","22.8","53.0","",""
"2021-08-23 09:06:00","44431.3791666667","97.48","0.000","22.9","53.0","",""
"2021-08-23 09:21:00","44431.3895833333","101.30","0.000","22.9","53.0","",""
"2021-08-23 09:36:00","44431.4000000000","99.32","0.000","22.9","53.0","",""
"2021-08-23 09:51:00","44431.4104166667","97.48","0.000","23.0","53.0","",""
"2021-08-23 10:06:00","44431.4208333333","104.70","0.000","23.0","53.0","",""
"2021-08-23 10:21:00","44431.4312500000","103.40","0.000","23.1","53.0","",""
"2021-08-23 10:36:00","44431.4416666667","100.30","0.000","23.1","53.0","",""
"2021-08-23 10:51:00","44431.4520833333","101.50","0.000","23.1","53.0","",""
"2021-08-23 11:06:00","44431.4625000000","100.70","0.000","23.2","53.0","",""
"2021-08-23 11:21:00","44431.4729166667","104.50","0.000","23.2","53.0","",""
"2021-08-23 11:36:00","44431.4833333333","123.20","0.000","23.2","53.0","",""
"2021-08-23 11:51:00","44431.4937500000","135.90","0.000","23.2","53.0","",""
"2021-08-23 12:06:00","44431.5041666667","130.10","0.000","23.3","53.0","",""
"2021-08-23 12:21:00","44431.5145833333","135.20","0.000","23.3","53.0","",""
"2021-08-23 12:36:00","44431.5250000000","138.00","0.000","23.3","53.0","",""
"2021-08-23 12:51:00","44431.5354166667","129.80","0.000","23.3","53.0","",""
"2021-08-23 13:06:00","44431.5458333333","112.90","0.000","23.3","53.0","",""
"2021-08-23 13:21:00","44431.5562500000","110.50","0.000","23.3","53.0","",""
"2021-08-23 13:36:00","44431.5666666667","125.60","0.000","23.3","53.0","",""
"2021-08-23 13:51:00","44431.5770833333","134.20","0.000","23.4","53.0","",""
"2021-08-23 14:06:00","44431.5875000000","141.80","0.000","23.4","53.0","",""
"2021-08-23 14:21:00","44431.5979166667","125.10","0.000","23.4","53.0","",""
"2021-08-23 14:36:00","44431.6083333333","115.80","0.000","23.4","53.0","",""
"2021-08-23 14:51:00","44431.6187500000","122.90","0.000","23.4","53.0","",""
"2021-08-23 15:06:00","44431.6291666667","142.20","0.000","23.4","53.0","",""
"2021-08-23 15:21:00","44431.6395833333","115.80","0.000","23.4","53.0","",""
"2021-08-23 15:36:00","44431.6500000000","125.00","0.000","23.5","52.0","",""
"2021-08-23 15:51:00","44431.6604166667","123.40","0.000","23.5","53.0","",""
"2021-08-23 16:06:00","44431.6708333333","125.60","0.000","23.5","53.0","",""
"2021-08-23 16:21:00","44431.6812500000","125.70","0.000","23.5","53.0","",""
"2021-08-23 16:36:00","44431.6916666667","126.80","0.000","23.5","53.0","",""
"2021-08-23 16:51:00","44431.7020833333","133.20","0.000","23.5","52.0","",""
"2021-08-23 17:06:00","44431.7125000000","114.50","0.000","23.6","52.0","",""
"2021-08-23 17:21:00","44431.7229166667","122.10","0.000","23.6","53.0","",""
"2021-08-23 17:36:00","44431.7333333333","82.36","0.000","23.6","52.0","",""
"2021-08-23 17:51:00","44431.7437500000","29.08","0.000","23.6","52.0","",""
"2021-08-23 18:06:00","44431.7541666667","25.06","0.000","23.6","52.0","",""
"2021-08-23 18:21:00","44431.7645833333","21.51","0.000","23.6","52.0","",""
"2021-08-23 18:36:00","44431.7750000000","15.27","0.000","23.6","53.0","",""
"2021-08-23 18:51:00","44431.7854166667","7.09","0.000","23.6","52.0","",""
"2021-08-23 19:06:00","44431.7958333333","2.83","0.000","23.5","53.0","",""
"2021-08-23 19:21:00","44431.8062500000","0.93","0.000","23.5","53.0","",""
"2021-08-23 19:36:00","44431.8166666667","0.18","0.000","23.5","52.0","",""
"2021-08-23 19:51:00","44431.8270833333","0.07","0.000","23.5","53.0","",""
"2021-08-23 20:06:00","44431.8375000000","0.06","0.000","23.4","52.0","",""
"2021-08-23 20:21:00","44431.8479166667","0.06","0.000","23.4","53.0","",""
"2021-08-23 20:36:00","44431.8583333333","0.06","0.000","23.3","52.0","",""
"2021-08-23 20:51:00","44431.8687500000","0.06","0.000","23.3","52.0","",""
"2021-08-23 21:06:00","44431.8791666667","0.06","0.000","23.3","53.0","",""
"2021-08-23 21:21:00","44431.8895833333","0.06","0.000","23.2","52.0","",""
"2021-08-23 21:36:00","44431.9000000000","0.06","0.000","23.2","52.0","",""
"2021-08-23 21:51:00","44431.9104166667","0.06","0.000","23.1","53.0","",""
"2021-08-23 22:06:00","44431.9208333333","0.06","0.000","23.1","52.0","",""
"2021-08-23 22:21:00","44431.9312500000","0.06","0.000","23.1","52.0","",""
"2021-08-23 22:36:00","44431.9416666667","0.06","0.000","23.0","53.0","",""
"2021-08-23 22:51:00","44431.9520833333","0.06","0.000","23.0","52.0","",""
"2021-08-23 23:06:00","44431.9625000000","0.06","0.000","22.9","53.0","",""
"2021-08-23 23:21:00","44431.9729166667","0.06","0.000","22.9","52.0","",""
"2021-08-23 23:36:00","44431.9833333333","0.06","0.000","22.9","52.0","",""
"2021-08-23 23:51:00","44431.9937500000","0.06","0.000","22.8","53.0","",""
"2021-08-24 00:06:00","44432.0041666667","0.06","0.000","22.8","52.0","",""
"2021-08-24 00:21:00","44432.0145833333","0.06","0.000","22.8","52.0","",""
"2021-08-24 00:36:00","44432.0250000000","0.06","0.000","22.7","52.0","",""
"2021-08-24 00:51:00","44432.0354166667","0.06","0.000","22.7","53.0","",""
"2021-08-24 01:06:00","44432.0458333333","0.06","0.000","22.7","52.0","",""
"2021-08-24 01:21:00","44432.0562500000","0.06","0.000","22.6","52.0","",""
"2021-08-24 01:36:00","44432.0666666667","0.06","0.000","22.6","53.0","",""
"2021-08-24 01:51:00","44432.0770833333","0.06","0.000","22.6","52.0","",""
"2021-08-24 02:06:00","44432.0875000000","0.06","0.000","22.5","52.0","",""
"2021-08-24 02:21:00","44432.0979166667","0.06","0.000","22.5","53.0","",""
"2021-08-24 02:36:00","44432.1083333333","0.06","0.000","22.5","53.0","",""
"2021-08-24 02:51:00","44432.1187500000","0.06","0.000","22.5","52.0","",""
"2021-08-24 03:06:00","44432.1291666667","0.06","0.000","22.4","52.0","",""
"2021-08-24 03:21:00","44432.1395833333","0.06","0.000","22.4","53.0","",""
"2021-08-24 03:36:00","44432.1500000000","0.06","0.000","22.4","53.0","",""
"2021-08-24 03:51:00","44432.1604166667","0.06","0.000","22.4","52.0","",""
"2021-08-24 04:06:00","44432.1708333333","0.06","0.000","22.4","52.0","",""
"2021-08-24 04:21:00","44432.1812500000","0.06","0.000","22.3","53.0","",""
"2021-08-24 04:36:00","44432.1916666667","0.07","0.000","22.3","52.0","",""
"2021-08-24 04:51:00","44432.2020833333","0.22","0.000","22.3","52.0","",""
"2021-08-24 05:06:00","44432.2125000000","1.00","0.000","22.3","52.0","",""
"2021-08-24 05:21:00","44432.2229166667","2.99","0.000","22.3","53.0","",""
"2021-08-24 05:36:00","44432.2333333333","6.04","0.000","22.3","52.0","",""
"2021-08-24 05:51:00","44432.2437500000","16.28","0.000","22.2","52.0","",""
"2021-08-24 06:06:00","44432.2541666667","86.40","0.000","22.2","53.0","",""
"2021-08-24 06:21:00","44432.2645833333","91.52","0.000","22.2","52.0","",""
"2021-08-24 06:36:00","44432.2750000000","96.40","0.000","22.2","52.0","",""
"2021-08-24 06:51:00","44432.2854166667","99.92","0.000","22.3","52.0","",""
"2021-08-24 07:06:00","44432.2958333333","106.20","0.000","22.3","53.0","",""
"2021-08-24 07:21:00","44432.3062500000","110.20","0.000","22.3","52.0","",""
"2021-08-24 07:36:00","44432.3166666667","112.70","0.000","22.3","52.0","",""
"2021-08-24 07:51:00","44432.3270833333","110.70","0.000","22.3","53.0","",""
"2021-08-24 08:06:00","44432.3375000000","114.60","0.000","22.4","53.0","",""
"2021-08-24 08:21:00","44432.3479166667","108.00","0.000","22.4","53.0","",""
"2021-08-24 08:36:00","44432.3583333333","106.40","0.000","22.5","53.0","",""
"2021-08-24 08:51:00","44432.3687500000","108.50","0.000","22.5","53.0","",""
"2021-08-24 09:06:00","44432.3791666667","122.60","0.000","22.6","53.0","",""
"2021-08-24 09:21:00","44432.3895833333","124.80","0.000","22.6","53.0","",""
"2021-08-24 09:36:00","44432.4000000000","133.70","0.000","22.7","53.0","",""
"2021-08-24 09:51:00","44432.4104166667","129.80","0.000","22.8","53.0","",""
"2021-08-24 10:06:00","44432.4208333333","156.60","0.000","22.9","53.0","",""
"2021-08-24 10:21:00","44432.4312500000","144.50","0.000","22.9","53.0","",""
"2021-08-24 10:36:00","44432.4416666667","147.50","0.000","23.0","53.0","",""
"2021-08-24 10:51:00","44432.4520833333","126.20","0.000","23.0","53.0","",""
"2021-08-24 11:06:00","44432.4625000000","128.20","0.000","23.1","53.0","",""
"2021-08-24 11:21:00","44432.4729166667","134.50","0.000","23.1","53.0","",""
"2021-08-24 11:36:00","44432.4833333333","143.40","0.000","23.2","53.0","",""
"2021-08-24 11:51:00","44432.4937500000","139.10","0.000","23.2","53.0","",""
"2021-08-24 12:06:00","44432.5041666667","137.90","0.000","23.3","53.0","",""
"2021-08-24 12:21:00","44432.5145833333","132.70","0.000","23.3","53.0","",""
"2021-08-24 12:36:00","44432.5250000000","138.60","0.000","23.4","53.0","",""
"2021-08-24 12:51:00","44432.5354166667","121.30","0.000","23.4","53.0","",""
"2021-08-24 13:06:00","44432.5458333333","126.30","0.000","23.4","53.0","",""
"2021-08-24 13:21:00","44432.5562500000","130.20","0.000","23.5","53.0","",""
"2021-08-24 13:36:00","44432.5666666667","131.30","0.000","23.5","53.0","",""
"2021-08-24 13:51:00","44432.5770833333","145.20","0.000","23.5","53.0","",""
"2021-08-24 14:06:00","44432.5875000000","114.50","0.000","23.5","53.0","",""
"2021-08-24 14:21:00","44432.5979166667","133.10","0.000","23.6","53.0","",""
"2021-08-24 14:36:00","44432.6083333333","111.70","0.000","23.6","52.0","",""
"2021-08-24 14:51:00","44432.6187500000","145.20","0.000","23.6","53.0","",""
"2021-08-24 15:06:00","44432.6291666667","125.40","0.000","23.6","53.0","",""
"2021-08-24 15:21:00","44432.6395833333","133.60","0.000","23.6","52.0","",""
"2021-08-24 15:36:00","44432.6500000000","136.50","0.000","23.6","52.0","",""
"2021-08-24 15:51:00","44432.6604166667","113.80","0.000","23.6","53.0","",""
