"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5","No.6"
"Date/Time","Date/Time","ch1","ch2","ch3","ch4","Cumulative Illuminance","Cumulative Amount of UV Light"
"","","lx","mW/cm2","°C","%","lxh","W/cm2h"
"2021-09-02 13:05:50","44441.5457175926","274.80","0.000","23.4","50.0","",""
"2021-09-02 13:20:50","44441.5561342593","294.40","0.000","23.5","50.0","",""
"2021-09-02 13:35:50","44441.5665509259","321.20","0.000","23.5","50.0","",""
"2021-09-02 13:50:50","44441.5769675926","262.00","0.000","23.5","50.0","",""
"2021-09-02 14:05:50","44441.5873842593","298.50","0.000","23.5","50.0","",""
"2021-09-02 14:20:50","44441.5978009259","279.30","0.000","23.5","50.0","",""
"2021-09-02 14:35:50","44441.6082175926","265.90","0.000","23.5","50.0","",""
"2021-09-02 14:50:50","44441.6186342593","265.20","0.000","23.5","50.0","",""
"2021-09-02 15:05:50","44441.6290509259","245.20","0.000","23.5","50.0","",""
"2021-09-02 15:20:50","44441.6394675926","240.80","0.000","23.5","50.0","",""
"2021-09-02 15:35:50","44441.6498842593","215.80","0.000","23.5","50.0","",""
"2021-09-02 15:50:50","44441.6603009259","202.20","0.000","23.5","50.0","",""
"2021-09-02 16:05:50","44441.6707175926","196.30","0.000","23.5","50.0","",""
"2021-09-02 16:20:50","44441.6811342593","192.30","0.000","23.5","50.0","",""
"2021-09-02 16:35:50","44441.6915509259","186.50","0.000","23.5","50.0","",""
"2021-09-02 16:50:50","44441.7019675926","187.80","0.000","23.5","50.0","",""
"2021-09-02 17:05:50","44441.7123842593","177.90","0.000","23.5","50.0","",""
"2021-09-02 17:20:50","44441.7228009259","173.30","0.000","23.5","50.0","",""
"2021-09-02 17:35:50","44441.7332175926","166.40","0.000","23.5","50.0","",""
"2021-09-02 17:50:50","44441.7436342593","154.40","0.000","23.5","50.0","",""
"2021-09-02 18:05:50","44441.7540509259","143.30","0.000","23.5","50.0","",""
"2021-09-02 18:20:50","44441.7644675926","82.40","0.000","23.5","50.0","",""
"2021-09-02 18:35:50","44441.7748842593","2.36","0.000","23.5","50.0","",""
"2021-09-02 18:50:50","44441.7853009259","0.76","0.000","23.5","50.0","",""
"2021-09-02 19:05:50","44441.7957175926","0.18","0.000","23.4","50.0","",""
"2021-09-02 19:20:50","44441.8061342593","0.04","0.000","23.4","50.0","",""
"2021-09-02 19:35:50","44441.8165509259","0.03","0.000","23.4","50.0","",""
"2021-09-02 19:50:50","44441.8269675926","0.03","0.000","23.3","50.0","",""
"2021-09-02 20:05:50","44441.8373842593","0.03","0.000","23.3","50.0","",""
"2021-09-02 20:20:50","44441.8478009259","0.03","0.000","23.2","50.0","",""
"2021-09-02 20:35:50","44441.8582175926","0.03","0.000","23.2","50.0","",""
"2021-09-02 20:50:50","44441.8686342593","0.03","0.000","23.1","50.0","",""
"2021-09-02 21:05:50","44441.8790509259","0.03","0.000","23.1","50.0","",""
"2021-09-02 21:20:50","44441.8894675926","0.03","0.000","23.0","50.0","",""
"2021-09-02 21:35:50","44441.8998842593","0.03","0.000","23.0","50.0","",""
"2021-09-02 21:50:50","44441.9103009259","0.03","0.000","23.0","50.0","",""
"2021-09-02 22:05:50","44441.9207175926","0.03","0.000","22.9","50.0","",""
"2021-09-02 22:20:50","44441.9311342593","0.03","0.000","22.9","50.0","",""
"2021-09-02 22:35:50","44441.9415509259","0.03","0.000","22.9","50.0","",""
"2021-09-02 22:50:50","44441.9519675926","0.03","0.000","22.9","50.0","",""
"2021-09-02 23:05:50","44441.9623842593","0.03","0.000","22.8","50.0","",""
"2021-09-02 23:20:50","44441.9728009259","0.03","0.000","22.8","50.0","",""
"2021-09-02 23:35:50","44441.9832175926","0.03","0.000","22.8","50.0","",""
"2021-09-02 23:50:50","44441.9936342593","0.03","0.000","22.7","50.0","",""
"2021-09-03 00:05:50","44442.0040509259","0.03","0.000","22.7","50.0","",""
"2021-09-03 00:20:50","44442.0144675926","0.03","0.000","22.7","50.0","",""
"2021-09-03 00:35:50","44442.0248842593","0.03","0.000","22.7","50.0","",""
"2021-09-03 00:50:50","44442.0353009259","0.03","0.000","22.7","50.0","",""
"2021-09-03 01:05:50","44442.0457175926","0.03","0.000","22.6","50.0","",""
"2021-09-03 01:20:50","44442.0561342593","0.03","0.000","22.6","50.0","",""
"2021-09-03 01:35:50","44442.0665509259","0.03","0.000","22.6","50.0","",""
"2021-09-03 01:50:50","44442.0769675926","0.03","0.000","22.6","50.0","",""
"2021-09-03 02:05:50","44442.0873842593","0.03","0.000","22.5","50.0","",""
"2021-09-03 02:20:50","44442.0978009259","0.03","0.000","22.5","50.0","",""
"2021-09-03 02:35:50","44442.1082175926","0.03","0.000","22.5","50.0","",""
"2021-09-03 02:50:50","44442.1186342593","0.03","0.000","22.5","50.0","",""
"2021-09-03 03:05:50","44442.1290509259","0.03","0.000","22.5","50.0","",""
"2021-09-03 03:20:50","44442.1394675926","0.03","0.000","22.5","50.0","",""
"2021-09-03 03:35:50","44442.1498842593","0.03","0.000","22.4","50.0","",""
"2021-09-03 03:50:50","44442.1603009259","0.03","0.000","22.4","50.0","",""
"2021-09-03 04:05:50","44442.1707175926","0.03","0.000","22.4","50.0","",""
"2021-09-03 04:20:50","44442.1811342593","0.03","0.000","22.4","50.0","",""
"2021-09-03 04:35:50","44442.1915509259","0.03","0.000","22.4","50.0","",""
"2021-09-03 04:50:50","44442.2019675926","0.05","0.000","22.4","50.0","",""
"2021-09-03 05:05:50","44442.2123842593","0.23","0.000","22.3","50.0","",""
"2021-09-03 05:20:50","44442.2228009259","0.87","0.000","22.3","50.0","",""
"2021-09-03 05:35:50","44442.2332175926","3.20","0.000","22.3","50.0","",""
"2021-09-03 05:50:50","44442.2436342593","10.94","0.000","22.3","50.0","",""
"2021-09-03 06:05:50","44442.2540509259","108.30","0.000","22.3","50.0","",""
"2021-09-03 06:20:50","44442.2644675926","150.30","0.000","22.3","50.0","",""
"2021-09-03 06:35:50","44442.2748842593","153.60","0.000","22.3","50.0","",""
"2021-09-03 06:50:50","44442.2853009259","156.20","0.000","22.4","50.0","",""
"2021-09-03 07:05:50","44442.2957175926","163.10","0.000","22.4","50.0","",""
"2021-09-03 07:20:50","44442.3061342593","173.40","0.000","22.4","50.0","",""
"2021-09-03 07:35:50","44442.3165509259","180.90","0.000","22.4","50.0","",""
"2021-09-03 07:50:50","44442.3269675926","185.60","0.000","22.5","50.0","",""
"2021-09-03 08:05:50","44442.3373842593","198.40","0.000","22.5","50.0","",""
"2021-09-03 08:20:50","44442.3478009259","218.10","0.000","22.6","50.0","",""
"2021-09-03 08:35:50","44442.3582175926","258.40","0.000","22.7","50.0","",""
"2021-09-03 08:50:50","44442.3686342593","369.40","0.000","22.7","50.0","",""
"2021-09-03 09:05:50","44442.3790509259","348.40","0.000","22.8","50.0","",""
"2021-09-03 09:20:50","44442.3894675926","510.00","0.000","22.9","50.0","",""
"2021-09-03 09:35:50","44442.3998842593","448.30","0.000","23.0","50.0","",""
"2021-09-03 09:50:50","44442.4103009259","368.00","0.000","23.1","50.0","",""
"2021-09-03 10:05:50","44442.4207175926","412.00","0.000","23.1","50.0","",""
"2021-09-03 10:20:50","44442.4311342593","362.00","0.000","23.2","50.0","",""
"2021-09-03 10:35:50","44442.4415509259","405.90","0.000","23.3","50.0","",""
"2021-09-03 10:50:50","44442.4519675926","530.70","0.000","23.4","50.0","",""
"2021-09-03 11:05:50","44442.4623842593","290.50","0.000","23.4","50.0","",""
"2021-09-03 11:20:50","44442.4728009259","236.90","0.000","23.4","50.0","",""
"2021-09-03 11:35:50","44442.4832175926","327.20","0.000","23.5","50.0","",""
"2021-09-03 11:50:50","44442.4936342593","389.40","0.000","23.5","50.0","",""
"2021-09-03 12:05:50","44442.5040509259","287.20","0.000","23.5","50.0","",""
"2021-09-03 12:20:50","44442.5144675926","337.40","0.000","23.6","50.0","",""
"2021-09-03 12:35:50","44442.5248842593","345.10","0.000","23.6","50.0","",""
"2021-09-03 12:50:50","44442.5353009259","298.00","0.000","23.6","50.0","",""
"2021-09-03 13:05:50","44442.5457175926","335.30","0.000","23.6","50.0","",""
"2021-09-03 13:20:50","44442.5561342593","310.10","0.000","23.6","50.0","",""
"2021-09-03 13:35:50","44442.5665509259","313.50","0.000","23.6","50.0","",""
"2021-09-03 13:50:50","44442.5769675926","322.30","0.000","23.6","50.0","",""
"2021-09-03 14:05:50","44442.5873842593","299.20","0.000","23.6","50.0","",""
"2021-09-03 14:20:50","44442.5978009259","290.90","0.000","23.7","50.0","",""
"2021-09-03 14:35:50","44442.6082175926","290.00","0.000","23.7","50.0","",""
"2021-09-03 14:50:50","44442.6186342593","262.80","0.000","23.7","50.0","",""
"2021-09-03 15:05:50","44442.6290509259","248.00","0.000","23.7","50.0","",""
"2021-09-03 15:20:50","44442.6394675926","231.60","0.000","23.7","50.0","",""
"2021-09-03 15:35:50","44442.6498842593","222.10","0.000","23.7","50.0","",""
"2021-09-03 15:50:50","44442.6603009259","217.30","0.000","23.7","50.0","",""
"2021-09-03 16:05:50","44442.6707175926","206.20","0.000","23.7","50.0","",""
"2021-09-03 16:20:50","44442.6811342593","195.80","0.000","23.7","50.0","",""
"2021-09-03 16:35:50","44442.6915509259","192.90","0.000","23.7","50.0","",""
"2021-09-03 16:50:50","44442.7019675926","177.00","0.000","23.7","50.0","",""
"2021-09-03 17:05:50","44442.7123842593","173.20","0.000","23.7","50.0","",""
"2021-09-03 17:20:50","44442.7228009259","160.00","0.000","23.6","50.0","",""
"2021-09-03 17:35:50","44442.7332175926","98.92","0.000","23.6","50.0","",""
"2021-09-03 17:50:50","44442.7436342593","92.60","0.000","23.6","50.0","",""
"2021-09-03 18:05:50","44442.7540509259","85.88","0.000","23.6","50.0","",""
"2021-09-03 18:20:50","44442.7644675926","79.10","0.000","23.6","50.0","",""
"2021-09-03 18:35:50","44442.7748842593","72.66","0.000","23.6","50.0","",""
"2021-09-03 18:50:50","44442.7853009259","68.16","0.000","23.6","50.0","",""
"2021-09-03 19:05:50","44442.7957175926","66.44","0.000","23.5","50.0","",""
"2021-09-03 19:20:50","44442.8061342593","66.16","0.000","23.5","50.0","",""
"2021-09-03 19:35:50","44442.8165509259","66.16","0.000","23.5","50.0","",""
"2021-09-03 19:50:50","44442.8269675926","66.18","0.000","23.4","50.0","",""
"2021-09-03 20:05:50","44442.8373842593","66.18","0.000","23.4","50.0","",""
"2021-09-03 20:20:50","44442.8478009259","66.20","0.000","23.3","50.0","",""
"2021-09-03 20:35:50","44442.8582175926","66.20","0.000","23.3","50.0","",""
"2021-09-03 20:50:50","44442.8686342593","66.22","0.000","23.3","50.0","",""
"2021-09-03 21:05:50","44442.8790509259","41.94","0.000","23.2","50.0","",""
"2021-09-03 21:20:50","44442.8894675926","0.03","0.000","23.2","50.0","",""
"2021-09-03 21:35:50","44442.8998842593","0.03","0.000","23.1","50.0","",""
"2021-09-03 21:50:50","44442.9103009259","0.03","0.000","23.1","50.0","",""
"2021-09-03 22:05:50","44442.9207175926","0.03","0.000","23.0","50.0","",""
"2021-09-03 22:20:50","44442.9311342593","0.03","0.000","23.0","50.0","",""
"2021-09-03 22:35:50","44442.9415509259","0.03","0.000","23.0","50.0","",""
"2021-09-03 22:50:50","44442.9519675926","0.03","0.000","22.9","50.0","",""
"2021-09-03 23:05:50","44442.9623842593","0.03","0.000","22.9","50.0","",""
"2021-09-03 23:20:50","44442.9728009259","0.03","0.000","22.9","50.0","",""
"2021-09-03 23:35:50","44442.9832175926","0.03","0.000","22.8","50.0","",""
"2021-09-03 23:50:50","44442.9936342593","0.03","0.000","22.8","50.0","",""
"2021-09-04 00:05:50","44443.0040509259","0.03","0.000","22.8","50.0","",""
"2021-09-04 00:20:50","44443.0144675926","0.03","0.000","22.8","50.0","",""
"2021-09-04 00:35:50","44443.0248842593","0.03","0.000","22.7","50.0","",""
"2021-09-04 00:50:50","44443.0353009259","0.03","0.000","22.7","50.0","",""
"2021-09-04 01:05:50","44443.0457175926","0.03","0.000","22.7","50.0","",""
"2021-09-04 01:20:50","44443.0561342593","0.03","0.000","22.7","50.0","",""
"2021-09-04 01:35:50","44443.0665509259","0.03","0.000","22.6","50.0","",""
"2021-09-04 01:50:50","44443.0769675926","0.03","0.000","22.6","50.0","",""
"2021-09-04 02:05:50","44443.0873842593","0.03","0.000","22.6","50.0","",""
"2021-09-04 02:20:50","44443.0978009259","0.03","0.000","22.5","50.0","",""
"2021-09-04 02:35:50","44443.1082175926","0.03","0.000","22.5","50.0","",""
"2021-09-04 02:50:50","44443.1186342593","0.03","0.000","22.5","50.0","",""
"2021-09-04 03:05:50","44443.1290509259","0.03","0.000","22.5","50.0","",""
"2021-09-04 03:20:50","44443.1394675926","0.03","0.000","22.5","50.0","",""
"2021-09-04 03:35:50","44443.1498842593","0.03","0.000","22.5","50.0","",""
"2021-09-04 03:50:50","44443.1603009259","0.03","0.000","22.4","50.0","",""
"2021-09-04 04:05:50","44443.1707175926","0.03","0.000","22.4","50.0","",""
"2021-09-04 04:20:50","44443.1811342593","0.03","0.000","22.4","50.0","",""
"2021-09-04 04:35:50","44443.1915509259","0.03","0.000","22.4","50.0","",""
"2021-09-04 04:50:50","44443.2019675926","0.03","0.000","22.4","50.0","",""
"2021-09-04 05:05:50","44443.2123842593","0.08","0.000","22.4","50.0","",""
"2021-09-04 05:20:50","44443.2228009259","0.58","0.000","22.4","50.0","",""
"2021-09-04 05:35:50","44443.2332175926","1.93","0.000","22.3","50.0","",""
"2021-09-04 05:50:50","44443.2436342593","4.07","0.000","22.3","50.0","",""
"2021-09-04 06:05:50","44443.2540509259","7.41","0.000","22.3","50.0","",""
"2021-09-04 06:20:50","44443.2644675926","13.40","0.000","22.3","50.0","",""
"2021-09-04 06:35:50","44443.2748842593","18.36","0.000","22.3","50.0","",""
"2021-09-04 06:50:50","44443.2853009259","18.75","0.000","22.3","50.0","",""
"2021-09-04 07:05:50","44443.2957175926","31.68","0.000","22.3","50.0","",""
"2021-09-04 07:20:50","44443.3061342593","49.08","0.000","22.4","50.0","",""
"2021-09-04 07:35:50","44443.3165509259","46.18","0.000","22.4","50.0","",""
"2021-09-04 07:50:50","44443.3269675926","69.42","0.000","22.4","50.0","",""
"2021-09-04 08:05:50","44443.3373842593","73.46","0.000","22.5","50.0","",""
"2021-09-04 08:20:50","44443.3478009259","76.04","0.000","22.5","50.0","",""
"2021-09-04 08:35:50","44443.3582175926","92.36","0.000","22.5","50.0","",""
"2021-09-04 08:50:50","44443.3686342593","155.20","0.000","22.6","50.0","",""
"2021-09-04 09:05:50","44443.3790509259","163.20","0.000","22.7","50.0","",""
"2021-09-04 09:20:50","44443.3894675926","239.30","0.000","22.7","50.0","",""
"2021-09-04 09:35:50","44443.3998842593","245.20","0.000","22.8","50.0","",""
"2021-09-04 09:50:50","44443.4103009259","119.90","0.000","22.9","50.0","",""
"2021-09-04 10:05:50","44443.4207175926","76.56","0.000","22.9","50.0","",""
"2021-09-04 10:20:50","44443.4311342593","67.18","0.000","23.0","50.0","",""
"2021-09-04 10:35:50","44443.4415509259","74.64","0.000","23.0","50.0","",""
"2021-09-04 10:50:50","44443.4519675926","57.88","0.000","23.1","50.0","",""
"2021-09-04 11:05:50","44443.4623842593","57.16","0.000","23.1","50.0","",""
"2021-09-04 11:20:50","44443.4728009259","52.50","0.000","23.1","50.0","",""
"2021-09-04 11:35:50","44443.4832175926","68.52","0.000","23.2","50.0","",""
"2021-09-04 11:50:50","44443.4936342593","61.40","0.000","23.2","50.0","",""
"2021-09-04 12:05:50","44443.5040509259","86.56","0.000","23.3","50.0","",""
"2021-09-04 12:20:50","44443.5144675926","59.42","0.000","23.3","50.0","",""
"2021-09-04 12:35:50","44443.5248842593","52.58","0.000","23.3","50.0","",""
"2021-09-04 12:50:50","44443.5353009259","64.80","0.000","23.3","50.0","",""
"2021-09-04 13:05:50","44443.5457175926","62.80","0.000","23.3","50.0","",""
"2021-09-04 13:20:50","44443.5561342593","46.60","0.000","23.3","50.0","",""
"2021-09-04 13:35:50","44443.5665509259","62.10","0.000","23.3","50.0","",""
"2021-09-04 13:50:50","44443.5769675926","74.82","0.000","23.3","50.0","",""
"2021-09-04 14:05:50","44443.5873842593","75.68","0.000","23.3","50.0","",""
"2021-09-04 14:20:50","44443.5978009259","90.52","0.000","23.3","50.0","",""
"2021-09-04 14:35:50","44443.6082175926","59.06","0.000","23.3","50.0","",""
"2021-09-04 14:50:50","44443.6186342593","72.86","0.000","23.3","50.0","",""
"2021-09-04 15:05:50","44443.6290509259","71.98","0.000","23.4","50.0","",""
"2021-09-04 15:20:50","44443.6394675926","75.08","0.000","23.4","50.0","",""
"2021-09-04 15:35:50","44443.6498842593","47.32","0.000","23.4","50.0","",""
"2021-09-04 15:50:50","44443.6603009259","48.60","0.000","23.4","50.0","",""
"2021-09-04 16:05:50","44443.6707175926","34.51","0.000","23.4","50.0","",""
"2021-09-04 16:20:50","44443.6811342593","35.13","0.000","23.4","50.0","",""
"2021-09-04 16:35:50","44443.6915509259","28.60","0.000","23.4","50.0","",""
"2021-09-04 16:50:50","44443.7019675926","26.70","0.000","23.4","50.0","",""
"2021-09-04 17:05:50","44443.7123842593","24.61","0.000","23.4","50.0","",""
"2021-09-04 17:20:50","44443.7228009259","16.17","0.000","23.4","50.0","",""
"2021-09-04 17:35:50","44443.7332175926","21.56","0.000","23.4","50.0","",""
"2021-09-04 17:50:50","44443.7436342593","18.27","0.000","23.4","50.0","",""
"2021-09-04 18:05:50","44443.7540509259","11.61","0.000","23.4","50.0","",""
"2021-09-04 18:20:50","44443.7644675926","7.20","0.000","23.4","50.0","",""
"2021-09-04 18:35:50","44443.7748842593","3.59","0.000","23.4","50.0","",""
"2021-09-04 18:50:50","44443.7853009259","1.20","0.000","23.4","50.0","",""
"2021-09-04 19:05:50","44443.7957175926","0.18","0.000","23.4","50.0","",""
"2021-09-04 19:20:50","44443.8061342593","0.04","0.000","23.4","50.0","",""
"2021-09-04 19:35:50","44443.8165509259","0.03","0.000","23.3","50.0","",""
"2021-09-04 19:50:50","44443.8269675926","0.03","0.000","23.3","50.0","",""
"2021-09-04 20:05:50","44443.8373842593","0.03","0.000","23.3","50.0","",""
"2021-09-04 20:20:50","44443.8478009259","0.03","0.000","23.3","50.0","",""
"2021-09-04 20:35:50","44443.8582175926","0.03","0.000","23.2","50.0","",""
"2021-09-04 20:50:50","44443.8686342593","0.03","0.000","23.2","50.0","",""
"2021-09-04 21:05:50","44443.8790509259","0.03","0.000","23.1","50.0","",""
"2021-09-04 21:20:50","44443.8894675926","0.03","0.000","23.1","50.0","",""
"2021-09-04 21:35:50","44443.8998842593","0.03","0.000","23.1","50.0","",""
"2021-09-04 21:50:50","44443.9103009259","0.03","0.000","23.0","50.0","",""
"2021-09-04 22:05:50","44443.9207175926","0.03","0.000","23.0","50.0","",""
"2021-09-04 22:20:50","44443.9311342593","0.03","0.000","22.9","50.0","",""
"2021-09-04 22:35:50","44443.9415509259","0.03","0.000","22.9","50.0","",""
"2021-09-04 22:50:50","44443.9519675926","0.03","0.000","22.9","50.0","",""
"2021-09-04 23:05:50","44443.9623842593","0.03","0.000","22.8","50.0","",""
"2021-09-04 23:20:50","44443.9728009259","0.03","0.000","22.8","50.0","",""
"2021-09-04 23:35:50","44443.9832175926","0.03","0.000","22.8","50.0","",""
"2021-09-04 23:50:50","44443.9936342593","0.03","0.000","22.8","50.0","",""
"2021-09-05 00:05:50","44444.0040509259","0.03","0.000","22.7","50.0","",""
"2021-09-05 00:20:50","44444.0144675926","0.03","0.000","22.7","50.0","",""
"2021-09-05 00:35:50","44444.0248842593","0.03","0.000","22.7","50.0","",""
"2021-09-05 00:50:50","44444.0353009259","0.03","0.000","22.7","50.0","",""
"2021-09-05 01:05:50","44444.0457175926","0.03","0.000","22.6","50.0","",""
"2021-09-05 01:20:50","44444.0561342593","0.03","0.000","22.6","50.0","",""
"2021-09-05 01:35:50","44444.0665509259","0.03","0.000","22.6","50.0","",""
"2021-09-05 01:50:50","44444.0769675926","0.03","0.000","22.6","50.0","",""
"2021-09-05 02:05:50","44444.0873842593","0.03","0.000","22.5","50.0","",""
"2021-09-05 02:20:50","44444.0978009259","0.03","0.000","22.5","50.0","",""
"2021-09-05 02:35:50","44444.1082175926","0.03","0.000","22.5","50.0","",""
"2021-09-05 02:50:50","44444.1186342593","0.03","0.000","22.5","50.0","",""
"2021-09-05 03:05:50","44444.1290509259","0.03","0.000","22.5","50.0","",""
"2021-09-05 03:20:50","44444.1394675926","0.03","0.000","22.4","50.0","",""
"2021-09-05 03:35:50","44444.1498842593","0.03","0.000","22.4","50.0","",""
"2021-09-05 03:50:50","44444.1603009259","0.03","0.000","22.4","50.0","",""
"2021-09-05 04:05:50","44444.1707175926","0.03","0.000","22.4","50.0","",""
"2021-09-05 04:20:50","44444.1811342593","0.03","0.000","22.4","50.0","",""
"2021-09-05 04:35:50","44444.1915509259","0.03","0.000","22.4","50.0","",""
"2021-09-05 04:50:50","44444.2019675926","0.03","0.000","22.3","50.0","",""
"2021-09-05 05:05:50","44444.2123842593","0.12","0.000","22.3","50.0","",""
"2021-09-05 05:20:50","44444.2228009259","0.80","0.000","22.3","50.0","",""
"2021-09-05 05:35:50","44444.2332175926","2.89","0.000","22.3","50.0","",""
"2021-09-05 05:50:50","44444.2436342593","6.64","0.000","22.3","50.0","",""
"2021-09-05 06:05:50","44444.2540509259","12.00","0.000","22.3","50.0","",""
"2021-09-05 06:20:50","44444.2644675926","17.38","0.000","22.3","50.0","",""
"2021-09-05 06:35:50","44444.2748842593","20.67","0.000","22.3","50.0","",""
"2021-09-05 06:50:50","44444.2853009259","22.48","0.000","22.3","50.0","",""
"2021-09-05 07:05:50","44444.2957175926","27.80","0.000","22.3","50.0","",""
"2021-09-05 07:20:50","44444.3061342593","35.36","0.000","22.3","50.0","",""
"2021-09-05 07:35:50","44444.3165509259","41.74","0.000","22.4","50.0","",""
"2021-09-05 07:50:50","44444.3269675926","59.12","0.000","22.4","50.0","",""
"2021-09-05 08:05:50","44444.3373842593","87.92","0.000","22.4","50.0","",""
"2021-09-05 08:20:50","44444.3478009259","92.24","0.000","22.5","50.0","",""
"2021-09-05 08:35:50","44444.3582175926","98.52","0.000","22.5","50.0","",""
"2021-09-05 08:50:50","44444.3686342593","166.60","0.000","22.6","50.0","",""
"2021-09-05 09:05:50","44444.3790509259","157.10","0.000","22.6","50.0","",""
"2021-09-05 09:20:50","44444.3894675926","288.40","0.000","22.7","50.0","",""
"2021-09-05 09:35:50","44444.3998842593","478.20","0.000","22.8","50.0","",""
"2021-09-05 09:50:50","44444.4103009259","479.20","0.000","22.9","50.0","",""
"2021-09-05 10:05:50","44444.4207175926","547.80","0.000","23.0","50.0","",""
"2021-09-05 10:20:50","44444.4311342593","582.20","0.000","23.1","50.0","",""
"2021-09-05 10:35:50","44444.4415509259","547.30","0.000","23.2","50.0","",""
"2021-09-05 10:50:50","44444.4519675926","518.20","0.000","23.3","50.0","",""
"2021-09-05 11:05:50","44444.4623842593","510.40","0.000","23.4","50.0","",""
"2021-09-05 11:20:50","44444.4728009259","469.70","0.000","23.4","50.0","",""
"2021-09-05 11:35:50","44444.4832175926","427.00","0.000","23.5","50.0","",""
"2021-09-05 11:50:50","44444.4936342593","374.80","0.000","23.6","50.0","",""
"2021-09-05 12:05:50","44444.5040509259","345.10","0.000","23.6","50.0","",""
"2021-09-05 12:20:50","44444.5144675926","305.30","0.000","23.7","50.0","",""
"2021-09-05 12:35:50","44444.5248842593","274.80","0.000","23.7","50.0","",""
"2021-09-05 12:50:50","44444.5353009259","246.20","0.000","23.8","50.0","",""
"2021-09-05 13:05:50","44444.5457175926","209.50","0.000","23.8","50.0","",""
"2021-09-05 13:20:50","44444.5561342593","183.60","0.000","23.8","50.0","",""
"2021-09-05 13:35:50","44444.5665509259","163.20","0.000","23.8","50.0","",""
"2021-09-05 13:50:50","44444.5769675926","146.40","0.000","23.8","50.0","",""
"2021-09-05 14:05:50","44444.5873842593","136.00","0.000","23.9","50.0","",""
"2021-09-05 14:20:50","44444.5978009259","121.70","0.000","23.9","50.0","",""
"2021-09-05 14:35:50","44444.6082175926","109.10","0.000","23.9","50.0","",""
"2021-09-05 14:50:50","44444.6186342593","97.24","0.000","23.9","50.0","",""
"2021-09-05 15:05:50","44444.6290509259","85.80","0.000","23.9","50.0","",""
"2021-09-05 15:20:50","44444.6394675926","77.20","0.000","23.9","50.0","",""
"2021-09-05 15:35:50","44444.6498842593","70.72","0.000","23.8","50.0","",""
"2021-09-05 15:50:50","44444.6603009259","64.46","0.000","23.8","50.0","",""
"2021-09-05 16:05:50","44444.6707175926","59.92","0.000","23.8","50.0","",""
"2021-09-05 16:20:50","44444.6811342593","55.92","0.000","23.8","50.0","",""
"2021-09-05 16:35:50","44444.6915509259","52.32","0.000","23.8","50.0","",""
"2021-09-05 16:50:50","44444.7019675926","47.50","0.000","23.8","50.0","",""
"2021-09-05 17:05:50","44444.7123842593","39.47","0.000","23.8","50.0","",""
"2021-09-05 17:20:50","44444.7228009259","34.47","0.000","23.8","50.0","",""
"2021-09-05 17:35:50","44444.7332175926","29.43","0.000","23.7","50.0","",""
"2021-09-05 17:50:50","44444.7436342593","24.51","0.000","23.7","50.0","",""
"2021-09-05 18:05:50","44444.7540509259","16.66","0.000","23.7","50.0","",""
"2021-09-05 18:20:50","44444.7644675926","9.52","0.000","23.7","50.0","",""
"2021-09-05 18:35:50","44444.7748842593","4.05","0.000","23.7","50.0","",""
"2021-09-05 18:50:50","44444.7853009259","1.14","0.000","23.6","50.0","",""
"2021-09-05 19:05:50","44444.7957175926","0.15","0.000","23.6","50.0","",""
"2021-09-05 19:20:50","44444.8061342593","0.03","0.000","23.6","50.0","",""
"2021-09-05 19:35:50","44444.8165509259","0.03","0.000","23.5","50.0","",""
"2021-09-05 19:50:50","44444.8269675926","0.03","0.000","23.5","50.0","",""
"2021-09-05 20:05:50","44444.8373842593","0.03","0.000","23.4","50.0","",""
"2021-09-05 20:20:50","44444.8478009259","0.03","0.000","23.4","50.0","",""
"2021-09-05 20:35:50","44444.8582175926","0.03","0.000","23.4","50.0","",""
"2021-09-05 20:50:50","44444.8686342593","0.03","0.000","23.3","50.0","",""
"2021-09-05 21:05:50","44444.8790509259","0.03","0.000","23.3","50.0","",""
"2021-09-05 21:20:50","44444.8894675926","0.03","0.000","23.2","50.0","",""
"2021-09-05 21:35:50","44444.8998842593","0.03","0.000","23.2","50.0","",""
"2021-09-05 21:50:50","44444.9103009259","0.03","0.000","23.2","50.0","",""
"2021-09-05 22:05:50","44444.9207175926","0.03","0.000","23.1","50.0","",""
"2021-09-05 22:20:50","44444.9311342593","0.03","0.000","23.1","50.0","",""
"2021-09-05 22:35:50","44444.9415509259","0.03","0.000","23.1","50.0","",""
"2021-09-05 22:50:50","44444.9519675926","0.03","0.000","23.1","50.0","",""
"2021-09-05 23:05:50","44444.9623842593","0.03","0.000","23.0","50.0","",""
"2021-09-05 23:20:50","44444.9728009259","0.03","0.000","23.0","50.0","",""
"2021-09-05 23:35:50","44444.9832175926","0.03","0.000","23.0","50.0","",""
"2021-09-05 23:50:50","44444.9936342593","0.03","0.000","23.0","50.0","",""
"2021-09-06 00:05:50","44445.0040509259","0.03","0.000","22.9","50.0","",""
"2021-09-06 00:20:50","44445.0144675926","0.03","0.000","22.9","50.0","",""
"2021-09-06 00:35:50","44445.0248842593","0.03","0.000","22.9","50.0","",""
"2021-09-06 00:50:50","44445.0353009259","0.03","0.000","22.9","50.0","",""
"2021-09-06 01:05:50","44445.0457175926","0.03","0.000","22.9","50.0","",""
"2021-09-06 01:20:50","44445.0561342593","0.03","0.000","22.8","50.0","",""
