"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5","No.6"
"Date/Time","Date/Time","ch1","ch2","ch3","ch4","Cumulative Illuminance","Cumulative Amount of UV Light"
"","","lx","mW/cm2","°C","%","lxh","W/cm2h"
"2021-08-21 07:43:21","44429.3217708333","0.29","0.000","23.5","52.0","",""
"2021-08-21 07:58:21","44429.3321875000","0.38","0.000","23.5","52.0","",""
"2021-08-21 08:13:21","44429.3426041667","0.31","0.000","23.6","52.0","",""
"2021-08-21 08:28:21","44429.3530208333","0.43","0.000","23.6","52.0","",""
"2021-08-21 08:43:21","44429.3634375000","0.62","0.000","23.6","52.0","",""
"2021-08-21 08:58:21","44429.3738541667","0.50","0.000","23.6","52.0","",""
"2021-08-21 09:13:21","44429.3842708333","0.71","0.000","23.6","52.0","",""
"2021-08-21 09:28:21","44429.3946875000","0.81","0.000","23.7","52.0","",""
"2021-08-21 09:43:21","44429.4051041667","0.61","0.000","23.7","52.0","",""
"2021-08-21 09:58:21","44429.4155208333","0.44","0.000","23.7","52.0","",""
"2021-08-21 10:13:21","44429.4259375000","0.42","0.000","23.7","52.0","",""
"2021-08-21 10:28:21","44429.4363541667","0.40","0.000","23.8","52.0","",""
"2021-08-21 10:43:21","44429.4467708333","0.49","0.000","23.8","52.0","",""
"2021-08-21 10:58:21","44429.4571875000","0.47","0.000","23.8","52.0","",""
"2021-08-21 11:13:21","44429.4676041667","0.50","0.000","23.8","52.0","",""
"2021-08-21 11:28:21","44429.4780208333","0.39","0.000","23.8","52.0","",""
"2021-08-21 11:43:21","44429.4884375000","0.44","0.000","23.8","52.0","",""
"2021-08-21 11:58:21","44429.4988541667","0.67","0.000","23.9","52.0","",""
"2021-08-21 12:13:21","44429.5092708333","0.63","0.000","23.9","52.0","",""
"2021-08-21 12:28:21","44429.5196875000","0.59","0.000","23.9","52.0","",""
"2021-08-21 12:43:21","44429.5301041667","0.51","0.000","23.9","52.0","",""
"2021-08-21 12:58:21","44429.5405208333","0.42","0.000","23.9","52.0","",""
"2021-08-21 13:13:21","44429.5509375000","0.46","0.000","23.9","52.0","",""
"2021-08-21 13:28:21","44429.5613541667","0.55","0.000","23.9","52.0","",""
"2021-08-21 13:43:21","44429.5717708333","0.87","0.000","23.9","52.0","",""
"2021-08-21 13:58:21","44429.5821875000","0.49","0.000","23.9","52.0","",""
"2021-08-21 14:13:21","44429.5926041667","0.60","0.000","23.9","52.0","",""
"2021-08-21 14:28:21","44429.6030208333","0.62","0.000","23.9","52.0","",""
"2021-08-21 14:43:21","44429.6134375000","0.61","0.000","23.9","52.0","",""
"2021-08-21 14:58:21","44429.6238541667","0.48","0.000","23.9","52.0","",""
"2021-08-21 15:13:21","44429.6342708333","0.44","0.000","23.9","52.0","",""
"2021-08-21 15:28:21","44429.6446875000","0.30","0.000","23.9","52.0","",""
"2021-08-21 15:43:21","44429.6551041667","0.21","0.000","23.9","52.0","",""
"2021-08-21 15:58:21","44429.6655208333","0.28","0.000","23.9","52.0","",""
"2021-08-21 16:13:21","44429.6759375000","1.14","0.000","23.9","52.0","",""
"2021-08-21 16:28:21","44429.6863541667","0.80","0.000","23.9","52.0","",""
"2021-08-21 16:43:21","44429.6967708333","0.86","0.000","23.9","52.0","",""
"2021-08-21 16:58:21","44429.7071875000","0.32","0.000","23.9","52.0","",""
"2021-08-21 17:13:21","44429.7176041667","0.51","0.000","23.9","52.0","",""
"2021-08-21 17:28:21","44429.7280208333","0.59","0.000","23.9","52.0","",""
"2021-08-21 17:43:21","44429.7384375000","0.32","0.000","23.9","52.0","",""
"2021-08-21 17:58:21","44429.7488541667","0.31","0.000","23.9","52.0","",""
"2021-08-21 18:13:21","44429.7592708333","0.30","0.000","23.9","52.0","",""
"2021-08-21 18:28:21","44429.7696875000","0.20","0.000","23.9","52.0","",""
"2021-08-21 18:43:21","44429.7801041667","0.09","0.000","23.9","52.0","",""
"2021-08-21 18:58:21","44429.7905208333","0.03","0.000","23.9","52.0","",""
"2021-08-21 19:13:21","44429.8009375000","0.01","0.000","23.9","52.0","",""
"2021-08-21 19:28:21","44429.8113541667","0.00","0.000","23.9","52.0","",""
"2021-08-21 19:43:21","44429.8217708333","0.00","0.000","23.9","52.0","",""
"2021-08-21 19:58:21","44429.8321875000","0.00","0.000","23.9","52.0","",""
"2021-08-21 20:13:21","44429.8426041667","0.00","0.000","23.9","52.0","",""
"2021-08-21 20:28:21","44429.8530208333","0.00","0.000","23.9","52.0","",""
"2021-08-21 20:43:21","44429.8634375000","0.00","0.000","23.9","52.0","",""
"2021-08-21 20:58:21","44429.8738541667","0.00","0.000","23.8","52.0","",""
"2021-08-21 21:13:21","44429.8842708333","0.00","0.000","23.8","52.0","",""
"2021-08-21 21:28:21","44429.8946875000","0.00","0.000","23.8","52.0","",""
"2021-08-21 21:43:21","44429.9051041667","0.00","0.000","23.8","52.0","",""
"2021-08-21 21:58:21","44429.9155208333","0.00","0.000","23.8","52.0","",""
"2021-08-21 22:13:21","44429.9259375000","0.00","0.000","23.8","52.0","",""
"2021-08-21 22:28:21","44429.9363541667","0.00","0.000","23.8","52.0","",""
"2021-08-21 22:43:21","44429.9467708333","0.00","0.000","23.7","52.0","",""
"2021-08-21 22:58:21","44429.9571875000","0.00","0.000","23.7","52.0","",""
"2021-08-21 23:13:21","44429.9676041667","0.00","0.000","23.7","52.0","",""
"2021-08-21 23:28:21","44429.9780208333","0.00","0.000","23.7","52.0","",""
"2021-08-21 23:43:21","44429.9884375000","0.00","0.000","23.7","52.0","",""
"2021-08-21 23:58:21","44429.9988541667","0.00","0.000","23.7","52.0","",""
"2021-08-22 00:13:21","44430.0092708333","0.00","0.000","23.7","52.0","",""
"2021-08-22 00:28:21","44430.0196875000","0.00","0.000","23.6","52.0","",""
"2021-08-22 00:43:21","44430.0301041667","0.00","0.000","23.6","52.0","",""
"2021-08-22 00:58:21","44430.0405208333","0.00","0.000","23.6","52.0","",""
"2021-08-22 01:13:21","44430.0509375000","0.00","0.000","23.6","52.0","",""
"2021-08-22 01:28:21","44430.0613541667","0.00","0.000","23.6","52.0","",""
"2021-08-22 01:43:21","44430.0717708333","0.00","0.000","23.6","52.0","",""
"2021-08-22 01:58:21","44430.0821875000","0.00","0.000","23.6","52.0","",""
"2021-08-22 02:13:21","44430.0926041667","0.00","0.000","23.6","52.0","",""
"2021-08-22 02:28:21","44430.1030208333","0.00","0.000","23.5","52.0","",""
"2021-08-22 02:43:21","44430.1134375000","0.00","0.000","23.5","52.0","",""
"2021-08-22 02:58:21","44430.1238541667","0.00","0.000","23.5","52.0","",""
"2021-08-22 03:13:21","44430.1342708333","0.00","0.000","23.5","52.0","",""
"2021-08-22 03:28:21","44430.1446875000","0.00","0.000","23.5","52.0","",""
"2021-08-22 03:43:21","44430.1551041667","0.00","0.000","23.5","52.0","",""
"2021-08-22 03:58:21","44430.1655208333","0.00","0.000","23.5","52.0","",""
"2021-08-22 04:13:21","44430.1759375000","0.00","0.000","23.5","52.0","",""
"2021-08-22 04:28:21","44430.1863541667","0.00","0.000","23.5","52.0","",""
"2021-08-22 04:43:21","44430.1967708333","0.00","0.000","23.5","52.0","",""
"2021-08-22 04:58:21","44430.2071875000","0.00","0.000","23.5","52.0","",""
"2021-08-22 05:13:21","44430.2176041667","0.00","0.000","23.4","52.0","",""
"2021-08-22 05:28:21","44430.2280208333","0.01","0.000","23.4","52.0","",""
"2021-08-22 05:43:21","44430.2384375000","0.02","0.000","23.4","52.0","",""
"2021-08-22 05:58:21","44430.2488541667","0.05","0.000","23.4","52.0","",""
"2021-08-22 06:13:21","44430.2592708333","0.09","0.000","23.4","52.0","",""
"2021-08-22 06:28:21","44430.2696875000","0.13","0.000","23.4","52.0","",""
"2021-08-22 06:43:21","44430.2801041667","0.15","0.000","23.4","52.0","",""
"2021-08-22 06:58:21","44430.2905208333","0.19","0.000","23.4","52.0","",""
"2021-08-22 07:13:21","44430.3009375000","0.27","0.000","23.4","52.0","",""
"2021-08-22 07:28:21","44430.3113541667","0.47","0.000","23.4","52.0","",""
"2021-08-22 07:43:21","44430.3217708333","0.49","0.000","23.4","52.0","",""
"2021-08-22 07:58:21","44430.3321875000","0.63","0.000","23.4","52.0","",""
"2021-08-22 08:13:21","44430.3426041667","0.54","0.000","23.4","52.0","",""
"2021-08-22 08:28:21","44430.3530208333","0.54","0.000","23.5","52.0","",""
"2021-08-22 08:43:21","44430.3634375000","0.46","0.000","23.5","52.0","",""
"2021-08-22 08:58:21","44430.3738541667","0.65","0.000","23.5","52.0","",""
"2021-08-22 09:13:21","44430.3842708333","0.47","0.000","23.5","52.0","",""
"2021-08-22 09:28:21","44430.3946875000","0.50","0.000","23.6","52.0","",""
"2021-08-22 09:43:21","44430.4051041667","0.79","0.000","23.6","52.0","",""
"2021-08-22 09:58:21","44430.4155208333","1.13","0.000","23.6","52.0","",""
"2021-08-22 10:13:21","44430.4259375000","1.28","0.000","23.7","52.0","",""
"2021-08-22 10:28:21","44430.4363541667","1.08","0.000","23.7","52.0","",""
"2021-08-22 10:43:21","44430.4467708333","1.88","0.000","23.7","52.0","",""
"2021-08-22 10:58:21","44430.4571875000","1.33","0.000","23.8","52.0","",""
"2021-08-22 11:13:21","44430.4676041667","1.28","0.000","23.8","52.0","",""
"2021-08-22 11:28:21","44430.4780208333","1.61","0.000","23.8","52.0","",""
"2021-08-22 11:43:21","44430.4884375000","0.88","0.000","23.8","52.0","",""
"2021-08-22 11:58:21","44430.4988541667","1.57","0.000","23.9","52.0","",""
"2021-08-22 12:13:21","44430.5092708333","0.75","0.000","23.9","52.0","",""
"2021-08-22 12:28:21","44430.5196875000","0.38","0.000","23.9","52.0","",""
"2021-08-22 12:43:21","44430.5301041667","0.38","0.000","23.9","52.0","",""
"2021-08-22 12:58:21","44430.5405208333","0.60","0.000","23.9","52.0","",""
"2021-08-22 13:13:21","44430.5509375000","2.14","0.000","23.9","52.0","",""
"2021-08-22 13:28:21","44430.5613541667","1.53","0.000","24.0","52.0","",""
"2021-08-22 13:43:21","44430.5717708333","1.37","0.000","24.0","52.0","",""
"2021-08-22 13:58:21","44430.5821875000","2.10","0.000","24.0","52.0","",""
"2021-08-22 14:13:21","44430.5926041667","1.75","0.000","24.0","52.0","",""
"2021-08-22 14:28:21","44430.6030208333","1.08","0.000","24.0","52.0","",""
"2021-08-22 14:43:21","44430.6134375000","0.62","0.000","24.0","52.0","",""
"2021-08-22 14:58:21","44430.6238541667","1.15","0.000","24.0","52.0","",""
"2021-08-22 15:13:21","44430.6342708333","1.21","0.000","24.0","52.0","",""
"2021-08-22 15:28:21","44430.6446875000","0.37","0.000","24.0","52.0","",""
"2021-08-22 15:43:21","44430.6551041667","0.72","0.000","24.0","52.0","",""
"2021-08-22 15:58:21","44430.6655208333","1.11","0.000","24.0","52.0","",""
"2021-08-22 16:13:21","44430.6759375000","0.74","0.000","24.0","52.0","",""
"2021-08-22 16:28:21","44430.6863541667","0.35","0.000","24.0","52.0","",""
"2021-08-22 16:43:21","44430.6967708333","0.07","0.000","24.0","52.0","",""
"2021-08-22 16:58:21","44430.7071875000","0.05","0.000","24.0","52.0","",""
"2021-08-22 17:13:21","44430.7176041667","0.12","0.000","24.0","52.0","",""
"2021-08-22 17:28:21","44430.7280208333","0.15","0.000","24.0","52.0","",""
"2021-08-22 17:43:21","44430.7384375000","0.14","0.000","24.0","52.0","",""
"2021-08-22 17:58:21","44430.7488541667","0.15","0.000","24.0","52.0","",""
"2021-08-22 18:13:21","44430.7592708333","0.17","0.000","24.0","52.0","",""
"2021-08-22 18:28:21","44430.7696875000","0.13","0.000","24.0","52.0","",""
"2021-08-22 18:43:21","44430.7801041667","0.07","0.000","24.0","52.0","",""
"2021-08-22 18:58:21","44430.7905208333","0.02","0.000","24.0","52.0","",""
"2021-08-22 19:13:21","44430.8009375000","0.00","0.000","24.0","52.0","",""
"2021-08-22 19:28:21","44430.8113541667","0.00","0.000","24.0","52.0","",""
"2021-08-22 19:43:21","44430.8217708333","0.00","0.000","24.0","52.0","",""
"2021-08-22 19:58:21","44430.8321875000","0.00","0.000","24.0","52.0","",""
"2021-08-22 20:13:21","44430.8426041667","0.00","0.000","24.0","52.0","",""
"2021-08-22 20:28:21","44430.8530208333","0.00","0.000","23.9","52.0","",""
"2021-08-22 20:43:21","44430.8634375000","0.00","0.000","23.9","52.0","",""
"2021-08-22 20:58:21","44430.8738541667","0.00","0.000","23.9","52.0","",""
"2021-08-22 21:13:21","44430.8842708333","0.00","0.000","23.9","52.0","",""
"2021-08-22 21:28:21","44430.8946875000","0.00","0.000","23.9","52.0","",""
"2021-08-22 21:43:21","44430.9051041667","0.00","0.000","23.9","52.0","",""
"2021-08-22 21:58:21","44430.9155208333","0.00","0.000","23.8","52.0","",""
"2021-08-22 22:13:21","44430.9259375000","0.00","0.000","23.8","52.0","",""
"2021-08-22 22:28:21","44430.9363541667","0.00","0.000","23.8","52.0","",""
"2021-08-22 22:43:21","44430.9467708333","0.00","0.000","23.8","52.0","",""
"2021-08-22 22:58:21","44430.9571875000","0.00","0.000","23.8","52.0","",""
"2021-08-22 23:13:21","44430.9676041667","0.00","0.000","23.8","52.0","",""
"2021-08-22 23:28:21","44430.9780208333","0.00","0.000","23.8","52.0","",""
"2021-08-22 23:43:21","44430.9884375000","0.00","0.000","23.8","52.0","",""
"2021-08-22 23:58:21","44430.9988541667","0.00","0.000","23.7","52.0","",""
"2021-08-23 00:13:21","44431.0092708333","0.00","0.000","23.8","52.0","",""
"2021-08-23 00:28:21","44431.0196875000","0.00","0.000","23.7","52.0","",""
"2021-08-23 00:43:21","44431.0301041667","0.00","0.000","23.7","52.0","",""
"2021-08-23 00:58:21","44431.0405208333","0.00","0.000","23.7","52.0","",""
"2021-08-23 01:13:21","44431.0509375000","0.00","0.000","23.7","52.0","",""
"2021-08-23 01:28:21","44431.0613541667","0.00","0.000","23.7","52.0","",""
"2021-08-23 01:43:21","44431.0717708333","0.00","0.000","23.7","52.0","",""
"2021-08-23 01:58:21","44431.0821875000","0.00","0.000","23.6","52.0","",""
"2021-08-23 02:13:21","44431.0926041667","0.00","0.000","23.6","52.0","",""
"2021-08-23 02:28:21","44431.1030208333","0.00","0.000","23.6","52.0","",""
"2021-08-23 02:43:21","44431.1134375000","0.00","0.000","23.6","52.0","",""
"2021-08-23 02:58:21","44431.1238541667","0.00","0.000","23.6","52.0","",""
"2021-08-23 03:13:21","44431.1342708333","0.00","0.000","23.5","52.0","",""
"2021-08-23 03:28:21","44431.1446875000","0.00","0.000","23.5","52.0","",""
"2021-08-23 03:43:21","44431.1551041667","0.00","0.000","23.5","52.0","",""
"2021-08-23 03:58:21","44431.1655208333","0.00","0.000","23.5","52.0","",""
"2021-08-23 04:13:21","44431.1759375000","0.00","0.000","23.5","52.0","",""
"2021-08-23 04:28:21","44431.1863541667","0.00","0.000","23.5","52.0","",""
"2021-08-23 04:43:21","44431.1967708333","0.00","0.000","23.5","52.0","",""
"2021-08-23 04:58:21","44431.2071875000","0.00","0.000","23.5","52.0","",""
"2021-08-23 05:13:21","44431.2176041667","0.00","0.000","23.4","52.0","",""
"2021-08-23 05:28:21","44431.2280208333","0.01","0.000","23.4","52.0","",""
"2021-08-23 05:43:21","44431.2384375000","0.02","0.000","23.4","52.0","",""
"2021-08-23 05:58:21","44431.2488541667","0.61","0.000","23.4","52.0","",""
"2021-08-23 06:13:21","44431.2592708333","1.06","0.000","23.4","52.0","",""
"2021-08-23 06:28:21","44431.2696875000","1.09","0.000","23.4","52.0","",""
"2021-08-23 06:43:21","44431.2801041667","1.11","0.000","23.4","52.0","",""
"2021-08-23 06:58:21","44431.2905208333","1.10","0.000","23.4","52.0","",""
"2021-08-23 07:13:21","44431.3009375000","1.56","0.000","23.4","52.0","",""
"2021-08-23 07:28:21","44431.3113541667","1.78","0.000","23.4","52.0","",""
"2021-08-23 07:43:21","44431.3217708333","1.59","0.000","23.4","52.0","",""
"2021-08-23 07:58:21","44431.3321875000","18.35","0.000","23.4","52.0","",""
"2021-08-23 08:13:21","44431.3426041667","15.32","0.000","23.4","52.0","",""
"2021-08-23 08:28:21","44431.3530208333","19.83","0.000","23.5","52.0","",""
"2021-08-23 08:43:21","44431.3634375000","23.17","0.000","23.5","52.0","",""
"2021-08-23 08:58:21","44431.3738541667","26.60","0.000","23.5","52.0","",""
"2021-08-23 09:13:21","44431.3842708333","25.06","0.000","23.6","52.0","",""
"2021-08-23 09:28:21","44431.3946875000","33.47","0.000","23.6","52.0","",""
"2021-08-23 09:43:21","44431.4051041667","31.25","0.000","23.6","52.0","",""
"2021-08-23 09:58:21","44431.4155208333","24.76","0.000","23.7","52.0","",""
"2021-08-23 10:13:21","44431.4259375000","24.97","0.000","23.7","52.0","",""
"2021-08-23 10:28:21","44431.4363541667","24.60","0.000","23.7","52.0","",""
"2021-08-23 10:43:21","44431.4467708333","40.94","0.000","23.7","52.0","",""
"2021-08-23 10:58:21","44431.4571875000","33.19","0.000","23.8","52.0","",""
"2021-08-23 11:13:21","44431.4676041667","45.18","0.000","23.8","52.0","",""
"2021-08-23 11:28:21","44431.4780208333","77.80","0.000","23.8","52.0","",""
"2021-08-23 11:43:21","44431.4884375000","80.04","0.000","23.8","52.0","",""
"2021-08-23 11:58:21","44431.4988541667","78.96","0.000","23.9","52.0","",""
"2021-08-23 12:13:21","44431.5092708333","83.16","0.000","23.9","52.0","",""
"2021-08-23 12:28:21","44431.5196875000","74.16","0.000","23.9","52.0","",""
"2021-08-23 12:43:21","44431.5301041667","54.40","0.000","23.9","52.0","",""
"2021-08-23 12:58:21","44431.5405208333","50.30","0.000","23.9","52.0","",""
"2021-08-23 13:13:21","44431.5509375000","53.32","0.000","23.9","52.0","",""
"2021-08-23 13:28:21","44431.5613541667","75.00","0.000","23.9","52.0","",""
"2021-08-23 13:43:21","44431.5717708333","89.40","0.000","23.9","52.0","",""
"2021-08-23 13:58:21","44431.5821875000","90.64","0.000","24.0","52.0","",""
"2021-08-23 14:13:21","44431.5926041667","86.20","0.000","24.0","52.0","",""
"2021-08-23 14:28:21","44431.6030208333","75.60","0.000","24.0","52.0","",""
"2021-08-23 14:43:21","44431.6134375000","51.18","0.000","24.0","52.0","",""
"2021-08-23 14:58:21","44431.6238541667","51.00","0.000","24.0","52.0","",""
"2021-08-23 15:13:21","44431.6342708333","57.12","0.000","24.0","52.0","",""
"2021-08-23 15:28:21","44431.6446875000","48.66","0.000","24.0","52.0","",""
"2021-08-23 15:43:21","44431.6551041667","45.58","0.000","24.0","52.0","",""
"2021-08-23 15:58:21","44431.6655208333","49.40","0.000","24.1","52.0","",""
"2021-08-23 16:13:21","44431.6759375000","43.44","0.000","24.1","52.0","",""
"2021-08-23 16:28:21","44431.6863541667","39.13","0.000","24.0","52.0","",""
"2021-08-23 16:43:21","44431.6967708333","38.19","0.000","24.0","52.0","",""
"2021-08-23 16:58:21","44431.7071875000","35.69","0.000","24.0","52.0","",""
"2021-08-23 17:13:21","44431.7176041667","31.29","0.000","24.0","52.0","",""
"2021-08-23 17:28:21","44431.7280208333","31.15","0.000","24.0","52.0","",""
"2021-08-23 17:43:21","44431.7384375000","24.52","0.000","24.1","52.0","",""
"2021-08-23 17:58:21","44431.7488541667","22.74","0.000","24.0","52.0","",""
"2021-08-23 18:13:21","44431.7592708333","19.74","0.000","24.0","52.0","",""
"2021-08-23 18:28:21","44431.7696875000","15.94","0.000","24.0","52.0","",""
"2021-08-23 18:43:21","44431.7801041667","10.51","0.000","24.0","52.0","",""
"2021-08-23 18:58:21","44431.7905208333","4.61","0.000","24.0","52.0","",""
"2021-08-23 19:13:21","44431.8009375000","1.36","0.000","24.0","52.0","",""
"2021-08-23 19:28:21","44431.8113541667","0.23","0.000","24.0","52.0","",""
"2021-08-23 19:43:21","44431.8217708333","0.01","0.000","23.9","52.0","",""
"2021-08-23 19:58:21","44431.8321875000","0.00","0.000","23.9","52.0","",""
"2021-08-23 20:13:21","44431.8426041667","0.00","0.000","23.8","52.0","",""
"2021-08-23 20:28:21","44431.8530208333","0.00","0.000","23.8","52.0","",""
"2021-08-23 20:43:21","44431.8634375000","0.00","0.000","23.8","52.0","",""
"2021-08-23 20:58:21","44431.8738541667","0.00","0.000","23.7","52.0","",""
"2021-08-23 21:13:21","44431.8842708333","0.00","0.000","23.7","52.0","",""
"2021-08-23 21:28:21","44431.8946875000","0.00","0.000","23.7","52.0","",""
"2021-08-23 21:43:21","44431.9051041667","0.00","0.000","23.6","52.0","",""
"2021-08-23 21:58:21","44431.9155208333","0.00","0.000","23.6","52.0","",""
"2021-08-23 22:13:21","44431.9259375000","0.00","0.000","23.5","52.0","",""
"2021-08-23 22:28:21","44431.9363541667","0.00","0.000","23.5","52.0","",""
"2021-08-23 22:43:21","44431.9467708333","0.00","0.000","23.5","52.0","",""
"2021-08-23 22:58:21","44431.9571875000","0.01","0.000","23.4","52.0","",""
"2021-08-23 23:13:21","44431.9676041667","0.00","0.000","23.4","52.0","",""
"2021-08-23 23:28:21","44431.9780208333","0.00","0.000","23.4","52.0","",""
"2021-08-23 23:43:21","44431.9884375000","0.00","0.000","23.3","52.0","",""
"2021-08-23 23:58:21","44431.9988541667","0.00","0.000","23.3","52.0","",""
"2021-08-24 00:13:21","44432.0092708333","0.00","0.000","23.3","52.0","",""
"2021-08-24 00:28:21","44432.0196875000","0.00","0.000","23.3","52.0","",""
"2021-08-24 00:43:21","44432.0301041667","0.00","0.000","23.2","52.0","",""
"2021-08-24 00:58:21","44432.0405208333","0.00","0.000","23.2","52.0","",""
"2021-08-24 01:13:21","44432.0509375000","0.00","0.000","23.2","52.0","",""
"2021-08-24 01:28:21","44432.0613541667","0.00","0.000","23.2","52.0","",""
"2021-08-24 01:43:21","44432.0717708333","0.00","0.000","23.1","52.0","",""
"2021-08-24 01:58:21","44432.0821875000","0.00","0.000","23.1","52.0","",""
"2021-08-24 02:13:21","44432.0926041667","0.00","0.000","23.1","52.0","",""
"2021-08-24 02:28:21","44432.1030208333","0.00","0.000","23.1","52.0","",""
"2021-08-24 02:43:21","44432.1134375000","0.00","0.000","23.1","52.0","",""
"2021-08-24 02:58:21","44432.1238541667","0.00","0.000","23.0","52.0","",""
"2021-08-24 03:13:21","44432.1342708333","0.00","0.000","23.0","52.0","",""
"2021-08-24 03:28:21","44432.1446875000","0.00","0.000","23.0","52.0","",""
"2021-08-24 03:43:21","44432.1551041667","0.00","0.000","23.0","52.0","",""
"2021-08-24 03:58:21","44432.1655208333","0.00","0.000","23.0","52.0","",""
"2021-08-24 04:13:21","44432.1759375000","0.00","0.000","23.0","52.0","",""
"2021-08-24 04:28:21","44432.1863541667","0.00","0.000","22.9","52.0","",""
"2021-08-24 04:43:21","44432.1967708333","0.08","0.000","22.9","52.0","",""
"2021-08-24 04:58:21","44432.2071875000","0.74","0.000","22.9","52.0","",""
"2021-08-24 05:13:21","44432.2176041667","3.13","0.000","22.9","52.0","",""
"2021-08-24 05:28:21","44432.2280208333","8.17","0.000","22.9","52.0","",""
"2021-08-24 05:43:21","44432.2384375000","15.78","0.000","22.9","52.0","",""
"2021-08-24 05:58:21","44432.2488541667","25.42","0.000","22.9","52.0","",""
"2021-08-24 06:13:21","44432.2592708333","36.25","0.000","22.9","52.0","",""
"2021-08-24 06:28:21","44432.2696875000","49.86","0.000","22.9","52.0","",""
"2021-08-24 06:43:21","44432.2801041667","63.30","0.000","22.9","52.0","",""
"2021-08-24 06:58:21","44432.2905208333","79.28","0.000","22.9","52.0","",""
"2021-08-24 07:13:21","44432.3009375000","91.12","0.000","22.9","52.0","",""
"2021-08-24 07:28:21","44432.3113541667","106.50","0.000","22.9","52.0","",""
"2021-08-24 07:43:21","44432.3217708333","115.60","0.000","23.0","52.0","",""
"2021-08-24 07:58:21","44432.3321875000","135.20","0.000","23.0","52.0","",""
"2021-08-24 08:13:21","44432.3426041667","68.52","0.000","23.1","52.0","",""
"2021-08-24 08:28:21","44432.3530208333","31.37","0.000","23.1","52.0","",""
"2021-08-24 08:43:21","44432.3634375000","33.10","0.000","23.2","52.0","",""
"2021-08-24 08:58:21","44432.3738541667","49.34","0.000","23.2","52.0","",""
"2021-08-24 09:13:21","44432.3842708333","145.80","0.000","23.3","52.0","",""
"2021-08-24 09:28:21","44432.3946875000","124.10","0.000","23.4","52.0","",""
"2021-08-24 09:43:21","44432.4051041667","127.30","0.000","23.4","52.0","",""
"2021-08-24 09:58:21","44432.4155208333","180.80","0.000","23.5","52.0","",""
"2021-08-24 10:13:21","44432.4259375000","208.10","0.000","23.6","52.0","",""
"2021-08-24 10:28:21","44432.4363541667","164.80","0.000","23.6","52.0","",""
"2021-08-24 10:43:21","44432.4467708333","142.20","0.000","23.7","52.0","",""
"2021-08-24 10:58:21","44432.4571875000","163.10","0.000","23.8","52.0","",""
"2021-08-24 11:13:21","44432.4676041667","120.00","0.000","23.8","52.0","",""
"2021-08-24 11:28:21","44432.4780208333","134.20","0.000","23.9","52.0","",""
"2021-08-24 11:43:21","44432.4884375000","95.20","0.000","23.9","52.0","",""
"2021-08-24 11:58:21","44432.4988541667","110.10","0.000","23.9","52.0","",""
"2021-08-24 12:13:21","44432.5092708333","123.60","0.000","24.0","52.0","",""
"2021-08-24 12:28:21","44432.5196875000","107.20","0.000","24.0","52.0","",""
"2021-08-24 12:43:21","44432.5301041667","70.80","0.000","24.0","52.0","",""
"2021-08-24 12:58:21","44432.5405208333","62.10","0.000","24.1","52.0","",""
"2021-08-24 13:13:21","44432.5509375000","76.58","0.000","24.1","52.0","",""
"2021-08-24 13:28:21","44432.5613541667","76.32","0.000","24.1","52.0","",""
"2021-08-24 13:43:21","44432.5717708333","68.08","0.000","24.1","52.0","",""
"2021-08-24 13:58:21","44432.5821875000","73.88","0.000","24.2","52.0","",""
"2021-08-24 14:13:21","44432.5926041667","72.22","0.000","24.2","52.0","",""
"2021-08-24 14:28:21","44432.6030208333","59.72","0.000","24.2","52.0","",""
"2021-08-24 14:43:21","44432.6134375000","58.42","0.000","24.2","52.0","",""
"2021-08-24 14:58:21","44432.6238541667","46.90","0.000","24.2","52.0","",""
"2021-08-24 15:13:21","44432.6342708333","54.12","0.000","24.2","52.0","",""
"2021-08-24 15:28:21","44432.6446875000","50.04","0.000","24.2","52.0","",""
"2021-08-24 15:43:21","44432.6551041667","45.18","0.000","24.2","52.0","",""
"2021-08-24 15:58:21","44432.6655208333","40.23","0.000","24.2","52.0","",""
"2021-08-24 16:13:21","44432.6759375000","40.07","0.000","24.2","52.0","",""
"2021-08-24 16:28:21","44432.6863541667","42.80","0.000","24.2","52.0","",""
"2021-08-24 16:43:21","44432.6967708333","33.17","0.000","24.2","52.0","",""
"2021-08-24 16:58:21","44432.7071875000","32.93","0.000","24.2","52.0","",""
"2021-08-24 17:13:21","44432.7176041667","28.82","0.000","24.2","52.0","",""
"2021-08-24 17:28:21","44432.7280208333","28.35","0.000","24.2","52.0","",""
"2021-08-24 17:43:21","44432.7384375000","23.22","0.000","24.2","52.0","",""
"2021-08-24 17:58:21","44432.7488541667","21.27","0.000","24.2","52.0","",""
"2021-08-24 18:13:21","44432.7592708333","18.86","0.000","24.2","52.0","",""
"2021-08-24 18:28:21","44432.7696875000","14.66","0.000","24.1","52.0","",""
"2021-08-24 18:43:21","44432.7801041667","9.44","0.000","24.1","52.0","",""
"2021-08-24 18:58:21","44432.7905208333","4.62","0.000","24.1","52.0","",""
"2021-08-24 19:13:21","44432.8009375000","1.30","0.000","24.1","52.0","",""
"2021-08-24 19:28:21","44432.8113541667","0.18","0.000","24.0","52.0","",""
"2021-08-24 19:43:21","44432.8217708333","0.01","0.000","24.0","52.0","",""
"2021-08-24 19:58:21","44432.8321875000","0.00","0.000","24.0","52.0","",""
